"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"14-05-2022";"00:00";13,2;12,3;94;220;7,6;;14,8;0;1021,3;984,2;0
11012;"Kremsmünster";383;"14-05-2022";"00:00";15,7;11,7;78;245;14,4;245;22;0;1021;975,4;0
11022;"Retz";320;"14-05-2022";"00:00";15,4;6,5;56;339;10,4;332;24,8;0;1019,9;982,2;0
11035;"Wien/Hohe Warte";203;"14-05-2022";"00:00";17,9;13;74;285;18,4;284;37,8;0;1018,7;994,3;0
11036;"Wien/Schwechat";183;"14-05-2022";"00:00";18,6;12,6;68;290;25,9;;44,3;0;1018,7;997,3;0
11101;"Bregenz";424;"14-05-2022";"00:00";16,1;13,1;82;52;4,7;67;8,3;0;1021,3;970,4;0
11121;"Innsbruck";579;"14-05-2022";"00:00";14,7;12,2;85;162;10,4;162;12,6;0;1021,4;953,7;0
11126;"Patscherkofel";2247;"14-05-2022";"00:00";5,8;3,8;87;332;18,7;330;25,2;0;;781,6;0
11130;"Kufstein";495;"14-05-2022";"00:00";14;13,4;96;184;1,8;91;7,6;0;1022;964,5;0
11150;"Salzburg";430;"14-05-2022";"00:00";14,2;13,1;93;150;5,4;;16,6;0;1021,7;969,6;0
11155;"Feuerkogel";1618;"14-05-2022";"00:00";8,4;7,7;96;308;15,8;331;33,1;0;;843;0
11157;"Aigen im Ennstal";640;"14-05-2022";"00:00";11,9;10,8;92;156;0,4;197;7,6;0;1022,7;946,7;0
11171;"Mariazell";866;"14-05-2022";"00:00";14,6;8,3;66;320;18;311;36,7;0;1020,5;922,2;0
11190;"Eisenstadt";184;"14-05-2022";"00:00";18,7;12,4;67;281;22;294;38,5;0;1018,3;997;0
11204;"Lienz";659;"14-05-2022";"00:00";14,3;13,4;95;60;3,6;184;8,6;0;1021,1;944,2;0
11240;"Graz/Flughafen";340;"14-05-2022";"00:00";14,9;14,4;97;260;5,4;;9,4;0;1020,1;977,5;0
11244;"Bad Gleichenberg";280;"14-05-2022";"00:00";14;13,4;95;192;2,2;174;5;0;1020;987,9;0
11265;"Villacher Alpe";2140;"14-05-2022";"00:00";6,9;5,1;88;291;9;307;19,1;0;;790,4;0
11331;"Klagenfurt/Flughafen";447;"14-05-2022";"00:00";14,7;14,1;97;317;3,2;166;5,8;0;1021,4;968,6;0
11343;"Sonnblick";3105;"14-05-2022";"00:00";-0,3;-2,5;84;299;40,3;304;51,5;;;702,5;0
11389;"St. Pölten";270;"14-05-2022";"00:00";16,3;13;81;217;11,9;219;24,1;0;1020;988,4;0
11010;"Linz/Hörsching";298;"14-05-2022";"01:00";13;12,1;94;240;5,4;;9,4;0;1021,3;984,2;0
11012;"Kremsmünster";383;"14-05-2022";"01:00";14,9;11,7;82;244;14,4;253;20,9;0;1021,1;975,4;0
11022;"Retz";320;"14-05-2022";"01:00";14,2;5,5;56;319;11,2;359;25,9;0;1020,4;982,6;0
11035;"Wien/Hohe Warte";203;"14-05-2022";"01:00";17,3;10,3;64;321;18;281;38,5;0;1019,5;995;0
11036;"Wien/Schwechat";183;"14-05-2022";"01:00";17,7;12,7;73;320;20,5;;33,5;0;1019,7;998,2;0
11101;"Bregenz";424;"14-05-2022";"01:00";16,6;13,3;80;17;1,1;65;8,6;0;1021,2;970,4;0
11121;"Innsbruck";579;"14-05-2022";"01:00";13,8;11,9;89;89;3,6;162;11,9;0;1021,8;953,8;0
11126;"Patscherkofel";2247;"14-05-2022";"01:00";5,8;3,8;87;332;23,4;333;30,6;0;;781,3;0
11130;"Kufstein";495;"14-05-2022";"01:00";13,8;13,2;96;;0,7;274;5,8;0;1021,8;964,3;0
11150;"Salzburg";430;"14-05-2022";"01:00";13,9;12,9;94;150;9,4;;13;0;1021,8;969,6;0
11155;"Feuerkogel";1618;"14-05-2022";"01:00";8;7,4;97;323;12,6;314;34,2;0;;842,9;0
11157;"Aigen im Ennstal";640;"14-05-2022";"01:00";11,4;10,5;91;47;1,1;225;6,5;0;1022,6;946,5;0
11171;"Mariazell";866;"14-05-2022";"01:00";14,3;8,1;66;328;23,4;340;34,2;0;1020,5;922,1;0
11190;"Eisenstadt";184;"14-05-2022";"01:00";18,5;12,4;68;285;19,4;290;40,3;0;1018,6;997,3;0
11204;"Lienz";659;"14-05-2022";"01:00";14,1;13,5;96;146;1,8;186;6,1;0;1021,1;944,1;0
11240;"Graz/Flughafen";340;"14-05-2022";"01:00";14,1;14;99;0;1,8;;9,4;0;1020;977,3;0
11244;"Bad Gleichenberg";280;"14-05-2022";"01:00";13,1;12,7;96;66;1,4;81;4,3;0;1020;987,8;0
11265;"Villacher Alpe";2140;"14-05-2022";"01:00";6,8;3,9;82;330;20,5;327;25,2;0;;790;0
11331;"Klagenfurt/Flughafen";447;"14-05-2022";"01:00";14,9;14,3;96;282;5;287;7,6;0;1020,7;968;0
11343;"Sonnblick";3105;"14-05-2022";"01:00";-0,4;-2,3;87;297;21,6;282;54;;;702,3;0
11389;"St. Pölten";270;"14-05-2022";"01:00";15,4;13,2;87;281;6,8;229;23;0;1020,4;988,7;0
11010;"Linz/Hörsching";298;"14-05-2022";"04:00";11,4;11,1;98;340;3,6;;13;0;1021,5;984,1;0
11012;"Kremsmünster";383;"14-05-2022";"04:00";14,1;11,6;85;;17,6;262;25,6;0;1021,1;975,2;0
11022;"Retz";320;"14-05-2022";"04:00";11,6;5,2;65;301;8,3;322;16,9;0;1020,8;982,6;0
11035;"Wien/Hohe Warte";203;"14-05-2022";"04:00";14,4;5,3;54;319;12,2;340;29,5;0;1020,2;995,4;0
11036;"Wien/Schwechat";183;"14-05-2022";"04:00";13,7;6,8;63;320;11,2;;20,5;0;1020,1;998,2;0
11101;"Bregenz";424;"14-05-2022";"04:00";15,9;13,6;86;94;1,8;162;7,6;0;1020,5;969,7;0
11121;"Innsbruck";579;"14-05-2022";"04:00";13,3;11,8;91;248;6,5;272;10,4;0;1021,7;953,6;0
11126;"Patscherkofel";2247;"14-05-2022";"04:00";5;3,2;88;334;10,8;331;16,6;0;;780,5;0
11130;"Kufstein";495;"14-05-2022";"04:00";13,5;12,8;96;274;2,2;271;8,3;0;1021,7;964,1;0
11150;"Salzburg";430;"14-05-2022";"04:00";13,5;12,8;96;360;3,6;;11,2;0;1021,4;969,2;0
11155;"Feuerkogel";1618;"14-05-2022";"04:00";6,3;4,1;86;318;6,1;310;29,5;0;;842,2;0
