"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"02-04-2024";"00:00";9,1;4,8;75;260;20,5;;29,5;0;1006,2;969;0
11012;"Kremsmünster";383;"02-04-2024";"00:00";8,9;3,9;71;243;17,3;246;36;0;1006,6;960,5;0
11022;"Retz";320;"02-04-2024";"00:00";8,4;7,3;93;218;12,2;214;16,2;1,1;1004,2;966,2;0
11035;"Wien/Hohe Warte";203;"02-04-2024";"00:00";8,6;6,9;89;285;16,2;303;43,9;2,4;1003,6;978,8;0
11036;"Wien/Schwechat";183;"02-04-2024";"00:00";8,7;6,5;86;290;27,7;;38,9;3,8;1003,8;981,9;0
11101;"Bregenz";424;"02-04-2024";"00:00";7,6;4;79;106;7,2;100;22,7;0;1009,6;957,7;0
11121;"Innsbruck";579;"02-04-2024";"00:00";5,6;4,6;94;275;5,4;292;7,6;0;1009,6;940,4;0
11126;"Patscherkofel";2247;"02-04-2024";"00:00";-4,5;-5,8;92;331;29,2;332;42,1;0;;764,8;0
11130;"Kufstein";495;"02-04-2024";"00:00";6,7;4,5;86;268;5,8;275;13;0;1008,7;950,4;0
11150;"Salzburg";430;"02-04-2024";"00:00";6,7;4,9;88;170;9,4;;14,8;0;1007,9;955;0
11155;"Feuerkogel";1618;"02-04-2024";"00:00";-0,3;-1,8;90;303;29,2;308;59,8;0;;826;0
11157;"Aigen im Ennstal";640;"02-04-2024";"00:00";5,3;3,6;90;307;3,6;157;16,9;0;1007,6;930,9;0
11171;"Mariazell";866;"02-04-2024";"00:00";3,8;2;88;262;3,2;240;10,8;0,3;1006,6;906;0
11190;"Eisenstadt";184;"02-04-2024";"00:00";8,8;6,4;85;286;25,2;307;52,9;5,2;1003,1;981,3;0
11204;"Lienz";659;"02-04-2024";"00:00";4,8;3,5;92;313;6,8;337;13;0;1006,6;928,1;0
11240;"Graz/Flughafen";340;"02-04-2024";"00:00";8,1;5,7;85;310;7,6;;20,5;;1003,7;960,7;0
11244;"Bad Gleichenberg";280;"02-04-2024";"00:00";9;7,5;89;283;0,7;335;16,6;1;1004;971,8;0
11265;"Villacher Alpe";2140;"02-04-2024";"00:00";-3,4;-4;97;338;32,4;335;41,8;0;;771,5;0
11331;"Klagenfurt/Flughafen";447;"02-04-2024";"00:00";7,6;6,3;93;28;4,3;20;7,2;0;1005,4;952,1;0
11343;"Sonnblick";3105;"02-04-2024";"00:00";-9;-11,1;86;30;24,1;17;73,1;;;683,3;
11389;"St. Pölten";270;"02-04-2024";"00:00";8,1;6,8;92;222;16,9;226;27,7;0,3;1004,7;972,6;0
11010;"Linz/Hörsching";298;"02-04-2024";"01:00";7,8;5;82;270;13;;29,5;0;1006,7;969,4;0
11012;"Kremsmünster";383;"02-04-2024";"01:00";8,9;3,9;71;244;15,5;249;32,8;0;1007;960,9;0
11022;"Retz";320;"02-04-2024";"01:00";9,2;5,1;76;263;19,8;259;30,6;0;1003,7;965,8;0
11035;"Wien/Hohe Warte";203;"02-04-2024";"01:00";8,7;7,1;90;271;16,9;282;38,5;2;1004,4;979,5;0
11036;"Wien/Schwechat";183;"02-04-2024";"01:00";9,3;6,4;82;290;29,5;;40,7;1,6;1004,6;982,7;0
11101;"Bregenz";424;"02-04-2024";"01:00";7,8;4,3;79;142;13;122;24,1;0;1010,1;958,2;0
11121;"Innsbruck";579;"02-04-2024";"01:00";5,8;4,3;91;355;1,1;222;10,8;0;1009,6;940,5;0
11126;"Patscherkofel";2247;"02-04-2024";"01:00";-4,6;-5,8;93;323;32,4;320;46,1;0;;764,8;0
11130;"Kufstein";495;"02-04-2024";"01:00";6,7;4,5;86;260;5,8;278;16,6;0;1009,1;950,8;0
11150;"Salzburg";430;"02-04-2024";"01:00";7,7;4,5;80;210;16,6;;24,1;0;1008;955,3;0
11155;"Feuerkogel";1618;"02-04-2024";"01:00";-0,3;-1,5;92;313;24,8;296;69,1;0;;826,3;0
11157;"Aigen im Ennstal";640;"02-04-2024";"01:00";5,1;3,9;93;43;9,4;41;13;0;1007,8;931,1;0
11171;"Mariazell";866;"02-04-2024";"01:00";4,9;1,6;79;304;21,6;313;36,7;0,4;1006,5;906,2;0
11190;"Eisenstadt";184;"02-04-2024";"01:00";8,8;6,6;86;295;21,2;283;46,4;3,2;1003,4;981,6;0
11204;"Lienz";659;"02-04-2024";"01:00";4,8;2,8;88;324;5,8;315;17,3;0;1007,5;928,9;0
11240;"Graz/Flughafen";340;"02-04-2024";"01:00";8;5,8;86;0;1,8;;11,2;0;1004,6;961,6;0
11244;"Bad Gleichenberg";280;"02-04-2024";"01:00";8,4;7,3;91;252;1,1;321;7,9;1,1;1004,9;972,6;0
11265;"Villacher Alpe";2140;"02-04-2024";"01:00";-3,9;-5;93;340;29,5;329;46,1;0;;772,1;0
11331;"Klagenfurt/Flughafen";447;"02-04-2024";"01:00";7,2;6,1;94;334;2,9;317;7,2;0;1006,2;952,7;0
11343;"Sonnblick";3105;"02-04-2024";"01:00";-8,9;-11,3;84;15;14,8;62;65,9;;;683,4;
11389;"St. Pölten";270;"02-04-2024";"01:00";8,5;6,5;87;232;22,7;221;42,8;0;1004,7;972,7;0
11010;"Linz/Hörsching";298;"02-04-2024";"02:00";8;5,4;84;260;14,8;;27,7;0;1007,2;969,9;0
11012;"Kremsmünster";383;"02-04-2024";"02:00";8,9;3,9;71;248;16,6;253;31,7;0;1007,3;961,2;0
11022;"Retz";320;"02-04-2024";"02:00";9,2;4;70;278;24,1;273;36,7;0;1004,1;966,2;0
11035;"Wien/Hohe Warte";203;"02-04-2024";"02:00";8,8;7;89;274;18,4;272;31,3;0,7;1003,9;979,1;0
11036;"Wien/Schwechat";183;"02-04-2024";"02:00";9;6,6;84;290;22,3;;38,9;1,3;1004;982,1;0
11101;"Bregenz";424;"02-04-2024";"02:00";7,4;4;80;128;14;136;25,9;0,1;1010,6;958,6;0
11121;"Innsbruck";579;"02-04-2024";"02:00";5,6;4,6;94;243;8,6;;10,4;0;1010,5;941,3;0
11126;"Patscherkofel";2247;"02-04-2024";"02:00";-4,6;-5,5;95;325;26,6;325;39,2;0;;765,3;0
11130;"Kufstein";495;"02-04-2024";"02:00";6,3;5,1;92;241;4,3;267;13;1,1;1009,8;951,4;0
11150;"Salzburg";430;"02-04-2024";"02:00";7,1;5,1;87;240;9,4;;40,7;0,7;1008,7;955,9;0
11155;"Feuerkogel";1618;"02-04-2024";"02:00";-0,4;-1,2;95;311;28,1;319;67;0,1;;826,6;0
11157;"Aigen im Ennstal";640;"02-04-2024";"02:00";5,4;3,5;88;35;7,6;155;23;0,5;1008,1;931,4;0
11171;"Mariazell";866;"02-04-2024";"02:00";5;1,7;79;308;24,8;315;60,8;0,1;1006,9;906,6;0
11190;"Eisenstadt";184;"02-04-2024";"02:00";9,1;6,4;83;281;20,5;290;46,1;2,2;1003,3;981,6;0
11204;"Lienz";659;"02-04-2024";"02:00";4,5;3;90;305;3,6;316;17,3;0;1008,6;929,8;0
11240;"Graz/Flughafen";340;"02-04-2024";"02:00";7,8;6,8;93;180;9,4;;13;0;1005,7;962,6;0
11244;"Bad Gleichenberg";280;"02-04-2024";"02:00";8,5;7,5;93;211;4;204;8,6;0,5;1005,8;973,5;0
11265;"Villacher Alpe";2140;"02-04-2024";"02:00";-3,9;-5,2;91;305;30,6;311;37,8;0;;772,9;0
11331;"Klagenfurt/Flughafen";447;"02-04-2024";"02:00";6,9;5,9;94;334;7,6;342;10,8;0;1007,1;953,5;0
11343;"Sonnblick";3105;"02-04-2024";"02:00";-8,3;-10,2;89;10;19,8;32;70,6;;;684,1;
11389;"St. Pölten";270;"02-04-2024";"02:00";8,6;6,2;84;234;23;232;40,7;0;1005,3;973,2;0
11010;"Linz/Hörsching";298;"02-04-2024";"03:00";7,8;5,5;85;270;13;;18,4;0,1;1007,6;970,2;0
11012;"Kremsmünster";383;"02-04-2024";"03:00";8,9;4,1;72;253;22;246;35,6;0;1007,5;961,4;0
11022;"Retz";320;"02-04-2024";"03:00";9,1;3,7;69;280;22,3;272;31,7;0;1004,2;966,3;0
11035;"Wien/Hohe Warte";203;"02-04-2024";"03:00";9;6,5;84;272;16,9;297;37,8;0;1004,3;979,5;0
11036;"Wien/Schwechat";183;"02-04-2024";"03:00";9,4;6,1;80;290;24,1;;46,4;0,2;1004,7;982,8;0
11101;"Bregenz";424;"02-04-2024";"03:00";7,9;3,8;76;138;10,1;100;32,8;0;1011,2;959,3;0
11121;"Innsbruck";579;"02-04-2024";"03:00";5,1;4,3;95;226;1,4;259;10,8;0;1011,4;942;0
11126;"Patscherkofel";2247;"02-04-2024";"03:00";-4,6;-5,2;97;322;23;317;37,4;0;;765,8;0
11130;"Kufstein";495;"02-04-2024";"03:00";6,2;5,3;94;252;3,6;245;11,5;0,1;1010,5;952;0
11150;"Salzburg";430;"02-04-2024";"03:00";6,9;5,1;88;240;5,4;;24,1;1,1;1009,4;956,5;0
11155;"Feuerkogel";1618;"02-04-2024";"03:00";-0,6;-0,8;99;309;27,4;303;67,3;0,2;;827;0
11157;"Aigen im Ennstal";640;"02-04-2024";"03:00";5,2;4;92;57;3,6;27;23;0,3;1008,9;932,1;0
11171;"Mariazell";866;"02-04-2024";"03:00";5,1;1,8;79;318;24,5;286;50;0,1;1007;906,8;0
11190;"Eisenstadt";184;"02-04-2024";"03:00";9,5;5,7;77;274;25,2;287;48,2;0,6;1004;982,3;0
11204;"Lienz";659;"02-04-2024";"03:00";5,1;2,7;85;274;8,3;317;35,3;0;1008,7;930,1;0
11240;"Graz/Flughafen";340;"02-04-2024";"03:00";8;6,8;92;0;1,8;;13;0;1006,3;963,2;0
11244;"Bad Gleichenberg";280;"02-04-2024";"03:00";8,4;7,7;94;218;3,6;215;9,7;0,1;1006,4;974,1;0
11265;"Villacher Alpe";2140;"02-04-2024";"03:00";-3,8;-5,1;91;301;37,1;309;44,3;0;;773,4;0
11331;"Klagenfurt/Flughafen";447;"02-04-2024";"03:00";6,4;5,3;94;297;4;327;10,4;0;1007,9;954,2;0
11343;"Sonnblick";3105;"02-04-2024";"03:00";-8,8;-10,8;88;6;25,9;320;86,8;;;684,5;
11389;"St. Pölten";270;"02-04-2024";"03:00";8,7;5,8;82;230;15,1;250;39,2;0;1005,9;973,8;0
