"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"27-06-2025";"00:00";18,4;17,4;94;310;7,6;;22,3;0;1020,5;984,1;0
11012;"Kremsmünster";383;"27-06-2025";"00:00";18,6;17,2;92;327;5,4;299;20,2;0;1020,4;975,4;0
11022;"Retz";320;"27-06-2025";"00:00";19,4;17,9;92;205;8,6;261;24,5;0;1018;981,1;0
11035;"Wien/Hohe Warte";203;"27-06-2025";"00:00";22;17,1;73;256;14,4;274;40,3;0,1;1018,4;994,4;0
11036;"Wien/Schwechat";183;"27-06-2025";"00:00";22,3;17,1;73;290;25,9;;40,7;0,1;1018,3;997,2;0
11101;"Bregenz";424;"27-06-2025";"00:00";19,3;16,5;85;131;16,2;122;31,3;0;1021,9;971,6;0
11121;"Innsbruck";579;"27-06-2025";"00:00";17,2;16,1;93;316;5,8;188;10,8;0;1022,6;955,5;0
11126;"Patscherkofel";2247;"27-06-2025";"00:00";8,6;7,5;93;323;30,6;319;39,2;1,3;;784,2;0
11130;"Kufstein";495;"27-06-2025";"00:00";18;17,1;95;228;4;197;12,2;1,6;1022;965,4;0
11150;"Salzburg";430;"27-06-2025";"00:00";18,4;16,6;90;160;11,2;;25,9;0;1021,1;969,8;0
11155;"Feuerkogel";1618;"27-06-2025";"00:00";12,5;10,5;88;281;33,8;272;64,4;0,1;;844,2;0
11157;"Aigen im Ennstal";640;"27-06-2025";"00:00";17,3;15,1;87;223;4,3;231;22;0,1;1021,4;947;0
11171;"Mariazell";866;"27-06-2025";"00:00";15,8;14,6;92;105;2,9;86;14;0,4;1020,6;922,9;0
11190;"Eisenstadt";184;"27-06-2025";"00:00";21,2;18,3;84;305;18,4;307;36,7;0;1017,9;996,8;0
11204;"Lienz";659;"27-06-2025";"00:00";16,7;15,3;92;298;9;302;25,9;2,2;1021,5;945,2;0
11240;"Graz/Flughafen";340;"27-06-2025";"00:00";20,6;16,6;78;10;9,4;;22,3;0;1017,3;975,7;0
11244;"Bad Gleichenberg";280;"27-06-2025";"00:00";20,6;17,5;83;351;17,3;342;43,6;0,1;1017,4;986,2;0
11265;"Villacher Alpe";2140;"27-06-2025";"00:00";10,4;5,9;74;283;29,9;293;66,6;4,3;;792,2;0
11331;"Klagenfurt/Flughafen";447;"27-06-2025";"00:00";23,1;11,9;50;309;7,2;331;29,9;0;1019,4;968,1;0
11343;"Sonnblick";3105;"27-06-2025";"00:00";3,4;3,1;98;14;18;350;41,8;;;705,4;0
11389;"St. Pölten";270;"27-06-2025";"00:00";19,4;17,4;89;233;16,2;217;39,2;0;1019,4;988,2;0
11010;"Linz/Hörsching";298;"27-06-2025";"01:00";18,5;17,5;94;240;5,4;;13;0,1;1020,4;984,1;0
11012;"Kremsmünster";383;"27-06-2025";"01:00";18,5;17,6;95;141;3,2;296;10,1;0;1020,6;975,5;0
11022;"Retz";320;"27-06-2025";"01:00";20,4;17;81;276;30,2;264;43,9;0;1017,1;980,3;0
11035;"Wien/Hohe Warte";203;"27-06-2025";"01:00";22,1;16,5;70;283;29,5;287;50,4;0;1017,4;993,4;0
11036;"Wien/Schwechat";183;"27-06-2025";"01:00";22,4;16,2;68;290;24,1;;38,9;0;1018;996,9;0
11101;"Bregenz";424;"27-06-2025";"01:00";18,7;16,5;88;141;20,5;135;27,4;0;1022;971,6;0
11121;"Innsbruck";579;"27-06-2025";"01:00";17,3;16,2;93;0;0;257;10,1;0;1022,9;955,8;0
11126;"Patscherkofel";2247;"27-06-2025";"01:00";8,2;7,2;94;333;20,9;320;42,5;0,9;;784,3;0
11130;"Kufstein";495;"27-06-2025";"01:00";17,6;17;97;242;7,9;239;16,2;0,3;1022,1;965,4;0
11150;"Salzburg";430;"27-06-2025";"01:00";18,6;16,6;88;160;11,2;;18,4;0;1021,3;970;0
11155;"Feuerkogel";1618;"27-06-2025";"01:00";12,5;10,5;88;317;28,8;273;64,4;0;;844,5;0
11157;"Aigen im Ennstal";640;"27-06-2025";"01:00";17,1;15,2;89;;3,6;244;13,7;0;1021,6;947,1;0
11171;"Mariazell";866;"27-06-2025";"01:00";15,1;14,6;96;136;4,7;129;10,1;0,3;1021,2;923,2;0
11190;"Eisenstadt";184;"27-06-2025";"01:00";21;17,6;81;305;11,2;312;27,4;0;1017,3;996,2;0
11204;"Lienz";659;"27-06-2025";"01:00";16,5;15,2;92;215;2,2;267;15,1;0,4;1021,5;945,1;0
11240;"Graz/Flughafen";340;"27-06-2025";"01:00";21,6;15,5;68;330;9,4;;18,4;0;1017,4;975,9;0
11244;"Bad Gleichenberg";280;"27-06-2025";"01:00";20,1;17,7;87;359;0,7;345;38,5;0;1017,6;986,3;0
11265;"Villacher Alpe";2140;"27-06-2025";"01:00";8,9;6,8;86;339;24,8;290;51,5;2,2;;792;0
11331;"Klagenfurt/Flughafen";447;"27-06-2025";"01:00";19;15,8;82;207;3,2;211;23,8;1,9;1020;968,1;0
