"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"13-05-2022";"00:00";19,3;13,8;70;320;5,4;;7,6;0;1017,1;980,9;0
11012;"Kremsmünster";383;"13-05-2022";"00:00";19,7;13,1;66;225;21,2;224;23;0;1017,2;972,4;0
11022;"Retz";320;"13-05-2022";"00:00";19,7;9,8;53;299;10,8;294;15,1;0;1017,1;980,1;0
11035;"Wien/Hohe Warte";203;"13-05-2022";"00:00";21,5;13,4;60;262;11,5;262;15,5;0;1016,9;992,9;0
11036;"Wien/Schwechat";183;"13-05-2022";"00:00";19,7;15,2;76;210;22,3;;33,5;0,2;1017,5;996,2;0
11101;"Bregenz";424;"13-05-2022";"00:00";16,2;14;87;91;5,8;74;15,1;0;1020,4;969,6;0
11121;"Innsbruck";579;"13-05-2022";"00:00";18,4;12,3;68;240;4,7;285;10,1;0;1018,6;951,9;0
11126;"Patscherkofel";2247;"13-05-2022";"00:00";8,2;4,2;77;41;15,1;61;26,6;0;;781,8;0
11130;"Kufstein";495;"13-05-2022";"00:00";19,5;12,5;64;80;13;76;43,6;0;1019,3;963;0
11150;"Salzburg";430;"13-05-2022";"00:00";19,2;12,5;65;330;27,7;;40,7;0;1019,9;968,7;0
11155;"Feuerkogel";1618;"13-05-2022";"00:00";11,6;8,2;80;217;28,1;217;32,4;0;;842,7;0
11157;"Aigen im Ennstal";640;"13-05-2022";"00:00";14,4;12,6;87;219;2,9;226;10,8;0;1020,9;945,7;0
11171;"Mariazell";866;"13-05-2022";"00:00";14,3;12,2;88;131;5,8;162;20,9;0,8;1019,6;921,4;0
11190;"Eisenstadt";184;"13-05-2022";"00:00";18,7;16;85;251;11,5;257;19,8;0;1018;996,7;0
11204;"Lienz";659;"13-05-2022";"00:00";15,6;13,7;89;189;5,4;150;18,7;1;1020,6;944;0
11240;"Graz/Flughafen";340;"13-05-2022";"00:00";19,9;13,4;66;320;3,6;;22,3;0;1017,6;975,8;0
11244;"Bad Gleichenberg";280;"13-05-2022";"00:00";20,6;13,8;64;75;10,4;72;20,5;0;1017,7;986,4;0
