"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"14-10-2025";"00:00";7,9;7,9;100;0;1,8;;5,4;0;1026,1;988,1;0
11012;"Kremsmünster";383;"14-10-2025";"00:00";9,8;8,3;91;229;12,2;224;17,6;0;1025,8;979;0
11022;"Retz";320;"14-10-2025";"00:00";8,2;4,3;77;321;12,2;313;16,2;0;1025,4;986,6;0
11035;"Wien/Hohe Warte";203;"14-10-2025";"00:00";9,2;7,7;91;277;5;327;13,3;0;1024,8;999,5;0
11036;"Wien/Schwechat";183;"14-10-2025";"00:00";8,6;7,8;95;310;5,4;;9,4;0;1025,2;1002,8;0
11101;"Bregenz";424;"14-10-2025";"00:00";11;9,7;92;88;2,9;73;5,4;0;1024;972,1;0
11121;"Innsbruck";579;"14-10-2025";"00:00";10,2;7,3;82;49;2,2;264;4,7;0;1025;955,9;0
11126;"Patscherkofel";2247;"14-10-2025";"00:00";3,8;0,1;78;;4;75;9;0;;780,3;0
11130;"Kufstein";495;"14-10-2025";"00:00";10,9;8;83;20;3,2;55;11,2;0;1025,1;966,7;0
11150;"Salzburg";430;"14-10-2025";"00:00";5,4;4,9;96;0;1,8;;7,6;0;1026,6;972,5;0
11155;"Feuerkogel";1618;"14-10-2025";"00:00";2,9;1,8;92;93;10,1;73;22,7;0;;843,1;0
11157;"Aigen im Ennstal";640;"14-10-2025";"00:00";10;7,6;85;120;5;112;6,5;0;1025,3;948,6;0
11171;"Mariazell";866;"14-10-2025";"00:00";6,7;5,5;92;13;1,4;37;4,7;0;1026,1;924,6;0
11190;"Eisenstadt";184;"14-10-2025";"00:00";9,7;8,3;92;348;11,9;351;17,3;0;1024,5;1002,4;0
11204;"Lienz";659;"14-10-2025";"00:00";7,4;5,9;91;304;1,8;318;5,8;0;1025,6;946,3;0
11240;"Graz/Flughafen";340;"14-10-2025";"00:00";12,6;9,9;84;0;1,8;;9,4;0;1024,1;981;0
11244;"Bad Gleichenberg";280;"14-10-2025";"00:00";11,8;10;89;343;3,2;323;5,4;0;1024,5;992;0
11265;"Villacher Alpe";2140;"14-10-2025";"00:00";3,3;1,5;89;7;11,9;360;15,1;0;;789,2;0
11331;"Klagenfurt/Flughafen";447;"14-10-2025";"00:00";10,7;8,5;87;325;4;301;9;0;1024,2;970,5;0
11343;"Sonnblick";3105;"14-10-2025";"00:00";-2,6;-3,3;95;353;18;350;23,8;;;701;0
11389;"St. Pölten";270;"14-10-2025";"00:00";9,9;8,9;94;241;9;236;14;0;1025,4;992,9;0
11010;"Linz/Hörsching";298;"14-10-2025";"01:00";6,5;6,4;99;0;1,8;;5,4;0;1026;987,8;0
11012;"Kremsmünster";383;"14-10-2025";"01:00";9,8;8,3;90;229;10,1;226;15,1;0;1025,6;978,8;0
11022;"Retz";320;"14-10-2025";"01:00";8,4;4,3;76;318;9,4;297;19,8;0;1025,4;986,6;0
11035;"Wien/Hohe Warte";203;"14-10-2025";"01:00";7,9;6,9;93;300;8,6;301;15,1;0;1024,7;999,3;0
11036;"Wien/Schwechat";183;"14-10-2025";"01:00";8,6;7,9;96;350;5,4;;9,4;0,1;1025,1;1002,7;0
11101;"Bregenz";424;"14-10-2025";"01:00";10,9;9,7;93;145;1,8;103;5;0;1023,9;972;0
11121;"Innsbruck";579;"14-10-2025";"01:00";10,3;7,4;82;196;4;201;6,8;0;1025;955,9;0
11126;"Patscherkofel";2247;"14-10-2025";"01:00";3,7;0;77;319;4;318;5;0;;780,2;0
11130;"Kufstein";495;"14-10-2025";"01:00";10,7;8,2;86;61;2,2;51;5,8;0;1024,9;966,5;0
11150;"Salzburg";430;"14-10-2025";"01:00";3,7;3,1;96;230;3,6;;5,4;0;1026,8;972,4;0
11155;"Feuerkogel";1618;"14-10-2025";"01:00";2,6;2,5;99;108;11,9;83;14,4;0;;842,7;0
11157;"Aigen im Ennstal";640;"14-10-2025";"01:00";9,6;7,7;89;96;2,9;46;8,6;0;1025,3;948,5;0
11171;"Mariazell";866;"14-10-2025";"01:00";5,8;4,7;94;262;1,1;35;6,5;0;1026,3;924,4;0
11190;"Eisenstadt";184;"14-10-2025";"01:00";9,4;8,1;92;349;14,8;348;18,7;0;1024,3;1002,1;0
11204;"Lienz";659;"14-10-2025";"01:00";8,1;6,3;89;173;1,1;100;5,4;0;1025,4;946,3;0
11240;"Graz/Flughafen";340;"14-10-2025";"01:00";11,1;9,2;88;90;3,6;;3,6;0;1024,3;980,9;0
11244;"Bad Gleichenberg";280;"14-10-2025";"01:00";11,7;10,1;90;353;1,1;317;6,1;0;1024,4;991,9;0
11265;"Villacher Alpe";2140;"14-10-2025";"01:00";3,1;1,4;88;7;13,3;12;15,8;0;;789;0
11331;"Klagenfurt/Flughafen";447;"14-10-2025";"01:00";10,7;8,7;88;311;2,9;307;7,2;0;1024,2;970,5;0
11343;"Sonnblick";3105;"14-10-2025";"01:00";-2,2;-6,7;71;3;18,7;354;23;;;700,8;0
11389;"St. Pölten";270;"14-10-2025";"01:00";9,3;8,5;94;232;6,8;247;13;0;1025,2;992,6;0
11010;"Linz/Hörsching";298;"14-10-2025";"02:00";6,8;6,8;100;260;3,6;;7,6;0;1026;987,8;0
11012;"Kremsmünster";383;"14-10-2025";"02:00";9,5;8;91;228;10,4;226;13,3;0;1025,5;978,7;0
11022;"Retz";320;"14-10-2025";"02:00";7,9;4,4;79;301;17,6;295;23,8;0;1025,3;986,4;0
11035;"Wien/Hohe Warte";203;"14-10-2025";"02:00";8;6,7;91;321;11,5;324;18,7;0;1024,7;999,3;0
11036;"Wien/Schwechat";183;"14-10-2025";"02:00";6,3;5,8;97;0;1,8;;7,6;0;1025,3;1002,7;0
11101;"Bregenz";424;"14-10-2025";"02:00";10,9;9,6;93;121;3,6;112;5,4;0;1023,5;971,6;0
11121;"Innsbruck";579;"14-10-2025";"02:00";10,3;7,8;84;131;4,7;132;6,5;0;1024,9;955,8;0
11126;"Patscherkofel";2247;"14-10-2025";"02:00";3,8;-0,1;77;26;4,3;52;7,2;0;;780;0
11130;"Kufstein";495;"14-10-2025";"02:00";10,3;8,2;87;27;4;18;9;0;1024,7;966,3;0
11150;"Salzburg";430;"14-10-2025";"02:00";3,6;3,1;96;0;1,8;;5,4;0;1026,7;972,2;0
11155;"Feuerkogel";1618;"14-10-2025";"02:00";2,3;2,1;99;101;13,3;113;16,2;0;;842,6;0
11157;"Aigen im Ennstal";640;"14-10-2025";"02:00";9,4;7,8;90;26;3,2;46;6,1;0;1024,9;948,1;0
11171;"Mariazell";866;"14-10-2025";"02:00";4,7;3,6;94;12;1,1;346;4,3;0;1026,7;924,4;0
11190;"Eisenstadt";184;"14-10-2025";"02:00";10;8,8;92;342;9;345;18;0;1024,2;1002,1;0
