"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"23-02-2025";"00:00";-0,7;-4,9;73;320;5,4;;5,4;0;1029;989,6;0
11012;"Kremsmünster";383;"23-02-2025";"00:00";1,1;-2,2;79;230;15,5;226;24,1;0;1028,4;979,9;0
11022;"Retz";320;"23-02-2025";"00:00";-1;-8,4;57;38;8,6;50;12,6;0;1029,2;988,9;0
11035;"Wien/Hohe Warte";203;"23-02-2025";"00:00";-1;-7,2;63;110;2,2;152;10,1;0;1029;1002,6;0
11036;"Wien/Schwechat";183;"23-02-2025";"00:00";-1;-7,6;61;110;13;;25,9;0;1029,3;1006;0
11101;"Bregenz";424;"23-02-2025";"00:00";6,6;4;84;79;6,8;227;15,1;0;1027,4;974,4;0
11121;"Innsbruck";579;"23-02-2025";"00:00";5,9;1,2;72;263;4,7;259;12,6;0;1027,2;956,8;0
11126;"Patscherkofel";2247;"23-02-2025";"00:00";-0,4;-5,1;71;63;11,9;62;15,5;0;;780,3;0
11130;"Kufstein";495;"23-02-2025";"00:00";5,3;1,7;78;306;1,1;245;5,4;0;1027,3;967,6;0
11150;"Salzburg";430;"23-02-2025";"00:00";2;0,3;88;0;1,8;;11,2;0;1027,6;972,8;0
11155;"Feuerkogel";1618;"23-02-2025";"00:00";3,3;-0,5;77;313;27,7;309;41;0;;843,3;0
11157;"Aigen im Ennstal";640;"23-02-2025";"00:00";-0,4;-1,8;90;91;0,7;90;7,6;0;1030;950;0
11171;"Mariazell";866;"23-02-2025";"00:00";-2,1;-4,8;83;143;7,6;123;12,2;0;1029,7;924,5;0
11190;"Eisenstadt";184;"23-02-2025";"00:00";-0,1;-6,6;62;54;11,5;54;18;0;1029;1005,9;0
11204;"Lienz";659;"23-02-2025";"00:00";-0,4;-2;90;354;1,1;269;5,4;0;1030,4;948,5;0
11240;"Graz/Flughafen";340;"23-02-2025";"00:00";-3,8;-5,1;91;0;1,8;;3,6;0;1030;983,9;0
11244;"Bad Gleichenberg";280;"23-02-2025";"00:00";-3,8;-5,8;87;355;0,7;354;3,2;0;1029,8;995,2;0
11265;"Villacher Alpe";2140;"23-02-2025";"00:00";-0,2;-5,1;70;4;33,1;6;40;0;;788,7;0
11331;"Klagenfurt/Flughafen";447;"23-02-2025";"00:00";-1,2;-3,4;85;316;2,5;307;6,8;0;1030,1;973,6;0
11343;"Sonnblick";3105;"23-02-2025";"00:00";-7,7;-9,4;90;1;34,9;360;38,9;;;699,3;0
11389;"St. Pölten";270;"23-02-2025";"00:00";-2,1;-5,8;76;200;1,4;195;6,1;0;1028,8;994,7;0
11010;"Linz/Hörsching";298;"23-02-2025";"01:00";-1,3;-5;76;0;1,8;;7,6;0;1029,3;989,8;0
11012;"Kremsmünster";383;"23-02-2025";"01:00";-0,3;-3;82;273;1,1;227;15,5;0;1029;980,3;0
11022;"Retz";320;"23-02-2025";"01:00";-1,2;-8,2;60;33;9,4;38;13,3;0;1029,7;989,3;0
11035;"Wien/Hohe Warte";203;"23-02-2025";"01:00";-1,3;-7,3;64;39;3,6;62;6,8;0;1029,3;1002,8;0
11036;"Wien/Schwechat";183;"23-02-2025";"01:00";-1,5;-7,9;62;130;14,8;;18,4;0;1029,4;1006,1;0
11101;"Bregenz";424;"23-02-2025";"01:00";7,8;5,1;84;52;5,8;67;13,7;0;1027,4;974,7;0
11121;"Innsbruck";579;"23-02-2025";"01:00";5,1;0,7;73;278;12,2;272;28,4;0;1028,1;957,5;0
11126;"Patscherkofel";2247;"23-02-2025";"01:00";-0,8;-4,9;74;36;7,2;65;14;0;;780,4;0
11130;"Kufstein";495;"23-02-2025";"01:00";4,2;1,2;81;289;1,4;263;4,7;0;1028;968;0
11150;"Salzburg";430;"23-02-2025";"01:00";3,4;0,9;83;150;3,6;;5,4;0;1027,6;973;0
11155;"Feuerkogel";1618;"23-02-2025";"01:00";3,1;-0,3;79;317;20,9;308;41,8;0;;843,5;0
11157;"Aigen im Ennstal";640;"23-02-2025";"01:00";-1,2;-2,6;92;202;1,4;309;4,3;0;1030,5;950,2;0
11171;"Mariazell";866;"23-02-2025";"01:00";-2,4;-4,8;84;129;11,5;124;16,6;0;1030,2;924,9;0
11190;"Eisenstadt";184;"23-02-2025";"01:00";-1,7;-6,7;69;69;6,5;53;17,3;0;1029,2;1006;0
11204;"Lienz";659;"23-02-2025";"01:00";-0,3;-1,8;90;109;3,6;128;6,5;0;1030,4;948,5;0
11240;"Graz/Flughafen";340;"23-02-2025";"01:00";-4,4;-5,5;92;0;1,8;;3,6;0;1030,1;983,9;0
11244;"Bad Gleichenberg";280;"23-02-2025";"01:00";-4,3;-6,2;87;344;5;343;6,1;0;1029,8;995,1;0
11265;"Villacher Alpe";2140;"23-02-2025";"01:00";-0,5;-5,3;70;6;29,9;3;40,3;0;;789;0
11331;"Klagenfurt/Flughafen";447;"23-02-2025";"01:00";-1,5;-3,6;86;313;4,7;311;7,6;0;1030,6;974;0
11343;"Sonnblick";3105;"23-02-2025";"01:00";-7,8;-9,5;89;1;32,8;357;40;;;699,5;0
11389;"St. Pölten";270;"23-02-2025";"01:00";-2,2;-5,7;77;219;2,2;210;6,5;0;1029,3;995,1;0
11010;"Linz/Hörsching";298;"23-02-2025";"02:00";-0,8;-3,9;79;220;5,4;;5,4;0;1029,7;990,3;0
11012;"Kremsmünster";383;"23-02-2025";"02:00";-0,1;-2,9;82;311;1,1;328;6,8;0;1029,6;980,9;0
11022;"Retz";320;"23-02-2025";"02:00";-1,5;-8,1;61;29;9,7;45;14,8;0;1030,4;990;0
11035;"Wien/Hohe Warte";203;"23-02-2025";"02:00";-1,9;-7,2;68;29;4;355;5,8;0;1029,8;1003,3;0
11036;"Wien/Schwechat";183;"23-02-2025";"02:00";-3,3;-8,8;66;130;7,6;;18,4;0;1030,2;1006,7;0
11101;"Bregenz";424;"23-02-2025";"02:00";7,2;4;81;133;4;171;14,8;0;1027,8;974,9;0
11121;"Innsbruck";579;"23-02-2025";"02:00";4,2;-0,1;73;199;4;299;13,7;0;1028,9;958;0
