"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"25-07-2022";"00:00";21,5;15,2;68;80;7,6;;11,2;;1017,2;981,3;0
11012;"Kremsmünster";383;"25-07-2022";"00:00";21,9;15,5;68;205;9,4;225;18;0;1017;972,6;0
11022;"Retz";320;"25-07-2022";"00:00";21,5;9,9;48;220;1,4;20;11,2;0;1018;981,2;0
11035;"Wien/Hohe Warte";203;"25-07-2022";"00:00";21,7;11,5;53;323;4,3;309;6,1;0;1018,1;994;0
11036;"Wien/Schwechat";183;"25-07-2022";"00:00";21,5;10,7;50;100;3,6;;5,4;0;1018,1;996,9;0
11101;"Bregenz";424;"25-07-2022";"00:00";21,5;16;71;118;3,6;171;9,7;0;1014,5;964,9;0
11121;"Innsbruck";579;"25-07-2022";"00:00";21,8;16,5;72;125;9;156;17,3;0;1016,5;950,8;0
11126;"Patscherkofel";2247;"25-07-2022";"00:00";13,8;10,9;83;172;25,2;173;27,7;0;;783,3;0
11130;"Kufstein";495;"25-07-2022";"00:00";19,7;16,2;80;282;2,2;283;4,3;0;1016,7;960,7;0
11150;"Salzburg";430;"25-07-2022";"00:00";20,7;16,2;76;170;7,6;;11,2;0;1016,6;965,9;0
11155;"Feuerkogel";1618;"25-07-2022";"00:00";15,7;11,7;78;198;11,2;185;14,4;0;;843,5;0
11157;"Aigen im Ennstal";640;"25-07-2022";"00:00";17,2;15,8;91;152;0,4;168;3,6;0;1018,8;944,6;0
11171;"Mariazell";866;"25-07-2022";"00:00";15,1;12;82;125;2,9;174;13;0;1020,2;922,2;0
11190;"Eisenstadt";184;"25-07-2022";"00:00";20,8;10,3;51;340;11,2;346;16,6;0;1017,9;996,7;0
11204;"Lienz";659;"25-07-2022";"00:00";22,3;16,9;71;280;1,1;245;7,6;0;1017;942,5;0
11240;"Graz/Flughafen";340;"25-07-2022";"00:00";21,4;17,3;77;20;3,6;;5,4;0;1018,3;976,8;0
11244;"Bad Gleichenberg";280;"25-07-2022";"00:00";21,6;15,9;69;326;3,6;345;5,8;0;1018,3;987,1;0
11265;"Villacher Alpe";2140;"25-07-2022";"00:00";14,1;11,4;84;247;15,1;238;19,4;0;;793;0
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"00:00";22,8;16,3;67;75;1,8;75;9,4;0;1017,5;966,4;0
11343;"Sonnblick";3105;"25-07-2022";"00:00";7,5;7,5;100;236;31,3;237;41;;;706,9;0
11389;"St. Pölten";270;"25-07-2022";"00:00";19,7;14,5;72;143;4,3;135;9,7;0;1018,1;986,9;0
11010;"Linz/Hörsching";298;"25-07-2022";"01:00";20,5;15;70;90;9,4;;11,2;;1017;981;0
11012;"Kremsmünster";383;"25-07-2022";"01:00";19,5;16,1;81;75;2,9;225;9;0;1017,2;972,4;0
11022;"Retz";320;"25-07-2022";"01:00";21,7;9,6;46;16;8,6;14;11,2;0;1017,9;981,1;0
11035;"Wien/Hohe Warte";203;"25-07-2022";"01:00";21,1;11,1;53;257;9;227;15,1;0;1018;993,9;0
11036;"Wien/Schwechat";183;"25-07-2022";"01:00";20,8;9,7;49;260;5,4;;13;0;1018,2;996,9;0
11101;"Bregenz";424;"25-07-2022";"01:00";21,9;16,9;73;129;7,9;112;14,8;0;1014,4;964,9;0
11121;"Innsbruck";579;"25-07-2022";"01:00";19,6;17;85;270;8,6;262;12,2;0;1017;950,8;0
11126;"Patscherkofel";2247;"25-07-2022";"01:00";14;10,8;82;173;36,7;170;46,1;0;;783,1;0
11130;"Kufstein";495;"25-07-2022";"01:00";18,9;15,9;82;154;1,1;129;3,2;0;1016,5;960,3;0
11150;"Salzburg";430;"25-07-2022";"01:00";19,7;16,1;80;130;5,4;;11,2;0;1016,3;965,5;0
11155;"Feuerkogel";1618;"25-07-2022";"01:00";16,5;11,8;74;166;7,6;200;10,8;0;;843,2;0
11157;"Aigen im Ennstal";640;"25-07-2022";"01:00";16,2;15,2;93;211;2,2;213;4;0;1018,9;944,4;0
11171;"Mariazell";866;"25-07-2022";"01:00";14,4;12;85;155;5;179;11,2;0;1019,8;921,6;0
11190;"Eisenstadt";184;"25-07-2022";"01:00";20,3;10,1;52;347;15,8;346;18,7;0;1017,7;996,5;0
11204;"Lienz";659;"25-07-2022";"01:00";21,2;16,9;77;0;0;295;7,6;0;1017,4;942,6;0
11240;"Graz/Flughafen";340;"25-07-2022";"01:00";20,4;17,4;83;0;1,8;;5,4;0;1018,3;976,6;0
11244;"Bad Gleichenberg";280;"25-07-2022";"01:00";21,6;16,1;70;342;1,4;316;4,7;0;1018,2;987;0
11265;"Villacher Alpe";2140;"25-07-2022";"01:00";13,7;11,4;86;248;16,9;250;17,6;0;;792,9;0
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"01:00";21,8;16,3;71;334;2,5;32;6,1;0;1017,8;966,5;0
11343;"Sonnblick";3105;"25-07-2022";"01:00";7,4;7,3;100;242;33,1;264;47,9;;;706,7;0
11389;"St. Pölten";270;"25-07-2022";"01:00";18,8;14,4;75;94;2,5;134;8,3;0;1018;986,7;0
11010;"Linz/Hörsching";298;"25-07-2022";"04:00";18,3;14,5;79;0;0;;11,2;;1016,1;979,8;0
11012;"Kremsmünster";383;"25-07-2022";"04:00";17,7;15,4;87;335;1,1;48;4,7;0;1016,1;971,1;0
11022;"Retz";320;"25-07-2022";"04:00";20,2;8,6;47;26;11,2;28;16,6;0;1017;980,1;0
11035;"Wien/Hohe Warte";203;"25-07-2022";"04:00";18,3;10,9;62;87;4,3;66;7,9;0;1017;992,7;0
11036;"Wien/Schwechat";183;"25-07-2022";"04:00";16,5;11,5;72;180;9,4;;13;0,1;1017,5;995,9;0
11101;"Bregenz";424;"25-07-2022";"04:00";21,7;17;74;152;11,2;155;27,7;0;1013,6;964,1;0
11121;"Innsbruck";579;"25-07-2022";"04:00";17,5;16;92;306;1,4;303;7,2;0;1016,9;950,2;0
11126;"Patscherkofel";2247;"25-07-2022";"04:00";13,3;10,6;84;171;39,2;179;51,1;0;;782;0
11130;"Kufstein";495;"25-07-2022";"04:00";17,9;15,4;85;235;4,3;233;7,6;0;1015,8;959,5;0
11150;"Salzburg";430;"25-07-2022";"04:00";18,5;15,5;83;120;5,4;;9,4;0;1015,3;964,3;0
11155;"Feuerkogel";1618;"25-07-2022";"04:00";16,3;11,3;72;233;15,5;239;25,2;;;841,9;0
11157;"Aigen im Ennstal";640;"25-07-2022";"04:00";15,2;14,5;95;228;5;232;7,9;0;1018,2;943,5;0
11171;"Mariazell";866;"25-07-2022";"04:00";13,4;11,7;90;158;3,6;181;8,6;0;1018,6;920,2;0
11190;"Eisenstadt";184;"25-07-2022";"04:00";18,3;10,5;61;350;6,8;2;17,3;0;1016,7;995,4;0
11204;"Lienz";659;"25-07-2022";"04:00";19,8;16;79;230;1,1;253;7,2;0;1017,5;942,3;0
11240;"Graz/Flughafen";340;"25-07-2022";"04:00";18,6;17,3;92;0;1,8;;3,6;0;1017,3;975,4;0
11244;"Bad Gleichenberg";280;"25-07-2022";"04:00";19,5;16;79;7;2,5;336;5,4;0;1017,3;985,9;0
11265;"Villacher Alpe";2140;"25-07-2022";"04:00";13;11,3;89;256;29,2;;31;0;;791,6;0
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"04:00";19,5;15,6;79;331;1,1;274;4;0;1017,5;965,8;0
11343;"Sonnblick";3105;"25-07-2022";"04:00";7,1;7,1;100;252;29,5;263;49,7;;;705,8;0
11389;"St. Pölten";270;"25-07-2022";"04:00";17;13,9;82;42;4;32;7,6;0;1016,8;985,4;0
11010;"Linz/Hörsching";298;"25-07-2022";"06:00";17,2;13,7;80;0;1,8;;3,6;;1015,7;979,3;4
11012;"Kremsmünster";383;"25-07-2022";"06:00";17,1;14,9;87;251;1,1;227;5,8;0;1015,6;970,5;4
11022;"Retz";320;"25-07-2022";"06:00";19,1;8,3;49;30;15,1;30;22;0;1016,8;979,7;0
11035;"Wien/Hohe Warte";203;"25-07-2022";"06:00";17,1;11,2;68;17;5;27;7,6;0;1017;992,6;11
11036;"Wien/Schwechat";183;"25-07-2022";"06:00";17;11,4;70;130;5,4;;7,6;0,1;1017,3;995,8;4
11101;"Bregenz";424;"25-07-2022";"06:00";20,5;16,8;80;142;9,4;135;20,9;0;1013,3;963,7;0
11121;"Innsbruck";579;"25-07-2022";"06:00";17;15,6;92;185;0,7;341;3,6;0;1016,8;950;0
11126;"Patscherkofel";2247;"25-07-2022";"06:00";13;10,6;86;175;32,4;187;45;0;;781,8;0
11130;"Kufstein";495;"25-07-2022";"06:00";17,6;15,2;86;;2,5;246;8,6;0;1015,5;959,1;0
11150;"Salzburg";430;"25-07-2022";"06:00";18,6;15,6;82;150;9,4;;14,8;0;1014,6;963,7;5
11155;"Feuerkogel";1618;"25-07-2022";"06:00";16,8;11,1;69;234;16,9;234;20,5;0;;841,3;19
11157;"Aigen im Ennstal";640;"25-07-2022";"06:00";14,4;13,8;96;231;2,2;220;6,5;0;1018,2;943,3;0
11171;"Mariazell";866;"25-07-2022";"06:00";12,7;11,5;93;126;2,9;177;7,9;0;1018,4;919,8;0
11190;"Eisenstadt";184;"25-07-2022";"06:00";18,3;10,7;62;10;3,2;356;12,6;0;1016,8;995,5;17
11204;"Lienz";659;"25-07-2022";"06:00";17,8;15,6;87;210;1,8;293;3,6;0;1017,8;942,1;0
11240;"Graz/Flughafen";340;"25-07-2022";"06:00";17,7;16,5;93;0;0;;5,4;0;1017,2;975,2;0
11244;"Bad Gleichenberg";280;"25-07-2022";"06:00";18;15,7;86;350;3,6;352;4,7;0;1017,2;985,7;0
11265;"Villacher Alpe";2140;"25-07-2022";"06:00";13,2;10,7;85;261;27,4;259;28,8;0;;791,3;6
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"06:00";18,4;15,3;82;311;3,2;305;6,5;0;1017,6;965,7;0
11343;"Sonnblick";3105;"25-07-2022";"06:00";7,4;3,1;74;291;23;293;27;;;705,6;24
11389;"St. Pölten";270;"25-07-2022";"06:00";16,6;13,4;81;45;3,6;28;10,1;0;1016,7;985,2;12
11010;"Linz/Hörsching";298;"25-07-2022";"07:00";19,9;14,7;72;0;1,8;;3,6;;1015,2;979,2;100
11012;"Kremsmünster";383;"25-07-2022";"07:00";18;15,3;85;338;0,4;228;9,7;0;1015,2;970,3;100
11022;"Retz";320;"25-07-2022";"07:00";20,1;8,7;48;42;15,1;42;21,2;0;1016,6;979,7;67
11035;"Wien/Hohe Warte";203;"25-07-2022";"07:00";19,6;12,1;62;49;5;66;7,9;0;1016,8;992,6;100
11036;"Wien/Schwechat";183;"25-07-2022";"07:00";19,9;12,1;61;50;3,6;;5,4;0;1016,9;995,6;100
11101;"Bregenz";424;"25-07-2022";"07:00";22,4;16,6;71;131;7,2;126;28,1;0;1012,9;963,6;0
11121;"Innsbruck";579;"25-07-2022";"07:00";18,6;16,5;88;262;3,2;303;6,8;0;1016,4;950;60
11126;"Patscherkofel";2247;"25-07-2022";"07:00";13,3;10,7;85;177;25,9;172;47,5;0;;782;96
11130;"Kufstein";495;"25-07-2022";"07:00";18,5;15,5;83;280;3,2;272;10,4;0;1015,2;959;29
11150;"Salzburg";430;"25-07-2022";"07:00";20,2;16;77;140;14,8;;25,9;0;1014,1;963,5;91
11155;"Feuerkogel";1618;"25-07-2022";"07:00";18,1;11,4;65;235;9,4;239;20,2;0;;841,2;100
11157;"Aigen im Ennstal";640;"25-07-2022";"07:00";15,4;14,5;96;223;3,2;224;5;0;1017,7;943,1;93
11171;"Mariazell";866;"25-07-2022";"07:00";14;12,5;90;127;3,6;159;9,4;0;1017,6;919,5;19
11190;"Eisenstadt";184;"25-07-2022";"07:00";20;11,9;60;148;0,7;7;7,6;0;1016,5;995,3;100
11204;"Lienz";659;"25-07-2022";"07:00";18,3;15,7;85;119;3,2;168;5;0;1017,7;942,1;7
11240;"Graz/Flughafen";340;"25-07-2022";"07:00";20,1;17,2;83;0;1,8;;3,6;0;1016,6;975;75
11244;"Bad Gleichenberg";280;"25-07-2022";"07:00";20;16,1;77;157;2,5;164;6,8;0;1016,9;985,6;77
11265;"Villacher Alpe";2140;"25-07-2022";"07:00";13,4;10,6;83;264;24,1;267;29,2;0;;791,2;100
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"07:00";19,5;15,5;78;299;4,3;298;6,5;0;1017,3;965,6;56
11343;"Sonnblick";3105;"25-07-2022";"07:00";8,6;2,1;64;324;23,8;313;32;;;705,5;100
11389;"St. Pölten";270;"25-07-2022";"07:00";18;12,4;70;36;7,9;20;15,5;0;1016;984,7;100
11010;"Linz/Hörsching";298;"25-07-2022";"08:00";21,6;13,9;62;120;11,2;;16,6;;1014,5;978,7;100
11012;"Kremsmünster";383;"25-07-2022";"08:00";19,1;15,9;81;87;2,2;76;5;0;1014,7;970;100
11022;"Retz";320;"25-07-2022";"08:00";21,5;9,7;47;51;13;41;22,7;0;1016,2;979,5;100
11035;"Wien/Hohe Warte";203;"25-07-2022";"08:00";22,1;13;57;71;4;67;7,2;0;1016,2;992,2;100
11036;"Wien/Schwechat";183;"25-07-2022";"08:00";22,4;12;52;60;5,4;;11,2;0;1016,5;995,4;100
11101;"Bregenz";424;"25-07-2022";"08:00";24,2;16,3;62;124;12,2;157;30,6;0;1012,7;963,7;76
11121;"Innsbruck";579;"25-07-2022";"08:00";20,3;16,7;81;311;4,3;304;8,3;0;1015,7;949,7;100
11126;"Patscherkofel";2247;"25-07-2022";"08:00";13,9;10,4;80;185;20,9;182;38,9;0;;781,9;100
11130;"Kufstein";495;"25-07-2022";"08:00";21,1;16,2;74;268;7,9;282;18,7;0;1014,7;959;100
11150;"Salzburg";430;"25-07-2022";"08:00";22,1;16,8;72;160;13;;24,1;0;1013,6;963,3;100
11155;"Feuerkogel";1618;"25-07-2022";"08:00";19,7;11,3;59;250;7,2;253;17,3;0;;841,1;100
11157;"Aigen im Ennstal";640;"25-07-2022";"08:00";18,4;15,6;84;203;2,2;231;7,6;0;1016,4;942,6;100
11171;"Mariazell";866;"25-07-2022";"08:00";18,9;13,9;73;124;4,7;148;10,8;0;1015,1;918,9;100
11190;"Eisenstadt";184;"25-07-2022";"08:00";21,8;12,3;56;99;10,1;85;17,3;0;1016,2;995,2;100
11204;"Lienz";659;"25-07-2022";"08:00";21,5;16,3;72;167;1,8;111;5,8;0;1016,5;941,8;100
11240;"Graz/Flughafen";340;"25-07-2022";"08:00";22,1;17,9;77;0;1,8;;5,4;0;1016,2;974,9;99
11244;"Bad Gleichenberg";280;"25-07-2022";"08:00";22,4;16,8;70;162;3,2;167;5,4;0;1016,4;985,4;100
11265;"Villacher Alpe";2140;"25-07-2022";"08:00";14,1;10,9;80;260;23,4;261;28,1;0;;791,1;88
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"08:00";21,7;15,5;67;305;4,3;294;13;0;1016,8;965,5;100
11343;"Sonnblick";3105;"25-07-2022";"08:00";8,2;3,4;72;304;16,2;308;28,1;;;705,5;100
11389;"St. Pölten";270;"25-07-2022";"08:00";20;12;60;1;6,5;27;16,9;0;1015,4;984,3;100
11010;"Linz/Hörsching";298;"25-07-2022";"09:00";23,6;13,6;53;90;7,6;;18,4;;1014,1;978,5;100
11012;"Kremsmünster";383;"25-07-2022";"09:00";20,8;15,9;74;39;2,5;86;11,2;0;1014,4;969,9;100
11022;"Retz";320;"25-07-2022";"09:00";23,3;9,9;43;63;13;64;21,2;0;1015,5;979;100
11035;"Wien/Hohe Warte";203;"25-07-2022";"09:00";24,6;10,9;43;119;14,8;134;23,8;0;1015,7;991,9;100
11036;"Wien/Schwechat";183;"25-07-2022";"09:00";24,9;9,5;38;130;18,4;;24,1;0;1016;995;100
11101;"Bregenz";424;"25-07-2022";"09:00";25,8;16,9;58;145;12,2;149;27,7;0;1012,4;963,7;100
11121;"Innsbruck";579;"25-07-2022";"09:00";22,3;17,2;73;279;9,7;274;17,3;0;1014,6;949,1;100
11126;"Patscherkofel";2247;"25-07-2022";"09:00";15,3;10,2;71;193;13,7;189;31;0;;781,9;99
11130;"Kufstein";495;"25-07-2022";"09:00";23,4;16,2;64;249;6,1;218;19,1;0;1013,8;958,6;100
11150;"Salzburg";430;"25-07-2022";"09:00";24,5;18;67;160;11,2;;20,5;0;1013;963,2;100
11155;"Feuerkogel";1618;"25-07-2022";"09:00";21,2;12,6;59;218;1,1;275;18,4;0;;841,2;100
11157;"Aigen im Ennstal";640;"25-07-2022";"09:00";19,8;15,9;78;215;2,5;225;6,8;0;1015,6;942,2;99
11171;"Mariazell";866;"25-07-2022";"09:00";22,5;14,8;62;153;13,3;134;21,2;0;1013,5;918,6;100
11190;"Eisenstadt";184;"25-07-2022";"09:00";23,9;12;47;71;8,3;98;20,9;0;1015,6;994,7;100
11204;"Lienz";659;"25-07-2022";"09:00";23,5;16,2;64;112;3,2;117;9,4;0;1015,5;941,3;100
11240;"Graz/Flughafen";340;"25-07-2022";"09:00";24,5;17,1;64;110;3,6;;9,4;0;1016;975;99
11244;"Bad Gleichenberg";280;"25-07-2022";"09:00";26,1;17,9;59;174;2,9;156;7,2;0;1015,8;985,2;86
11265;"Villacher Alpe";2140;"25-07-2022";"09:00";14,2;11,2;81;259;26,3;262;27,4;0;;791;100
11331;"Klagenfurt/Flughafen";447;"25-07-2022";"09:00";24,7;15,5;58;206;5,4;308;12,2;0;1015,9;965,1;100
11343;"Sonnblick";3105;"25-07-2022";"09:00";8,7;3,3;69;305;14,8;320;25,6;;;705,6;100
11389;"St. Pölten";270;"25-07-2022";"09:00";21,8;12;54;12;7,2;1;17,6;0;1015;984,1;100
