"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"05-03-2026";"00:00";1,1;1,1;100;240;5,4;;11,2;0;1029,1;990;0
11012;"Kremsmünster";383;"05-03-2026";"00:00";4,2;2,6;88;222;18;226;23,4;0;1028,6;980,7;0
11022;"Retz";320;"05-03-2026";"00:00";6,7;2,9;77;62;1,4;310;25,9;0;1027,7;988,6;0
11035;"Wien/Hohe Warte";203;"05-03-2026";"00:00";7,3;4,5;82;326;7,9;351;16,9;0;1026,9;1001,3;0
11036;"Wien/Schwechat";183;"05-03-2026";"00:00";2,3;1,5;95;190;5,4;;11,2;0;1027,5;1004,5;0
11101;"Bregenz";424;"05-03-2026";"00:00";2,9;1,9;94;133;5;299;6,5;0;1026,3;972,7;0
11121;"Innsbruck";579;"05-03-2026";"00:00";2,4;-0,8;79;205;2,2;319;9;0;1029,6;958,2;0
11126;"Patscherkofel";2247;"05-03-2026";"00:00";-1,1;-10,1;51;175;15,1;177;20,2;0;;780;0
11130;"Kufstein";495;"05-03-2026";"00:00";2,6;1;89;216;1,8;200;7,6;0;1028,9;968,5;0
11150;"Salzburg";430;"05-03-2026";"00:00";-0,4;-0,7;97;0;1,8;;5,4;0;1029,5;974,1;0
11155;"Feuerkogel";1618;"05-03-2026";"00:00";0,7;-2,5;80;214;11,2;208;16,2;0;;843,4;0
11157;"Aigen im Ennstal";640;"05-03-2026";"00:00";-0,1;-2,1;86;200;0,7;224;9;0;1031;951;0
11171;"Mariazell";866;"05-03-2026";"00:00";-0,7;-1,2;98;127;7,2;131;11,2;0;1030,9;926,2;0
11190;"Eisenstadt";184;"05-03-2026";"00:00";6,7;3,8;82;310;11,9;309;20,5;0;1026,6;1004,2;0
11204;"Lienz";659;"05-03-2026";"00:00";-0,1;-3,3;79;184;1,4;342;8,3;0;1031,4;949,5;0
11240;"Graz/Flughafen";340;"05-03-2026";"00:00";1,5;1,4;99;0;1,8;;5,4;0;1028,6;983,5;0
11244;"Bad Gleichenberg";280;"05-03-2026";"00:00";2,1;1,1;94;71;0,7;322;5,8;0;1028,2;994,4;0
11265;"Villacher Alpe";2140;"05-03-2026";"00:00";-1,5;-5,5;74;314;4;316;5,8;0;;789,5;0
11331;"Klagenfurt/Flughafen";447;"05-03-2026";"00:00";3,5;0,8;83;332;1,8;316;6,8;0;1029,1;973,6;0
11343;"Sonnblick";3105;"05-03-2026";"00:00";-6,9;-27,8;18;360;24,1;355;28,4;;;699,2;0
11389;"St. Pölten";270;"05-03-2026";"00:00";4,1;2,8;92;217;6,5;211;11,9;0;1028,1;994,8;0
11010;"Linz/Hörsching";298;"05-03-2026";"01:00";0,5;0,5;100;260;7,6;;9,4;0;1029,2;990;0
11012;"Kremsmünster";383;"05-03-2026";"01:00";4,6;2,5;86;228;15,8;222;22,7;0;1028,2;980,4;0
11022;"Retz";320;"05-03-2026";"01:00";6,2;2,7;79;297;9,7;284;16,9;0;1027,7;988,5;0
11035;"Wien/Hohe Warte";203;"05-03-2026";"01:00";8,1;3,8;74;289;9;279;17,3;0;1026,8;1001,3;0
11036;"Wien/Schwechat";183;"05-03-2026";"01:00";1,7;1,1;96;220;3,6;;9,4;0;1027,5;1004,5;0
11101;"Bregenz";424;"05-03-2026";"01:00";2,3;1,5;95;10;3,2;168;9;0;1026,2;972,5;0
11121;"Innsbruck";579;"05-03-2026";"01:00";1,8;-1;82;264;6,1;257;8,6;0;1029,8;958,2;0
11126;"Patscherkofel";2247;"05-03-2026";"01:00";-1,5;-9,4;56;184;17,6;182;23;0;;779,9;0
11130;"Kufstein";495;"05-03-2026";"01:00";2,2;0,5;89;207;2,5;238;7,2;0;1029;968,5;0
11150;"Salzburg";430;"05-03-2026";"01:00";-0,7;-1;98;0;1,8;;7,6;0;1029,4;973,9;0
11155;"Feuerkogel";1618;"05-03-2026";"01:00";0,8;-3,4;74;236;11,5;236;17,3;0;;843,2;0
11157;"Aigen im Ennstal";640;"05-03-2026";"01:00";-1,5;-3,7;87;281;2,9;297;5;0;1031,6;951,1;0
11171;"Mariazell";866;"05-03-2026";"01:00";-0,9;-1,4;98;123;6,5;135;12,6;0;1030,8;926;0
11190;"Eisenstadt";184;"05-03-2026";"01:00";8;4;76;307;14,4;308;22,3;0;1026,5;1004,2;0
11204;"Lienz";659;"05-03-2026";"01:00";0,6;-3,5;75;231;4,7;249;11,2;0;1031,2;949,5;0
11240;"Graz/Flughafen";340;"05-03-2026";"01:00";0,7;0,7;99;0;0;;3,6;0;1028,7;983,4;0
11244;"Bad Gleichenberg";280;"05-03-2026";"01:00";1,2;0,3;94;332;3,6;337;4,7;0;1028,2;994,3;0
11265;"Villacher Alpe";2140;"05-03-2026";"01:00";-2,1;-7,6;66;277;12,2;273;16,6;0;;789,3;0
11331;"Klagenfurt/Flughafen";447;"05-03-2026";"01:00";2,6;0,5;86;325;4,7;315;8,6;0;1029,5;973,8;0
11343;"Sonnblick";3105;"05-03-2026";"01:00";-6,3;-26,3;19;5;19,1;355;28,4;;;699,3;0
11389;"St. Pölten";270;"05-03-2026";"01:00";3,7;2,5;92;212;7,9;208;14;0;1028,2;994,8;0
11010;"Linz/Hörsching";298;"05-03-2026";"02:00";0;0;100;260;7,6;;9,4;0;1029,1;989,8;0
11012;"Kremsmünster";383;"05-03-2026";"02:00";1,7;0,5;91;339;0,7;226;18;0;1028,6;980,3;0
