"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"24-11-2022";"00:00";3,1;3,1;100;300;9,4;;14,8;0;1010,5;972,4;0
11012;"Kremsmünster";383;"24-11-2022";"00:00";1,1;0,2;94;237;14,8;250;23,4;0;1010,7;963,1;0
11022;"Retz";320;"24-11-2022";"00:00";3,8;1,5;85;274;6,1;290;21,6;0;1008,5;969,7;0
11035;"Wien/Hohe Warte";203;"24-11-2022";"00:00";5,7;2,6;81;323;7,6;302;25,9;0;1007,7;982,5;0
11036;"Wien/Schwechat";183;"24-11-2022";"00:00";5,2;2,7;84;330;14,8;;24,1;0;1007,8;985,5;0
11101;"Bregenz";424;"24-11-2022";"00:00";6,5;2,8;78;127;13,7;144;25,9;0;1012,7;960,5;0
11121;"Innsbruck";579;"24-11-2022";"00:00";2;1,5;97;329;1,8;344;8,3;0;1013,5;943,1;0
11126;"Patscherkofel";2247;"24-11-2022";"00:00";-4,8;;;319;49,3;318;66,2;0;;766,2;0
11130;"Kufstein";495;"24-11-2022";"00:00";1,7;0,7;94;269;6,8;152;16,9;1,4;1013;953,4;0
11150;"Salzburg";430;"24-11-2022";"00:00";2,4;1,8;96;120;3,6;;9,4;0,9;1011,6;957,7;0
11155;"Feuerkogel";1618;"24-11-2022";"00:00";-2,3;-2,6;99;316;35,6;321;64,8;0,1;;826,6;0
11157;"Aigen im Ennstal";640;"24-11-2022";"00:00";1,1;-0,5;89;221;10,1;225;16,6;0;1011,5;933,3;0
11171;"Mariazell";866;"24-11-2022";"00:00";-0,7;-0,9;99;143;4,3;164;6,1;0;1010,1;907,5;0
11190;"Eisenstadt";184;"24-11-2022";"00:00";6;2,8;81;295;10,4;320;28,1;0;1006,9;984,8;0
11204;"Lienz";659;"24-11-2022";"00:00";-2;-2,3;99;71;2,2;180;8,6;0;1012,5;931,5;0
11240;"Graz/Flughafen";340;"24-11-2022";"00:00";2,4;2,4;100;0;1,8;;3,6;0;1008,6;964,5;0
11244;"Bad Gleichenberg";280;"24-11-2022";"00:00";2,2;2,1;99;337;2,5;319;3,2;0;1008,6;975,4;0
11265;"Villacher Alpe";2140;"24-11-2022";"00:00";-6,1;-9,2;80;308;40;307;50;0;;773,1;0
11331;"Klagenfurt/Flughafen";447;"24-11-2022";"00:00";4;2,9;94;204;1,1;37;5,4;0;1010,2;955,9;0
11343;"Sonnblick";3105;"24-11-2022";"00:00";-9,3;-10,8;90;330;46,8;333;73,4;;;683,6;0
11389;"St. Pölten";270;"24-11-2022";"00:00";3,8;3,5;98;227;14,4;233;21,6;0;1008,6;975,9;0
11010;"Linz/Hörsching";298;"24-11-2022";"02:00";1,7;1,7;100;220;9,4;;20,5;0;1011,4;973;0
11012;"Kremsmünster";383;"24-11-2022";"02:00";3,1;1,9;92;249;18,7;248;33,1;0,4;1011,3;964;0
11022;"Retz";320;"24-11-2022";"02:00";4,3;1,9;84;296;19,4;293;27,4;0;1009;970,3;0
11035;"Wien/Hohe Warte";203;"24-11-2022";"02:00";5,9;2,4;78;307;13,3;326;27,4;0;1008,6;983,4;0
11036;"Wien/Schwechat";183;"24-11-2022";"02:00";4,9;2,7;86;340;11,2;;22,3;0;1008,8;986,5;0
11101;"Bregenz";424;"24-11-2022";"02:00";6,3;3,8;84;143;13;143;25,2;0,1;1013,3;961;0
11121;"Innsbruck";579;"24-11-2022";"02:00";0,8;0,6;100;142;5,8;164;11,9;0;1014,4;943,7;0
11126;"Patscherkofel";2247;"24-11-2022";"02:00";-6;;;335;31,7;325;50;0;;766,6;0
11130;"Kufstein";495;"24-11-2022";"02:00";2,6;1;90;262;11,5;270;20,5;0;1013,8;954,3;0
11150;"Salzburg";430;"24-11-2022";"02:00";2,2;1,7;96;140;16,6;;25,9;1,1;1011,6;957,7;0
11155;"Feuerkogel";1618;"24-11-2022";"02:00";-1,6;-1,8;100;313;37,8;310;92,5;1,5;;826,3;0
11157;"Aigen im Ennstal";640;"24-11-2022";"02:00";1;0;93;229;2,5;197;17,6;0,3;1012;933,8;0
11171;"Mariazell";866;"24-11-2022";"02:00";-1,5;-1,7;99;153;5;153;11,2;0;1011,6;908,5;0
11190;"Eisenstadt";184;"24-11-2022";"02:00";5,6;3;85;352;7,2;297;22;0;1008,1;986;0
11204;"Lienz";659;"24-11-2022";"02:00";-2,5;-2,7;99;214;3,2;68;9,4;0;1013;931,9;0
11240;"Graz/Flughafen";340;"24-11-2022";"02:00";1,7;1,8;100;250;3,6;;9,4;0;1009,2;965;0
11244;"Bad Gleichenberg";280;"24-11-2022";"02:00";0,9;1;100;348;1,4;317;4,7;0;1009,6;976,2;0
11265;"Villacher Alpe";2140;"24-11-2022";"02:00";-4,6;-7,7;79;310;42,1;317;54,4;0;;773,4;0
11331;"Klagenfurt/Flughafen";447;"24-11-2022";"02:00";3,8;2,4;92;203;5,8;;8,6;0;1010,7;956,3;0
11343;"Sonnblick";3105;"24-11-2022";"02:00";-11,1;-12,5;90;347;38,2;334;95;;;684,2;0
11389;"St. Pölten";270;"24-11-2022";"02:00";3,2;2,8;98;216;16,9;206;31,3;0;1009,9;977,1;0
