"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"01-10-2022";"00:00";10,9;10,1;94;0;1,8;;9,4;0;1014,3;977,1;0
11012;"Kremsmünster";383;"01-10-2022";"00:00";11,1;9,8;92;216;8,6;222;10,1;0;1014,1;968,1;0
11022;"Retz";320;"01-10-2022";"00:00";11,9;9,1;83;41;5,4;347;7,9;0;1014,2;976,3;0
11035;"Wien/Hohe Warte";203;"01-10-2022";"00:00";13,1;10,6;85;117;9,7;125;21,6;0;1013,9;989,2;0
11036;"Wien/Schwechat";183;"01-10-2022";"00:00";11,5;10,2;92;90;7,6;;13;0;1014,3;992,4;0
11101;"Bregenz";424;"01-10-2022";"00:00";10;8,9;93;129;7,2;126;22;0;1015;963,3;0
11121;"Innsbruck";579;"01-10-2022";"00:00";9,8;7,8;88;235;3,2;273;10,8;0;1015,3;946,8;0
11126;"Patscherkofel";2247;"01-10-2022";"00:00";1,4;1,3;100;175;36,7;172;47,2;0;;772,1;0
11130;"Kufstein";495;"01-10-2022";"00:00";11;9,4;90;283;1,4;36;10,4;0;1014,5;956,8;0
11150;"Salzburg";430;"01-10-2022";"00:00";8,6;8,4;99;160;7,6;;9,4;0;1015,1;962,3;0
11155;"Feuerkogel";1618;"01-10-2022";"00:00";4,2;4,1;100;205;8,3;190;14,4;0;;834,2;0
11157;"Aigen im Ennstal";640;"01-10-2022";"00:00";9,7;9,4;98;164;1,8;164;4,7;0;1014;938,1;0
11171;"Mariazell";866;"01-10-2022";"00:00";8,7;8,3;97;346;4,7;336;7,6;0;1013,3;913,8;0
11190;"Eisenstadt";184;"01-10-2022";"00:00";12,5;11,9;96;80;7,9;94;13,7;0;1013,7;992;0
11204;"Lienz";659;"01-10-2022";"00:00";10,9;10;95;115;4,7;101;8,6;0;1014,9;937,5;0
11240;"Graz/Flughafen";340;"01-10-2022";"00:00";12,8;12;95;50;5,4;;9,4;0,1;1014,2;971,5;0
11244;"Bad Gleichenberg";280;"01-10-2022";"00:00";12,6;12,3;97;334;2,2;337;5;0;1014,4;982,3;0
11265;"Villacher Alpe";2140;"01-10-2022";"00:00";3,4;3,4;100;207;41,8;208;50,8;0;;782,1;0
11331;"Klagenfurt/Flughafen";447;"01-10-2022";"00:00";12,1;11,9;100;305;2,2;318;6,8;0,2;1014,7;961,8;0
11343;"Sonnblick";3105;"01-10-2022";"00:00";-2,5;-2,6;100;263;51,1;263;70,2;;;693,3;0
11389;"St. Pölten";270;"01-10-2022";"00:00";11,7;10,4;92;18;4;10;11,5;0;1013,4;981,5;0
11010;"Linz/Hörsching";298;"01-10-2022";"01:00";11;10,1;94;220;3,6;;9,4;0;1014,5;977,3;0
11012;"Kremsmünster";383;"01-10-2022";"01:00";11,2;9,6;90;251;7,9;259;10,4;0;1014,6;968,6;0
11022;"Retz";320;"01-10-2022";"01:00";11,5;9,4;87;39;7,6;32;11,9;0;1014,4;976,5;0
11035;"Wien/Hohe Warte";203;"01-10-2022";"01:00";12,7;10,4;86;102;12,2;99;20,2;0;1013,8;989,1;0
11036;"Wien/Schwechat";183;"01-10-2022";"01:00";11,4;10,6;95;60;11,2;;13;0;1014,4;992,5;0
11101;"Bregenz";424;"01-10-2022";"01:00";10,7;7,6;82;133;12,2;134;23;0;1015,6;964;0
11121;"Innsbruck";579;"01-10-2022";"01:00";10;8;88;280;4;228;9;0;1015,5;947;0
11126;"Patscherkofel";2247;"01-10-2022";"01:00";1,2;1,1;100;192;29,2;198;40,7;0;;772,3;0
11130;"Kufstein";495;"01-10-2022";"01:00";10,6;9,2;91;273;2,9;277;7,6;0;1014,7;956,9;0
11150;"Salzburg";430;"01-10-2022";"01:00";9,3;9,1;99;170;5,4;;9,4;0;1015;962,3;0
11155;"Feuerkogel";1618;"01-10-2022";"01:00";4,2;4,1;100;256;6,1;306;15,1;0;;834,6;0
11157;"Aigen im Ennstal";640;"01-10-2022";"01:00";9,8;9,4;97;37;1,4;320;5;0;1014,3;938,4;0
11171;"Mariazell";866;"01-10-2022";"01:00";8,2;7,9;99;324;10,8;306;17,3;0;1014,1;914,3;0
11190;"Eisenstadt";184;"01-10-2022";"01:00";12,9;11,8;94;109;7,6;78;19,4;0;1013,1;991,5;0
