"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"06-06-2025";"00:00";16,6;12,3;76;190;5,4;;13;0;1016;979,5;0
11012;"Kremsmünster";383;"06-06-2025";"00:00";16,2;14,1;88;221;13,3;225;22;0;1016,1;970,8;0
11022;"Retz";320;"06-06-2025";"00:00";16,8;14,2;85;246;3,6;295;11,9;0;1015,2;978;0
11035;"Wien/Hohe Warte";203;"06-06-2025";"00:00";19,5;14,8;74;290;9;283;16,9;0;1014,9;990,8;0
11036;"Wien/Schwechat";183;"06-06-2025";"00:00";17,8;14,9;83;320;13;;16,6;0;1015,4;994;0
11101;"Bregenz";424;"06-06-2025";"00:00";17,6;12,8;74;120;15,5;135;31,3;0;1013,4;963,2;0
11121;"Innsbruck";579;"06-06-2025";"00:00";15,1;11,5;79;310;1,8;338;7,6;0;1015,8;948,5;0
11126;"Patscherkofel";2247;"06-06-2025";"00:00";6,2;5,6;96;166;52,6;170;72;0;;777;0
11130;"Kufstein";495;"06-06-2025";"00:00";15,1;11,9;82;33;2,9;68;7,2;0;1015,7;958,8;0
11150;"Salzburg";430;"06-06-2025";"00:00";15,8;13,2;85;160;11,2;;14,8;0;1016;964,5;0
11155;"Feuerkogel";1618;"06-06-2025";"00:00";8,8;8,7;100;135;5,8;111;15,1;0;;838,8;0
11157;"Aigen im Ennstal";640;"06-06-2025";"00:00";14,4;11,8;86;87;0,7;32;18;0;1016;941,2;0
11171;"Mariazell";866;"06-06-2025";"00:00";14,7;11,9;83;312;2,9;27;15,1;0;1016,2;918,5;0
11190;"Eisenstadt";184;"06-06-2025";"00:00";20,1;14,8;72;319;20,2;313;37,4;0;1014,3;993,2;0
11204;"Lienz";659;"06-06-2025";"00:00";15,5;13,6;89;49;3,2;156;7,9;0;1016,7;940,4;0
11240;"Graz/Flughafen";340;"06-06-2025";"00:00";17,1;10;63;140;9,4;;13;0;1014,6;972,5;0
11244;"Bad Gleichenberg";280;"06-06-2025";"00:00";16,6;12;74;344;3,2;328;4,7;0;1015,1;983,4;0
11265;"Villacher Alpe";2140;"06-06-2025";"00:00";6,2;5,7;96;247;54,7;245;62,6;0;;787,4;0
