"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"31-08-2024";"00:00";21,9;16,8;73;310;3,6;;5,4;0;1017,3;981,5;0
11012;"Kremsmünster";383;"31-08-2024";"00:00";22,3;17,4;74;225;16,9;225;18,7;0;1017,2;972,9;0
11022;"Retz";320;"31-08-2024";"00:00";26;15;51;348;12,6;351;16,6;0;1017;980,9;0
11035;"Wien/Hohe Warte";203;"31-08-2024";"00:00";23,1;16,8;68;303;4,3;282;10,8;0;1016,9;993;0
11036;"Wien/Schwechat";183;"31-08-2024";"00:00";21,8;17,8;78;170;5,4;;13;0,1;1017,4;996,3;0
11101;"Bregenz";424;"31-08-2024";"00:00";20,1;17,4;85;89;3,6;164;7,6;0;1016,6;966,7;0
11121;"Innsbruck";579;"31-08-2024";"00:00";19,9;16,9;83;229;3,2;114;7,2;0;1018,6;952,3;0
11126;"Patscherkofel";2247;"31-08-2024";"00:00";13,3;8,5;73;197;9,4;198;11,2;0;;784,4;0
11130;"Kufstein";495;"31-08-2024";"00:00";19;17,3;89;272;1,1;267;4;0;1018,2;962;0
11150;"Salzburg";430;"31-08-2024";"00:00";19,2;17,1;88;210;3,6;;11,2;0;1017,9;966,9;0
11155;"Feuerkogel";1618;"31-08-2024";"00:00";17,3;13,3;77;156;11,2;158;18;0;;844,6;0
11157;"Aigen im Ennstal";640;"31-08-2024";"00:00";17,4;15,1;87;229;2,9;226;5,4;0;1019,9;945,6;0
11171;"Mariazell";866;"31-08-2024";"00:00";15,3;14,7;96;124;7,2;130;14,4;0;1020,6;922,7;0
11190;"Eisenstadt";184;"31-08-2024";"00:00";21,4;18,2;82;311;17,6;306;22,3;0;1016,8;995,8;0
11204;"Lienz";659;"31-08-2024";"00:00";19,1;15,2;78;287;4,3;266;8,6;0;1019,8;944,2;0
11240;"Graz/Flughafen";340;"31-08-2024";"00:00";19,4;17;86;0;1,8;;5,4;0;1018,4;976,6;0
