"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"05-03-2022";"00:00";0,8;-3,8;72;50;9,4;;13;0;1022,7;983,8;0
11012;"Kremsmünster";383;"05-03-2022";"00:00";-0,2;-4,6;72;34;5,4;38;7,9;0;1022,8;974,4;0
11022;"Retz";320;"05-03-2022";"00:00";0,7;-3,5;74;339;10,4;334;18;0;1022,5;982,7;0
11035;"Wien/Hohe Warte";203;"05-03-2022";"00:00";1,9;-3,4;68;345;15,1;340;26,6;0;1022;996;0
11036;"Wien/Schwechat";183;"05-03-2022";"00:00";1;-3,2;74;330;16,6;;22,3;0;1022;999;0
11101;"Bregenz";424;"05-03-2022";"00:00";-1,1;-6,3;68;120;6,5;41;10,1;0;1019,9;965,8;0
11121;"Innsbruck";579;"05-03-2022";"00:00";-1,3;-7,8;62;172;4,3;62;9,4;0;1021,8;949,9;0
11126;"Patscherkofel";2247;"05-03-2022";"00:00";-12,1;-14,8;81;4;2,2;7;10,8;0;;768;0
11130;"Kufstein";495;"05-03-2022";"00:00";-1,6;-7,3;66;75;4,3;30;10,8;0;1022,1;961,2;0
11150;"Salzburg";430;"05-03-2022";"00:00";-5,1;-7,7;82;0;1,8;;9,4;0;1023,3;967,2;0
11155;"Feuerkogel";1618;"05-03-2022";"00:00";-9,9;-11,6;89;117;19,8;117;24,5;0;;833,5;0
11157;"Aigen im Ennstal";640;"05-03-2022";"00:00";-2,4;-7,7;67;219;4;70;7,6;0;1023,3;943,2;0
11171;"Mariazell";866;"05-03-2022";"00:00";-3,5;-5,4;87;345;3,2;344;10,1;0;1023;918;0
11190;"Eisenstadt";184;"05-03-2022";"00:00";2;-3,4;68;314;19,1;306;30,2;0;1021,2;998,5;0
11204;"Lienz";659;"05-03-2022";"00:00";-3,1;-8,4;67;282;2,5;301;6,8;0;1021,6;939,5;0
11240;"Graz/Flughafen";340;"05-03-2022";"00:00";-0,9;-7,3;62;0;1,8;;5,4;0;1022;976,7;0
11244;"Bad Gleichenberg";280;"05-03-2022";"00:00";-0,9;-6,2;68;1;9;14;21,2;0;1021,8;987,8;0
11265;"Villacher Alpe";2140;"05-03-2022";"00:00";-13;-14,4;90;40;31;46;39,2;0;;776,7;0
11331;"Klagenfurt/Flughafen";447;"05-03-2022";"00:00";0,3;-6,3;62;334;2,2;67;13,7;0;1021,6;965,9;0
11343;"Sonnblick";3105;"05-03-2022";"00:00";-18,4;-25,5;57;13;22,7;13;29,2;;;684,8;0
11389;"St. Pölten";270;"05-03-2022";"00:00";1,4;-3,5;70;304;4,3;304;8,3;0;1022,6;989,1;0
11010;"Linz/Hörsching";298;"05-03-2022";"02:00";0,1;-4;74;10;3,6;;9,4;0;1022,8;983,8;0
11012;"Kremsmünster";383;"05-03-2022";"02:00";-0,1;-4,5;73;68;4,7;74;8,6;0;1022,7;974,3;0
11022;"Retz";320;"05-03-2022";"02:00";0;-3,6;77;322;10,1;329;15,1;0;1022,4;982,5;0
11035;"Wien/Hohe Warte";203;"05-03-2022";"02:00";1,6;-3,3;70;342;9,4;335;23,8;0;1021,7;995,7;0
11036;"Wien/Schwechat";183;"05-03-2022";"02:00";0,9;-3,4;73;330;11,2;;18,4;0;1021,8;998,8;0
11101;"Bregenz";424;"05-03-2022";"02:00";-1,9;-6,3;72;99;2,9;27;9,7;0;1020,2;965,9;0
11121;"Innsbruck";579;"05-03-2022";"02:00";-2,9;-7,5;71;175;2,5;160;4,3;0;1022,3;950;0
11126;"Patscherkofel";2247;"05-03-2022";"02:00";-12,1;-15;80;335;11,2;335;15,8;0;;767,7;0
11130;"Kufstein";495;"05-03-2022";"02:00";-3,1;-7,6;72;233;1,8;31;7,6;0;1022,4;961,1;0
11150;"Salzburg";430;"05-03-2022";"02:00";-6,4;-8;88;180;3,6;;7,6;0;1023,3;967;0
