"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"09-08-2026";"00:00";21,8;12,3;55;100;5,4;;14,8;0;1018,3;982,4;0
11012;"Kremsmünster";383;"09-08-2026";"00:00";21,7;12,1;54;41;13,7;40;20,2;0;1018,2;973,6;0
11022;"Retz";320;"09-08-2026";"00:00";20,4;9,7;51;31;15,5;26;21,2;0;1020,8;983,8;0
11035;"Wien/Hohe Warte";203;"09-08-2026";"00:00";20,5;9,1;48;40;7,2;1;11,5;0;1020,2;996;0
11036;"Wien/Schwechat";183;"09-08-2026";"00:00";18,8;9,5;55;70;7,6;;11,2;0;1020,6;999,1;0
11101;"Bregenz";424;"09-08-2026";"00:00";21,9;14,7;64;53;2,2;170;10,1;0;1015,6;966;0
11121;"Innsbruck";579;"09-08-2026";"00:00";20,3;16;76;145;5;190;11,2;0;1018,2;952;0
11126;"Patscherkofel";2247;"09-08-2026";"00:00";13;10,3;84;177;20,9;179;25,2;0;;784;0
11130;"Kufstein";495;"09-08-2026";"00:00";20;15,6;76;220;4;227;7,2;0;1018,1;962;0
11150;"Salzburg";430;"09-08-2026";"00:00";19,5;14,1;71;160;9,4;;13;0;1018,2;967,2;0
11155;"Feuerkogel";1618;"09-08-2026";"00:00";13,8;11,2;84;194;24,1;197;26,3;0;;844;0
11157;"Aigen im Ennstal";640;"09-08-2026";"00:00";16,8;15;89;218;2,5;316;8,3;0;1020,4;945,9;0
11171;"Mariazell";866;"09-08-2026";"00:00";15,6;12,6;83;132;6,8;133;10,1;0;1021,1;923,2;0
11190;"Eisenstadt";184;"09-08-2026";"00:00";20,3;9,2;49;280;6,5;280;11,9;0;1020,1;998,8;0
11204;"Lienz";659;"09-08-2026";"00:00";19,9;16,1;79;150;2,5;;10,8;0;1020,1;944,7;0
11240;"Graz/Flughafen";340;"09-08-2026";"00:00";19,3;16,3;83;70;3,6;;9,4;0;1020,5;978,6;0
11244;"Bad Gleichenberg";280;"09-08-2026";"00:00";18,4;15;80;332;2,9;336;6,8;0;1020,6;989;0
11265;"Villacher Alpe";2140;"09-08-2026";"00:00";12,4;9,6;83;240;10,4;239;13,3;0;;793,4;0
11331;"Klagenfurt/Flughafen";447;"09-08-2026";"00:00";19,7;15,5;77;323;2,2;317;7,9;0;1020,5;968,7;0
11343;"Sonnblick";3105;"09-08-2026";"00:00";6,2;6,3;100;231;23;219;37,1;;;707,1;0
11389;"St. Pölten";270;"09-08-2026";"00:00";21,7;10,7;50;26;7,2;50;14,4;0;1019,9;988,8;0
