"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"06-04-2026";"00:00";15,3;7,6;60;220;18,4;;31,3;0;1021,1;984,2;0
11012;"Kremsmünster";383;"06-04-2026";"00:00";13,7;9,1;73;236;18;228;55,1;0,5;1021,9;975,9;0
11022;"Retz";320;"06-04-2026";"00:00";17,1;4,4;43;246;19,1;;36,7;0;1018,1;980,7;0
11035;"Wien/Hohe Warte";203;"06-04-2026";"00:00";14,5;8,8;68;277;13,3;253;27,7;0;1018,8;994,1;0
11036;"Wien/Schwechat";183;"06-04-2026";"00:00";17;8,7;58;260;18,4;;29,5;0;1019;997,4;0
11101;"Bregenz";424;"06-04-2026";"00:00";13,3;10,8;85;143;4,3;123;34,2;1,5;1024;972,5;0
11121;"Innsbruck";579;"06-04-2026";"00:00";11,7;7,7;77;1;4,7;293;71,6;0,3;1024,5;955,8;0
11126;"Patscherkofel";2247;"06-04-2026";"00:00";2,7;-2,1;71;227;15,1;312;70,2;0;;781,4;0
11130;"Kufstein";495;"06-04-2026";"00:00";11,7;9,2;85;15;2,9;50;25,2;0,3;1024;965,9;0
11150;"Salzburg";430;"06-04-2026";"00:00";14,8;8;64;220;25,9;;40,7;0;1022,4;970,3;0
11155;"Feuerkogel";1618;"06-04-2026";"00:00";6,1;2,3;77;244;29,2;272;88,9;0,3;;842,7;0
11157;"Aigen im Ennstal";640;"06-04-2026";"00:00";9,1;3,2;67;88;7,2;309;12,6;0;1025,1;948,1;0
11171;"Mariazell";866;"06-04-2026";"00:00";10,8;5,8;72;210;13,3;317;33,8;1,9;1023,7;923,8;0
11190;"Eisenstadt";184;"06-04-2026";"00:00";19,8;6;41;269;23,8;275;39,2;0;1018,7;997,4;0
11204;"Lienz";659;"06-04-2026";"00:00";10,2;0,5;51;297;6,5;277;14,8;0;1023,9;945,4;0
11240;"Graz/Flughafen";340;"06-04-2026";"00:00";10,9;5,2;68;0;1,8;;7,6;0;1020,6;977,3;0
11244;"Bad Gleichenberg";280;"06-04-2026";"00:00";10,7;5,2;69;326;5;309;9,4;0;1020,4;987,9;0
11265;"Villacher Alpe";2140;"06-04-2026";"00:00";5,3;-0,7;66;240;24,5;230;28,4;0;;789,9;0
11331;"Klagenfurt/Flughafen";447;"06-04-2026";"00:00";10,6;3,6;62;336;3,6;307;9;0;1021,8;968,1;0
11343;"Sonnblick";3105;"06-04-2026";"00:00";-3,3;-8,6;67;300;10,4;250;33,1;;;701,9;0
11389;"St. Pölten";270;"06-04-2026";"00:00";16,1;7,9;58;228;13,3;226;28,8;0;1020,2;988,5;0
11010;"Linz/Hörsching";298;"06-04-2026";"01:00";15,2;6,9;58;280;16,6;;31,3;0;1021,9;985;0
11012;"Kremsmünster";383;"06-04-2026";"01:00";13,6;9,1;74;286;15,1;228;31,3;0;1022,6;976,6;0
11022;"Retz";320;"06-04-2026";"01:00";16,1;4,8;47;241;22;250;31;0;1019,2;981,6;0
11035;"Wien/Hohe Warte";203;"06-04-2026";"01:00";17,5;6,8;49;262;19,8;;45,7;0;1019,6;995,1;0
11036;"Wien/Schwechat";183;"06-04-2026";"01:00";17;7,8;55;270;18,4;;25,9;0;1019,9;998,3;0
11101;"Bregenz";424;"06-04-2026";"01:00";13;10,4;85;175;7,2;99;28,4;0,7;1026,1;974,4;0
11121;"Innsbruck";579;"06-04-2026";"01:00";11,2;7,2;76;221;5,4;316;24,8;0;1024,8;955,9;0
11126;"Patscherkofel";2247;"06-04-2026";"01:00";3;-2,4;68;190;12,2;212;31,3;0;;781,3;0
11130;"Kufstein";495;"06-04-2026";"01:00";10,8;9;89;334;1,4;56;5;0;1024,8;966,5;0
11150;"Salzburg";430;"06-04-2026";"01:00";14,7;7,5;62;220;14,8;;37,1;0;1022,2;970,1;0
11155;"Feuerkogel";1618;"06-04-2026";"01:00";5,9;2,4;78;269;41;215;67,3;0,6;;842,5;0
11157;"Aigen im Ennstal";640;"06-04-2026";"01:00";9,1;4,8;75;134;1,8;208;18;0;1025,4;948,4;0
11171;"Mariazell";866;"06-04-2026";"01:00";8,4;6,7;90;162;7,6;230;22;0,7;1024;923,3;0
11190;"Eisenstadt";184;"06-04-2026";"01:00";19,2;6,3;43;275;26,3;279;52,6;0;1019,4;998,1;0
11204;"Lienz";659;"06-04-2026";"01:00";9,1;0,5;55;272;2,5;311;17,6;0;1024,5;945,7;0
11240;"Graz/Flughafen";340;"06-04-2026";"01:00";10,8;5,1;68;340;5,4;;11,2;0;1021,4;978,1;0
11244;"Bad Gleichenberg";280;"06-04-2026";"01:00";10,5;5,4;71;350;2,5;322;9,4;0;1021,2;988,6;0
11265;"Villacher Alpe";2140;"06-04-2026";"01:00";5,7;-0,3;65;260;28,8;252;31;0;;789,9;0
11331;"Klagenfurt/Flughafen";447;"06-04-2026";"01:00";10;3,4;64;318;2,5;304;11,2;0;1022,5;968,7;0
11343;"Sonnblick";3105;"06-04-2026";"01:00";-3,6;-8,2;70;318;5,8;38;18,7;;;701,9;0
11389;"St. Pölten";270;"06-04-2026";"01:00";15,5;7,9;61;231;12,6;271;27,4;0;1021;989,2;0
