"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"17-06-2026";"00:00";16,8;13,1;79;270;5,4;;7,6;0;1018,7;982,1;0
11012;"Kremsmünster";383;"17-06-2026";"00:00";16,1;11,6;74;224;11,5;226;15,5;0;1018,7;973,3;0
11022;"Retz";320;"17-06-2026";"00:00";18,4;11,5;64;268;16,9;261;30,6;0;1017,2;980,1;0
11035;"Wien/Hohe Warte";203;"17-06-2026";"00:00";20,9;11,8;56;283;19,8;270;37,1;0;1017,3;993,2;0
11036;"Wien/Schwechat";183;"17-06-2026";"00:00";21,4;11,1;52;280;16,6;;29,5;0;1017,7;996,5;0
11101;"Bregenz";424;"17-06-2026";"00:00";22,8;9,6;44;117;20,2;117;38,9;0;1017,4;967,8;0
11121;"Innsbruck";579;"17-06-2026";"00:00";15,7;13;84;308;10,8;312;17,3;0;1021,8;954,3;0
11126;"Patscherkofel";2247;"17-06-2026";"00:00";8,6;2,2;64;275;13;298;23;0;;782,9;0
11130;"Kufstein";495;"17-06-2026";"00:00";16,5;12,3;77;236;10,1;233;18,4;0;1020,3;963,4;0
11150;"Salzburg";430;"17-06-2026";"00:00";18,1;11,5;66;150;20,5;;42,5;0;1018,5;967,2;0
11155;"Feuerkogel";1618;"17-06-2026";"00:00";12,6;4,2;56;301;20,5;309;42,5;0;;842,4;0
11157;"Aigen im Ennstal";640;"17-06-2026";"00:00";14,9;11,2;79;257;3,6;32;6,8;0;1020,8;945,7;0
11171;"Mariazell";866;"17-06-2026";"00:00";12,9;8,3;74;109;3,2;131;9,7;0;1020,2;921,4;0
11190;"Eisenstadt";184;"17-06-2026";"00:00";21,4;10,5;50;283;15,8;286;24,8;0;1017,4;996,3;0
11204;"Lienz";659;"17-06-2026";"00:00";17,8;8,3;54;136;4,3;286;16,2;0;1020,1;944;0
11240;"Graz/Flughafen";340;"17-06-2026";"00:00";18,9;13,6;71;210;3,6;;7,6;0;1019,1;977,1;0
11244;"Bad Gleichenberg";280;"17-06-2026";"00:00";19,3;13,4;68;308;1,4;310;10,4;0;1019,1;987,6;0
11265;"Villacher Alpe";2140;"17-06-2026";"00:00";8,2;5,2;82;323;27,7;324;30,6;0;;791,2;0
11331;"Klagenfurt/Flughafen";447;"17-06-2026";"00:00";16,9;14,6;87;325;1,8;276;14;0;1020,5;968,2;0
11343;"Sonnblick";3105;"17-06-2026";"00:00";0,8;-0,7;92;304;21,6;326;62,3;;;704;0
11389;"St. Pölten";270;"17-06-2026";"00:00";19,4;12,2;63;238;13,3;237;32,8;0;1017,9;986,7;0
11010;"Linz/Hörsching";298;"17-06-2026";"01:00";16,2;13,5;84;200;5,4;;7,6;0;1019;982,4;0
11012;"Kremsmünster";383;"17-06-2026";"01:00";16,5;11;70;224;10,8;225;17,3;0;1018,7;973,3;0
11022;"Retz";320;"17-06-2026";"01:00";17,9;11,6;67;275;10,1;267;22,3;0;1017,6;980,4;0
11035;"Wien/Hohe Warte";203;"17-06-2026";"01:00";20,4;11,9;58;286;15,5;278;31,3;0;1017,4;993,2;0
11036;"Wien/Schwechat";183;"17-06-2026";"01:00";18,1;11,7;66;190;7,6;;25,9;0;1018,1;996,6;0
11101;"Bregenz";424;"17-06-2026";"01:00";22,3;9,5;45;117;16,9;121;37,4;0;1017,9;968,2;0
11121;"Innsbruck";579;"17-06-2026";"01:00";15,3;12,9;85;285;3,2;312;18,4;0;1021,8;954,2;0
11126;"Patscherkofel";2247;"17-06-2026";"01:00";8,5;2,4;66;277;15,5;279;21,2;0;;782,7;0
11130;"Kufstein";495;"17-06-2026";"01:00";16,7;12,4;76;232;9,4;237;20,2;0;1020,1;963,2;0
11150;"Salzburg";430;"17-06-2026";"01:00";17,7;11,7;68;150;20,5;;31,3;0;1018,8;967,4;0
11155;"Feuerkogel";1618;"17-06-2026";"01:00";12;5,2;63;291;22,3;248;58,7;0;;842,5;0
11157;"Aigen im Ennstal";640;"17-06-2026";"01:00";14,3;10,8;80;;4,3;182;11,5;0;1021,1;945,9;0
11171;"Mariazell";866;"17-06-2026";"01:00";12,4;8,2;76;135;5;119;14,8;0;1020,5;921,5;0
11190;"Eisenstadt";184;"17-06-2026";"01:00";20,2;11,2;56;288;14,8;281;22;0;1017,6;996,4;0
11204;"Lienz";659;"17-06-2026";"01:00";16,9;9;59;288;4;136;11,5;0;1020,5;944,2;0
11240;"Graz/Flughafen";340;"17-06-2026";"01:00";18,6;13,7;73;230;5,4;;16,6;0;1019,2;977,2;0
11244;"Bad Gleichenberg";280;"17-06-2026";"01:00";18,2;14;76;191;1,4;310;6,1;0;1019,3;987,7;0
11265;"Villacher Alpe";2140;"17-06-2026";"01:00";8,7;3,7;72;314;28,4;319;32,4;0;;791,4;0
11331;"Klagenfurt/Flughafen";447;"17-06-2026";"01:00";16,1;14,9;94;323;2,5;342;10,1;0;1020,6;968,1;0
11343;"Sonnblick";3105;"17-06-2026";"01:00";1,1;-0,3;90;284;24,1;285;42,8;;;704;0
11389;"St. Pölten";270;"17-06-2026";"01:00";19;12,5;66;221;11,9;228;26,6;0;1018,1;986,8;0
11010;"Linz/Hörsching";298;"17-06-2026";"03:00";14,8;14;95;130;5,4;;9,4;0;1018,3;981,5;0
11012;"Kremsmünster";383;"17-06-2026";"03:00";15,3;11,3;76;228;9,7;225;18,4;0;1018,5;972,9;0
11022;"Retz";320;"17-06-2026";"03:00";16,5;11,9;74;250;7,2;268;18,7;0;1017,6;980,2;0
11035;"Wien/Hohe Warte";203;"17-06-2026";"03:00";20,4;12,1;59;303;11,5;288;31,7;0;1017;992,9;0
11036;"Wien/Schwechat";183;"17-06-2026";"03:00";18,9;12,3;66;220;7,6;;13;0;1017,8;996,4;0
11101;"Bregenz";424;"17-06-2026";"03:00";21,9;9,3;45;113;20,9;133;39,2;0;1017,9;968,1;0
11121;"Innsbruck";579;"17-06-2026";"03:00";15,1;12,4;84;261;6,5;311;18,7;0;1021,4;953,8;0
11126;"Patscherkofel";2247;"17-06-2026";"03:00";9,3;2,2;61;291;21,2;294;34,2;0;;782,6;0
11130;"Kufstein";495;"17-06-2026";"03:00";15,2;12,3;83;219;6,1;240;19,1;0;1020,1;962,9;0
11150;"Salzburg";430;"17-06-2026";"03:00";16,9;12,2;74;150;22,3;;38,9;0;1018,1;966,6;0
11155;"Feuerkogel";1618;"17-06-2026";"03:00";11,8;6,2;69;315;23,4;300;61,6;0,4;;842;0
11157;"Aigen im Ennstal";640;"17-06-2026";"03:00";13,7;11,5;87;206;5;236;10,8;0,1;1021,3;945,9;0
11171;"Mariazell";866;"17-06-2026";"03:00";11,2;9;87;132;10,4;127;14,8;0,2;1020,7;921,3;0
11190;"Eisenstadt";184;"17-06-2026";"03:00";18,6;12,4;67;306;6,8;307;11,2;0;1017,3;996;0
11204;"Lienz";659;"17-06-2026";"03:00";15,9;10,1;68;302;3,6;158;6,5;0;1021,1;944,5;0
11240;"Graz/Flughafen";340;"17-06-2026";"03:00";15,9;12,8;82;0;1,8;;7,6;0;1019,1;976,7;0
11244;"Bad Gleichenberg";280;"17-06-2026";"03:00";15,5;13;84;339;3,2;322;5,4;0;1018,9;987;0
11265;"Villacher Alpe";2140;"17-06-2026";"03:00";8,8;5,9;82;249;21,6;304;37,4;0;;791,1;0
11331;"Klagenfurt/Flughafen";447;"17-06-2026";"03:00";15,1;14,3;96;324;3,2;318;8,6;0;1020,7;968;0
11343;"Sonnblick";3105;"17-06-2026";"03:00";1,5;-0,4;88;277;24,1;314;43,9;;;703,7;0
11389;"St. Pölten";270;"17-06-2026";"03:00";17,4;11,6;69;190;3,6;215;11,5;0;1017,8;986,4;0
11010;"Linz/Hörsching";298;"17-06-2026";"04:00";13,9;13,6;98;80;5,4;;7,6;0;1018,3;981,4;0
11012;"Kremsmünster";383;"17-06-2026";"04:00";15,5;12,2;80;222;19,4;227;27,4;0,4;1017,8;972,3;0
11022;"Retz";320;"17-06-2026";"04:00";16,4;12,2;76;192;4;218;9;0;1017,5;980,1;0
11035;"Wien/Hohe Warte";203;"17-06-2026";"04:00";18,8;12;65;270;4,7;292;22,7;0;1017,1;992,8;0
11036;"Wien/Schwechat";183;"17-06-2026";"04:00";19,1;11,7;62;190;3,6;;9,4;0;1017,4;996;0
11101;"Bregenz";424;"17-06-2026";"04:00";21,4;9,5;47;117;21,2;112;32,4;0;1018,3;968,4;0
11121;"Innsbruck";579;"17-06-2026";"04:00";14,8;12,9;88;291;6,5;312;11,2;0;1021,3;953,6;0
