"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"11-12-2024";"00:00";2;1,3;95;20;3,6;;7,6;0;1027,5;988,6;0
11012;"Kremsmünster";383;"11-12-2024";"00:00";1,6;0,6;94;61;4;69;16,6;0;1027,3;979;0
11022;"Retz";320;"11-12-2024";"00:00";1,9;-0,5;84;9;9,7;4;23;0;1027,3;987,5;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"00:00";2,5;0;84;356;13,3;352;28,4;0;1026,3;1000,3;0
11036;"Wien/Schwechat";183;"11-12-2024";"00:00";1,8;-0,4;85;340;20,5;;29,5;0;1026,4;1003,4;0
11101;"Bregenz";424;"11-12-2024";"00:00";2,9;-2,6;68;52;1,8;63;18;0;1025,1;971,5;0
11121;"Innsbruck";579;"11-12-2024";"00:00";0,7;-2,2;81;265;6,5;275;8,6;0;1027,3;955,6;0
11126;"Patscherkofel";2247;"11-12-2024";"00:00";-5,4;-9,1;76;179;17,6;180;27,7;0;;774,1;0
11130;"Kufstein";495;"11-12-2024";"00:00";1,1;-1,3;84;275;7,9;271;13;0;1026,9;966,3;0
11150;"Salzburg";430;"11-12-2024";"00:00";1,6;0,7;94;100;5,4;;7,6;0;1027,1;972,2;0
11155;"Feuerkogel";1618;"11-12-2024";"00:00";-5,7;-6,5;95;131;14,4;113;31,7;0;;838,5;0
11157;"Aigen im Ennstal";640;"11-12-2024";"00:00";0,3;-2,3;84;212;6,8;210;9,7;0;1027,5;947,9;0
11171;"Mariazell";866;"11-12-2024";"00:00";-1,6;-2,1;96;333;4,7;337;10,4;0;1027,1;922,4;0
11190;"Eisenstadt";184;"11-12-2024";"00:00";2,4;0,5;88;256;8,6;;26,6;0,1;1025,2;1002,4;0
11204;"Lienz";659;"11-12-2024";"00:00";-2;-3,2;92;290;6,5;279;16,6;0;1027,6;945,4;0
11240;"Graz/Flughafen";340;"11-12-2024";"00:00";2,5;2;96;110;5,4;;11,2;0;1024,8;980;0
11244;"Bad Gleichenberg";280;"11-12-2024";"00:00";3,2;1,7;90;155;0,7;75;9,4;0;1025;991,4;0
11265;"Villacher Alpe";2140;"11-12-2024";"00:00";-6,3;-7,7;90;51;24,1;52;25,2;0;;783,4;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"00:00";1,9;0,8;94;327;2,2;232;4,3;0;1026,1;970,5;0
11343;"Sonnblick";3105;"11-12-2024";"00:00";-11,2;-13,9;82;102;22;112;27,7;;;693,3;0
11389;"St. Pölten";270;"11-12-2024";"00:00";1,3;0,8;97;239;5;239;13,3;0;1027,2;993,6;0
11010;"Linz/Hörsching";298;"11-12-2024";"01:00";2;1,1;93;30;3,6;;5,4;0;1027,4;988,5;0
11012;"Kremsmünster";383;"11-12-2024";"01:00";1,6;0,5;93;33;6,5;32;10,4;0;1027,2;978,9;0
11022;"Retz";320;"11-12-2024";"01:00";1,7;-0,8;84;4;7,6;346;15,1;0;1027,1;987,3;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"01:00";2,4;-1;78;355;15,5;343;40,3;0;1026,2;1000,2;0
11036;"Wien/Schwechat";183;"11-12-2024";"01:00";1,8;-0,7;84;340;20,5;;33,5;0;1026,1;1003,1;0
11101;"Bregenz";424;"11-12-2024";"01:00";2,9;-2,8;67;67;5,4;82;13,3;0;1025,2;971,6;0
11121;"Innsbruck";579;"11-12-2024";"01:00";0,4;-3,1;78;292;6,8;291;11,5;0;1027,5;955,7;0
11126;"Patscherkofel";2247;"11-12-2024";"01:00";-6,1;-7,8;88;131;6,1;190;20,9;0;;774,3;0
11130;"Kufstein";495;"11-12-2024";"01:00";1,1;-1,3;85;232;1,4;261;10,1;0;1027,1;966,5;0
11150;"Salzburg";430;"11-12-2024";"01:00";1,5;0,6;94;0;1,8;;7,6;0;1026,9;972;0
11155;"Feuerkogel";1618;"11-12-2024";"01:00";-4;-4,7;96;118;15,5;94;33,5;0;;838,4;0
11157;"Aigen im Ennstal";640;"11-12-2024";"01:00";0;-2,7;83;214;7,6;170;12,2;0;1027,4;947,7;0
11171;"Mariazell";866;"11-12-2024";"01:00";-1,6;-2,2;96;321;6,1;338;9,4;0,1;1027;922,3;0
11190;"Eisenstadt";184;"11-12-2024";"01:00";2,3;0;85;230;4,3;354;28,1;0;1025,3;1002,5;0
11204;"Lienz";659;"11-12-2024";"01:00";-3,4;-4,1;96;;2,5;313;8,3;0;1027,9;945,3;0
11240;"Graz/Flughafen";340;"11-12-2024";"01:00";2,3;1,8;96;170;3,6;;7,6;0;1024,7;979,9;0
11244;"Bad Gleichenberg";280;"11-12-2024";"01:00";3,2;1,7;91;186;2,9;69;6,1;0;1024,9;991,3;0
11265;"Villacher Alpe";2140;"11-12-2024";"01:00";-6,2;-7,6;90;47;24,1;60;26,3;0;;783,3;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"01:00";1,8;0,7;93;319;4;316;5,4;0;1025,9;970,3;0
11343;"Sonnblick";3105;"11-12-2024";"01:00";-11,3;-14,1;81;56;17,3;101;24,8;;;693,3;0
11389;"St. Pölten";270;"11-12-2024";"01:00";1,3;0,8;97;237;8,6;235;14,4;0;1027;993,4;0
11010;"Linz/Hörsching";298;"11-12-2024";"02:00";2;1,2;94;0;1,8;;5,4;0;1027,3;988,4;0
11012;"Kremsmünster";383;"11-12-2024";"02:00";1,6;0,5;93;109;1,4;33;13,3;0;1027,2;978,9;0
11022;"Retz";320;"11-12-2024";"02:00";1,6;-0,4;87;348;2,5;22;15,1;0;1027,1;987,3;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"02:00";2,3;-0,7;80;335;13;358;29,5;0;1026,1;1000,1;0
11036;"Wien/Schwechat";183;"11-12-2024";"02:00";1,7;-1,3;81;340;22,3;;33,5;0;1026,1;1003,1;0
11101;"Bregenz";424;"11-12-2024";"02:00";2,9;-2,4;69;52;6,5;46;14,8;0;1025,5;971,9;0
11121;"Innsbruck";579;"11-12-2024";"02:00";0,2;-3,5;77;297;6,8;292;14;0;1027,5;955,7;0
11126;"Patscherkofel";2247;"11-12-2024";"02:00";-5,9;-7,9;86;81;5,4;80;10,1;0;;774,3;0
11130;"Kufstein";495;"11-12-2024";"02:00";0,9;-1,9;82;271;4,7;276;12,2;0;1027;966,4;0
11150;"Salzburg";430;"11-12-2024";"02:00";1,5;0,6;93;310;5,4;;9,4;0;1027,1;972,2;0
11155;"Feuerkogel";1618;"11-12-2024";"02:00";-4,2;-4,8;96;76;20,5;93;33,5;0;;838,7;0
11157;"Aigen im Ennstal";640;"11-12-2024";"02:00";0,1;-2,8;81;216;2,2;207;13,7;0;1027,4;947,7;0
11171;"Mariazell";866;"11-12-2024";"02:00";-1,6;-2,2;96;338;5,4;334;8,3;0,1;1027,1;922,4;0
11190;"Eisenstadt";184;"11-12-2024";"02:00";2,4;-0,1;84;270;5;169;15,8;0;1025,3;1002,5;0
11204;"Lienz";659;"11-12-2024";"02:00";-3,9;-4,6;96;102;1,8;261;6,8;0;1028,2;945,4;0
11240;"Graz/Flughafen";340;"11-12-2024";"02:00";2,3;1,8;96;50;5,4;;7,6;0;1024,6;979,8;0
11244;"Bad Gleichenberg";280;"11-12-2024";"02:00";3,1;1,9;92;222;2,2;181;7,2;0;1024,8;991,2;0
11265;"Villacher Alpe";2140;"11-12-2024";"02:00";-6,1;-7,7;89;39;21,2;43;28,1;0;;783,3;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"02:00";1,9;0,8;93;299;2,5;338;4,7;0;1025,8;970,2;0
11343;"Sonnblick";3105;"11-12-2024";"02:00";-11,1;-14;81;38;19,1;47;21,6;;;693,3;0
11389;"St. Pölten";270;"11-12-2024";"02:00";1,3;0,7;97;236;8,6;228;15,1;0;1026,9;993,3;0
11010;"Linz/Hörsching";298;"11-12-2024";"03:00";2;1,3;95;0;1,8;;3,6;0;1027,1;988,2;0
11012;"Kremsmünster";383;"11-12-2024";"03:00";1,6;0,7;94;36;4;32;6,1;0;1027;978,7;0
11022;"Retz";320;"11-12-2024";"03:00";1;-1;86;2;7,2;344;25,6;0;1027;987,1;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"03:00";2,2;-0,9;80;343;12,2;332;29,2;0;1026;1000;0
11036;"Wien/Schwechat";183;"11-12-2024";"03:00";1,5;-1,2;82;340;18,4;;33,5;0;1026;1003;0
11101;"Bregenz";424;"11-12-2024";"03:00";2,2;-2,7;71;65;14,8;52;23;0;1025,6;971,8;0
11121;"Innsbruck";579;"11-12-2024";"03:00";0,3;-3,6;76;286;4,7;295;9,4;0;1027,5;955,7;0
11126;"Patscherkofel";2247;"11-12-2024";"03:00";-6,4;-8,8;84;49;5,4;55;9,7;0;;774,3;0
11130;"Kufstein";495;"11-12-2024";"03:00";0,9;-2;81;280;2,5;;9,4;0;1027,1;966,5;0
11150;"Salzburg";430;"11-12-2024";"03:00";1,4;0,8;96;270;5,4;;7,6;0;1027;972,1;0
11155;"Feuerkogel";1618;"11-12-2024";"03:00";-3,3;-4;96;84;19,4;95;32;0;;838,6;0
11157;"Aigen im Ennstal";640;"11-12-2024";"03:00";-0,4;-3,1;82;216;7,6;208;11,2;0;1027,5;947,7;0
11171;"Mariazell";866;"11-12-2024";"03:00";-1,6;-2,4;95;4;1,1;354;6,5;0;1026,9;922,2;0
11190;"Eisenstadt";184;"11-12-2024";"03:00";2,1;-0,9;81;264;2,5;346;28,8;0;1025,2;1002,4;0
11204;"Lienz";659;"11-12-2024";"03:00";-4,5;-5;97;268;1,4;308;4;0;1028,4;945,4;0
11240;"Graz/Flughafen";340;"11-12-2024";"03:00";2,5;1,7;94;50;5,4;;7,6;0;1024,6;979,8;0
11244;"Bad Gleichenberg";280;"11-12-2024";"03:00";3;1,9;93;166;0,4;145;3,2;0;1024,7;991,1;0
11265;"Villacher Alpe";2140;"11-12-2024";"03:00";-6,4;-8,1;88;55;19,4;51;23,4;0;;783,3;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"03:00";1,8;0,8;94;322;2,9;313;5,8;0;1025,6;970;0
11343;"Sonnblick";3105;"11-12-2024";"03:00";-10,9;-14,1;78;44;23;46;27,4;;;693,2;0
11389;"St. Pölten";270;"11-12-2024";"03:00";1,3;0,8;97;236;6,8;244;14;0;1027;993,4;0
11010;"Linz/Hörsching";298;"11-12-2024";"04:00";2;1,4;96;360;3,6;;5,4;0;1027,3;988,4;0
11012;"Kremsmünster";383;"11-12-2024";"04:00";1,5;0,7;95;22;3,2;42;6,1;0;1027,1;978,8;0
11022;"Retz";320;"11-12-2024";"04:00";0,6;-1,9;84;353;8,6;346;23,8;0;1027;987;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"04:00";2,1;-0,7;82;342;15,8;331;27,4;0;1025,7;999,7;0
11036;"Wien/Schwechat";183;"11-12-2024";"04:00";1,5;-1;83;340;18,4;;29,5;0;1026;1003;0
11101;"Bregenz";424;"11-12-2024";"04:00";1,6;-3;73;73;9,7;81;20,9;0;1025,5;971,6;0
11121;"Innsbruck";579;"11-12-2024";"04:00";0,1;-3,6;76;316;1,1;264;6,5;0;1027,4;955,5;0
11126;"Patscherkofel";2247;"11-12-2024";"04:00";-6,8;-9,1;84;360;4,3;360;6,8;0;;774,1;0
11130;"Kufstein";495;"11-12-2024";"04:00";0,8;-2,3;80;272;4,3;238;9,4;0;1027,1;966,4;0
11150;"Salzburg";430;"11-12-2024";"04:00";1,3;0,8;96;0;1,8;;7,6;0;1026,8;971,9;0
11155;"Feuerkogel";1618;"11-12-2024";"04:00";-3,6;-4,2;96;73;18,4;77;26,3;0;;838,5;0
11157;"Aigen im Ennstal";640;"11-12-2024";"04:00";-0,6;-2,9;85;281;1,8;228;11,2;0;1027,5;947,6;0
11171;"Mariazell";866;"11-12-2024";"04:00";-1,6;-2,4;95;335;5,4;335;8,6;0;1026,9;922,2;0
11190;"Eisenstadt";184;"11-12-2024";"04:00";2,2;-0,5;83;315;8,6;342;25,6;0;1024,7;1001,9;0
11204;"Lienz";659;"11-12-2024";"04:00";-5,1;-5,6;97;;2,9;244;6,1;0;1028,3;945,1;0
11240;"Graz/Flughafen";340;"11-12-2024";"04:00";2,6;1,8;94;80;3,6;;7,6;0;1024,5;979,7;0
11244;"Bad Gleichenberg";280;"11-12-2024";"04:00";3;1,6;91;106;1,1;81;7,6;0;1024,6;991;0
11265;"Villacher Alpe";2140;"11-12-2024";"04:00";-6,2;-8;88;40;21,2;40;22,7;0;;783,1;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"04:00";1,7;0,7;94;294;2,5;314;5,8;0;1025,4;969,8;0
11343;"Sonnblick";3105;"11-12-2024";"04:00";-11;-13,4;84;21;23;21;25,2;;;693,1;0
11389;"St. Pölten";270;"11-12-2024";"04:00";1,5;1;97;253;7,6;251;16,9;0;1026,8;993,2;0
11010;"Linz/Hörsching";298;"11-12-2024";"05:00";1,9;1,4;96;330;3,6;;5,4;0;1027,3;988,4;0
11012;"Kremsmünster";383;"11-12-2024";"05:00";1,5;0,7;95;31;2,2;46;7,2;0;1027,2;978,9;0
11022;"Retz";320;"11-12-2024";"05:00";0,4;-1,6;87;325;4,7;318;19,4;0;1026,9;986,9;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"05:00";1,8;-0,8;84;343;11,5;322;27,4;0;1025,7;999,6;0
11036;"Wien/Schwechat";183;"11-12-2024";"05:00";1,4;-1,1;84;350;16,6;;31,3;0;1025,8;1002,8;0
11101;"Bregenz";424;"11-12-2024";"05:00";1;-2,7;77;165;2,9;66;21,6;0;1026,1;972,1;0
11121;"Innsbruck";579;"11-12-2024";"05:00";-0,2;-4,2;75;92;1,1;145;11,5;0;1027,7;955,7;0
11126;"Patscherkofel";2247;"11-12-2024";"05:00";-6,1;-9,8;76;29;10,8;28;12,2;0;;774,2;0
11130;"Kufstein";495;"11-12-2024";"05:00";0,6;-2,7;79;274;5,8;294;13,3;0;1027,3;966,6;0
11150;"Salzburg";430;"11-12-2024";"05:00";1,3;0,7;96;240;3,6;;5,4;0;1027;972,1;0
11155;"Feuerkogel";1618;"11-12-2024";"05:00";-3,3;-3,9;96;75;18;80;28,1;0;;838,7;0
11157;"Aigen im Ennstal";640;"11-12-2024";"05:00";-0,5;-2,8;85;251;3,2;257;5,4;0;1027,6;947,7;0
11171;"Mariazell";866;"11-12-2024";"05:00";-1,6;-2,4;95;328;5,4;337;9;0;1026,8;922,1;0
11190;"Eisenstadt";184;"11-12-2024";"05:00";2;-0,1;87;316;7,2;342;28,1;0;1025;1002,2;0
11204;"Lienz";659;"11-12-2024";"05:00";-5;-5,6;97;12;1,8;224;5,8;0;1028,3;945,2;0
11240;"Graz/Flughafen";340;"11-12-2024";"05:00";2,6;1,9;95;120;3,6;;7,6;0;1024,5;979,7;0
11244;"Bad Gleichenberg";280;"11-12-2024";"05:00";2,6;1,4;92;119;1,4;73;6,8;0,2;1024,7;991,1;0
11265;"Villacher Alpe";2140;"11-12-2024";"05:00";-6,3;-8,1;87;45;25,6;51;29,5;0;;783,1;0
11331;"Klagenfurt/Flughafen";447;"11-12-2024";"05:00";1,7;0,7;94;332;3,2;322;6,5;0;1025,4;969,8;0
11343;"Sonnblick";3105;"11-12-2024";"05:00";-11,1;-13,7;83;27;23,4;25;28,1;;;693;0
11389;"St. Pölten";270;"11-12-2024";"05:00";1,2;0,8;98;239;9,4;230;16,6;0;1026,5;992,9;0
11010;"Linz/Hörsching";298;"11-12-2024";"06:00";1,9;1,4;97;260;7,6;;9,4;0;1027,2;988,3;0
11012;"Kremsmünster";383;"11-12-2024";"06:00";1,6;0,8;95;263;2,2;313;4,3;0;1027,3;979;0
11022;"Retz";320;"11-12-2024";"06:00";0,3;-2;85;1;12,6;10;23;0;1027,5;987,5;0
11035;"Wien/Hohe Warte";203;"11-12-2024";"06:00";1,6;-0,5;86;341;13,3;345;30,6;0;1026,3;1000,2;0
11036;"Wien/Schwechat";183;"11-12-2024";"06:00";1,3;-1,3;83;350;24,1;;33,5;0;1026,1;1003,1;0
