"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"21-03-2023";"00:00";7,8;5,9;88;230;9,4;;14,8;0;1020,4;982,6;0
11012;"Kremsmünster";383;"21-03-2023";"00:00";8;5,1;83;225;18,7;225;22,7;0;1020,5;973,6;0
11022;"Retz";320;"21-03-2023";"00:00";10,1;5,2;72;278;15,5;281;30,2;0;1018,7;980,4;0
11035;"Wien/Hohe Warte";203;"21-03-2023";"00:00";11;5,9;71;273;14,8;292;31,7;0;1018,5;993,5;0
11036;"Wien/Schwechat";183;"21-03-2023";"00:00";12,1;5,7;65;280;24,1;;37,1;0;1018,7;996,7;0
11101;"Bregenz";424;"21-03-2023";"00:00";8,3;4,7;78;152;0,4;138;14,4;0;1020,9;968,6;0
11121;"Innsbruck";579;"21-03-2023";"00:00";7,3;4,8;85;237;2,2;310;5,8;0;1021,9;952,3;0
11126;"Patscherkofel";2247;"21-03-2023";"00:00";-2,5;-3,2;96;300;6,5;303;12,6;0;;775,4;0
11130;"Kufstein";495;"21-03-2023";"00:00";4,6;3,7;94;190;1,1;231;3,2;0;1022,4;962,9;0
11150;"Salzburg";430;"21-03-2023";"00:00";7,4;5,7;89;150;9,4;;14,8;0;1021,3;967,9;0
11155;"Feuerkogel";1618;"21-03-2023";"00:00";1;0,1;95;316;8,6;276;35,6;0;;838,2;0
11157;"Aigen im Ennstal";640;"21-03-2023";"00:00";3,6;3,1;96;302;1,4;269;6,5;0;1022,8;944,5;0
11171;"Mariazell";866;"21-03-2023";"00:00";1,4;0,6;95;133;10,4;139;14,8;0;1022,6;919,5;0
11190;"Eisenstadt";184;"21-03-2023";"00:00";12,6;5;60;296;25,2;299;41,4;0;1018,1;996,3;0
11204;"Lienz";659;"21-03-2023";"00:00";7,1;3,4;78;;2,2;286;5,4;0;1021,1;942,1;0
11240;"Graz/Flughafen";340;"21-03-2023";"00:00";5;3,8;92;0;1,8;;3,6;0;1019,7;975,5;0
11244;"Bad Gleichenberg";280;"21-03-2023";"00:00";7,9;5;81;59;1,4;88;4;0;1019;986,2;0
11265;"Villacher Alpe";2140;"21-03-2023";"00:00";-1,1;-3,2;86;37;11,9;55;16,2;0;;784,4;0
11331;"Klagenfurt/Flughafen";447;"21-03-2023";"00:00";3,2;3;100;282;4,3;296;7,2;0;1021,9;966,8;0
11343;"Sonnblick";3105;"21-03-2023";"00:00";-8,8;-11,6;81;341;24,5;349;32,8;;;694,6;0
11389;"St. Pölten";270;"21-03-2023";"00:00";7,8;5,3;84;194;7,6;217;15,1;0;1019,9;987,3;0
11010;"Linz/Hörsching";298;"21-03-2023";"02:00";6,9;5,3;89;250;9,4;;13;0;1020,1;982,1;0
11012;"Kremsmünster";383;"21-03-2023";"02:00";7,4;4,8;84;231;14;225;19,1;0;1020,2;973,2;0
11022;"Retz";320;"21-03-2023";"02:00";9,5;5;74;294;13,3;286;20,5;0;1018,5;980,1;0
11035;"Wien/Hohe Warte";203;"21-03-2023";"02:00";11,3;6,1;71;278;14,4;296;30,6;0;1018,2;993,2;0
11036;"Wien/Schwechat";183;"21-03-2023";"02:00";9,1;5;76;260;13;;24,1;0;1018,5;996,3;0
11101;"Bregenz";424;"21-03-2023";"02:00";7,3;4,8;84;111;8,3;103;13,3;0;1020,2;967,7;0
11121;"Innsbruck";579;"21-03-2023";"02:00";6,9;4,4;85;161;2,5;225;5,4;0;1021,3;951,6;0
11126;"Patscherkofel";2247;"21-03-2023";"02:00";-2,2;-3,1;95;271;2,5;180;8,3;0;;774,7;0
11130;"Kufstein";495;"21-03-2023";"02:00";5,1;3,8;92;233;1,8;257;7,6;0;1021,6;962,2;0
11150;"Salzburg";430;"21-03-2023";"02:00";7,1;5,4;89;160;11,2;;16,6;0;1020,5;967,1;0
11155;"Feuerkogel";1618;"21-03-2023";"02:00";1,6;-2,1;77;275;20,5;271;33,1;0;;837,5;0
11157;"Aigen im Ennstal";640;"21-03-2023";"02:00";4,6;3,7;93;133;2,2;138;7,2;0;1022,1;944,1;0
11171;"Mariazell";866;"21-03-2023";"02:00";1,6;0,8;95;136;10,1;128;16,2;0;1021,9;918,9;0
11190;"Eisenstadt";184;"21-03-2023";"02:00";11,9;4,9;63;284;17,6;294;42,5;0;1017,6;995,8;0
11204;"Lienz";659;"21-03-2023";"02:00";5,2;2,1;81;268;5,4;267;8,6;0;1021,2;941,6;0
11240;"Graz/Flughafen";340;"21-03-2023";"02:00";4,8;3,1;89;0;1,8;;5,4;0;1019,5;975,3;0
11244;"Bad Gleichenberg";280;"21-03-2023";"02:00";6,3;4;84;338;3,6;327;7,9;0;1018,8;985,8;0
11265;"Villacher Alpe";2140;"21-03-2023";"02:00";-1,6;-3,9;85;323;6,5;317;6,8;0;;783,8;0
11331;"Klagenfurt/Flughafen";447;"21-03-2023";"02:00";2;1,8;100;318;3,6;312;5,8;0;1021,8;966,5;0
11343;"Sonnblick";3105;"21-03-2023";"02:00";-8,5;-12,9;75;354;19,4;345;33,5;;;694,1;0
11389;"St. Pölten";270;"21-03-2023";"02:00";9;5,4;78;207;14,8;213;26,3;0;1018,8;986,4;0
