"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"18-09-2024";"00:00";13,1;11,9;93;10;5,4;;11,2;0;1024,4;987,2;0
11012;"Kremsmünster";383;"18-09-2024";"00:00";12,6;11,2;92;134;6,1;60;10,8;0;1024,3;978,1;0
11022;"Retz";320;"18-09-2024";"00:00";17,1;12,8;76;26;14,4;16;22,7;0;1023,4;985,9;0
11035;"Wien/Hohe Warte";203;"18-09-2024";"00:00";14,8;13,4;92;331;2,9;333;16,6;0;1023,5;998,7;0
11036;"Wien/Schwechat";183;"18-09-2024";"00:00";14,4;13,2;93;310;3,6;;9,4;0;1023,8;1001,9;0
11101;"Bregenz";424;"18-09-2024";"00:00";10;8,9;93;100;5;263;11,9;0;1020,8;968,8;0
11121;"Innsbruck";579;"18-09-2024";"00:00";10,9;8,4;85;94;6,5;78;13,3;0;1023,6;954,8;0
11126;"Patscherkofel";2247;"18-09-2024";"00:00";0,3;-1,1;92;;2,5;360;9;0;;779,3;0
11130;"Kufstein";495;"18-09-2024";"00:00";7,4;6,9;97;170;0,4;97;3,6;0;1024,9;965,8;0
11150;"Salzburg";430;"18-09-2024";"00:00";8,7;7,8;94;120;7,6;;14,8;0;1024,9;971,6;0
11155;"Feuerkogel";1618;"18-09-2024";"00:00";5,2;4,1;93;88;18,4;115;31,3;0;;843,6;0
11157;"Aigen im Ennstal";640;"18-09-2024";"00:00";6,8;6;96;299;3,6;233;10,8;0;1026,7;949;0
11171;"Mariazell";866;"18-09-2024";"00:00";8,4;7,9;97;143;8,6;139;10,8;0,6;1025,6;924,8;0
11190;"Eisenstadt";184;"18-09-2024";"00:00";16,2;12,8;81;343;13;325;21,6;0;1022,9;1001,3;0
11204;"Lienz";659;"18-09-2024";"00:00";7,3;6,1;93;211;2,5;147;7,6;0;1026,1;946,8;0
11240;"Graz/Flughafen";340;"18-09-2024";"00:00";10,2;9,5;95;170;3,6;;5,4;0;1024,3;980,8;0
11244;"Bad Gleichenberg";280;"18-09-2024";"00:00";8,8;8,4;96;359;1,4;331;3,6;0;1024,4;991,5;0
11265;"Villacher Alpe";2140;"18-09-2024";"00:00";1,2;1,1;100;60;42,8;71;64,1;0;;789,3;0
11331;"Klagenfurt/Flughafen";447;"18-09-2024";"00:00";10,7;9,3;92;13;2,9;305;6,8;0;1024,9;971,1;0
11343;"Sonnblick";3105;"18-09-2024";"00:00";-4,5;-6,6;87;112;20,2;99;55,8;;;700,3;0
11389;"St. Pölten";270;"18-09-2024";"00:00";13,1;12,4;96;215;7,9;216;12,2;0;1024,2;992,1;0
11010;"Linz/Hörsching";298;"18-09-2024";"01:00";13,1;12,1;94;30;5,4;;7,6;0;1024,1;986,9;0
11012;"Kremsmünster";383;"18-09-2024";"01:00";12,5;11,2;92;212;4,3;226;13;0;1023,9;977,7;0
11022;"Retz";320;"18-09-2024";"01:00";16,8;12,7;77;24;15,1;29;25,2;0;1023,3;985,8;0
11035;"Wien/Hohe Warte";203;"18-09-2024";"01:00";14,6;13,4;92;148;1,4;51;9;0;1023,1;998,3;0
11036;"Wien/Schwechat";183;"18-09-2024";"01:00";14,8;13;89;260;7,6;;7,6;0;1023,3;1001,5;0
11101;"Bregenz";424;"18-09-2024";"01:00";10;8,5;91;2;4,3;69;14;0;1020,6;968,6;0
11121;"Innsbruck";579;"18-09-2024";"01:00";10,2;7,2;81;101;11,5;136;17,6;0;1023,7;954,7;0
11126;"Patscherkofel";2247;"18-09-2024";"01:00";-0,1;-1,2;92;281;0,7;267;7,6;0;;779;0
11130;"Kufstein";495;"18-09-2024";"01:00";7,1;6,6;97;84;0,7;154;4,7;0;1024,6;965,5;0
11150;"Salzburg";430;"18-09-2024";"01:00";8;7,5;96;150;9,4;;24,1;0;1024,6;971,1;0
11155;"Feuerkogel";1618;"18-09-2024";"01:00";5,2;3,7;91;118;22;79;32,8;0;;843,2;0
11157;"Aigen im Ennstal";640;"18-09-2024";"01:00";7,4;6,5;95;243;1,8;213;8,3;0;1026,3;948,8;0
11171;"Mariazell";866;"18-09-2024";"01:00";8,2;7,9;98;127;4;141;12,6;0;1025,6;924,7;0
11190;"Eisenstadt";184;"18-09-2024";"01:00";16,2;12,9;81;336;12,6;333;21,2;0;1022,6;1001;0
11204;"Lienz";659;"18-09-2024";"01:00";7,2;6,1;93;21;1,8;312;5;0;1026,1;946,7;0
11240;"Graz/Flughafen";340;"18-09-2024";"01:00";10,6;9,8;95;160;3,6;;7,6;0;1023,9;980,5;0
11244;"Bad Gleichenberg";280;"18-09-2024";"01:00";8,3;7,9;96;0;0;317;3,2;0;1024,1;991,2;0
11265;"Villacher Alpe";2140;"18-09-2024";"01:00";1,1;1,1;100;53;46,1;55;50,8;0;;788,9;0
11331;"Klagenfurt/Flughafen";447;"18-09-2024";"01:00";10,5;9,2;92;316;4;313;7,6;0;1024,6;970,8;0
11343;"Sonnblick";3105;"18-09-2024";"01:00";-4,6;-6,7;87;85;14,4;89;37,8;;;700,3;0
11389;"St. Pölten";270;"18-09-2024";"01:00";12,7;12,1;96;218;8,6;234;12,2;0;1024;991,9;0
11010;"Linz/Hörsching";298;"18-09-2024";"02:00";11,6;11,2;97;0;1,8;;9,4;0;1024;986,6;0
11012;"Kremsmünster";383;"18-09-2024";"02:00";11,5;10,6;95;191;1,4;230;11,2;0;1024;977,6;0
11022;"Retz";320;"18-09-2024";"02:00";16,3;12,6;79;24;16,6;32;27;0;1023,4;985,8;0
11035;"Wien/Hohe Warte";203;"18-09-2024";"02:00";14,4;13,3;92;210;2,9;207;7,2;0;1023,1;998,3;0
11036;"Wien/Schwechat";183;"18-09-2024";"02:00";14,7;12,8;88;270;5,4;;9,4;0;1023,4;1001,6;0
11101;"Bregenz";424;"18-09-2024";"02:00";8,6;8,1;97;87;4;162;9,7;0;1020,8;968,6;0
11121;"Innsbruck";579;"18-09-2024";"02:00";9,5;7,1;86;106;8,3;98;17,3;0;1023,9;954,7;0
11126;"Patscherkofel";2247;"18-09-2024";"02:00";0,8;-1,9;82;158;10,8;153;13;0;;778,9;0
11130;"Kufstein";495;"18-09-2024";"02:00";6,6;6,3;98;50;0,7;150;5,4;0;1024,6;965,4;0
11150;"Salzburg";430;"18-09-2024";"02:00";8,4;6,9;90;170;16,6;;22,3;0;1024,1;970,7;0
11155;"Feuerkogel";1618;"18-09-2024";"02:00";6,1;3,7;85;131;19,8;116;36;0;;842,9;0
11157;"Aigen im Ennstal";640;"18-09-2024";"02:00";7,4;6,6;96;236;2,2;241;8,3;0;1026,4;948,9;0
11171;"Mariazell";866;"18-09-2024";"02:00";7,9;7,9;100;137;6,1;151;12,6;0;1025,4;924,4;0
11190;"Eisenstadt";184;"18-09-2024";"02:00";16,2;12,9;81;343;11,9;350;20,5;0;1022,6;1001;0
11204;"Lienz";659;"18-09-2024";"02:00";6,3;5,5;95;298;2,2;336;6,1;0;1026,2;946,6;0
11240;"Graz/Flughafen";340;"18-09-2024";"02:00";10,9;10,1;94;0;1,8;;5,4;0;1023,9;980,5;0
11244;"Bad Gleichenberg";280;"18-09-2024";"02:00";8,9;8,6;97;0;0;337;4,7;0;1024;991,2;0
11265;"Villacher Alpe";2140;"18-09-2024";"02:00";1,1;1;100;58;41;55;53,6;0;;789,2;0
11331;"Klagenfurt/Flughafen";447;"18-09-2024";"02:00";10,2;8,9;92;322;5,4;327;10,1;0;1024,8;970,9;0
11343;"Sonnblick";3105;"18-09-2024";"02:00";-4,5;-6,9;86;89;24,1;102;44,6;;;700,2;0
11389;"St. Pölten";270;"18-09-2024";"02:00";12,6;12;96;216;7,9;209;13;0;1023,9;991,8;0
11010;"Linz/Hörsching";298;"18-09-2024";"03:00";11,5;11,2;98;80;5,4;;9,4;0;1023,8;986,4;0
11012;"Kremsmünster";383;"18-09-2024";"03:00";10,7;10,2;97;40;5;50;8,3;0;1024;977,5;0
11022;"Retz";320;"18-09-2024";"03:00";15,5;12;80;22;16,9;23;27;0;1023,5;985,8;0
11035;"Wien/Hohe Warte";203;"18-09-2024";"03:00";14,1;13,2;94;146;2,9;232;6,8;0;1023,1;998,3;0
11036;"Wien/Schwechat";183;"18-09-2024";"03:00";14,5;12,9;90;280;3,6;;7,6;0;1023,3;1001,5;0
11101;"Bregenz";424;"18-09-2024";"03:00";8,2;7,7;98;61;4,7;53;7,9;0;1020,4;968,1;0
11121;"Innsbruck";579;"18-09-2024";"03:00";9,1;6,1;82;89;10,4;112;22,7;0;1023,9;954,6;0
11126;"Patscherkofel";2247;"18-09-2024";"03:00";1,5;-2,2;76;169;21,6;170;25,2;0;;778,7;0
11130;"Kufstein";495;"18-09-2024";"03:00";5,8;5,5;98;292;1,4;154;5,8;0;1024,7;965,3;0
11150;"Salzburg";430;"18-09-2024";"03:00";8,3;6,7;90;120;9,4;;22,3;0;1023,9;970,5;0
11155;"Feuerkogel";1618;"18-09-2024";"03:00";5,4;4,7;96;121;22,3;117;42,8;0;;842,6;0
11157;"Aigen im Ennstal";640;"18-09-2024";"03:00";6,5;5,9;96;187;1,8;206;10,4;0;1026,2;948,5;0
11171;"Mariazell";866;"18-09-2024";"03:00";8;7,9;100;137;3,2;124;11,9;0;1025,2;924,3;0
11190;"Eisenstadt";184;"18-09-2024";"03:00";15,9;12,9;83;353;9;330;21,6;0;1022,6;1001;0
11204;"Lienz";659;"18-09-2024";"03:00";5,8;5,3;97;81;3,6;54;8,3;0;1026,6;946,8;0
11240;"Graz/Flughafen";340;"18-09-2024";"03:00";10,8;10,1;96;130;3,6;;5,4;0;1023,6;980,2;0
11244;"Bad Gleichenberg";280;"18-09-2024";"03:00";9,2;8,9;97;157;1,4;153;5;0;1023,8;991;0
11265;"Villacher Alpe";2140;"18-09-2024";"03:00";1;0,9;100;69;44,3;77;53,6;0;;789;0
11331;"Klagenfurt/Flughafen";447;"18-09-2024";"03:00";9,7;8,9;95;313;5;318;11,5;0;1024,6;970,7;0
11343;"Sonnblick";3105;"18-09-2024";"03:00";-4,6;-6,8;87;102;26,6;97;42,5;;;700,2;0
11389;"St. Pölten";270;"18-09-2024";"03:00";12,4;11,9;97;205;6,5;214;13,3;0;1023,8;991,6;0
