"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"15-06-2022";"00:00";13,5;10,2;81;120;5,4;;9,4;0;1020,9;983,8;0
11012;"Kremsmünster";383;"15-06-2022";"00:00";16,2;9,5;65;215;19,1;226;23;0;1020,2;974,7;0
11022;"Retz";320;"15-06-2022";"00:00";15,5;7,2;58;28;10,8;33;14;0;1021,3;983,6;0
11035;"Wien/Hohe Warte";203;"15-06-2022";"00:00";15;9,6;70;359;4,3;345;9;0;1021,3;996,6;0
11036;"Wien/Schwechat";183;"15-06-2022";"00:00";15,3;10,3;72;170;7,6;;7,6;0;1021,4;999,6;0
11101;"Bregenz";424;"15-06-2022";"00:00";16,6;12,6;76;139;2,5;81;7,6;0;1017,1;966,5;0
11121;"Innsbruck";579;"15-06-2022";"00:00";15,6;11,1;75;173;5,4;154;8,3;0;1019,7;952,3;0
11126;"Patscherkofel";2247;"15-06-2022";"00:00";10,1;4,8;69;188;10,1;180;11,2;0;;782;0
11130;"Kufstein";495;"15-06-2022";"00:00";15,7;10,7;72;43;2,5;72;12,2;0;1019,8;962,7;0
11150;"Salzburg";430;"15-06-2022";"00:00";13,8;10,1;79;160;5,4;;11,2;0;1020,5;968,3;0
11155;"Feuerkogel";1618;"15-06-2022";"00:00";9,6;3,8;68;273;9,7;260;13,3;0;;842,9;0
11157;"Aigen im Ennstal";640;"15-06-2022";"00:00";13,4;9,3;76;135;2,5;112;9,7;0;1021,4;945,9;0
11171;"Mariazell";866;"15-06-2022";"00:00";9,6;7,2;85;130;4,3;160;9;0;1022,9;922,7;0
11190;"Eisenstadt";184;"15-06-2022";"00:00";14;10,8;82;334;10,1;350;17,3;0;1020,9;999,2;0
11204;"Lienz";659;"15-06-2022";"00:00";16,6;11,8;73;216;1,4;246;7,2;0;1019,7;943,4;0
11240;"Graz/Flughafen";340;"15-06-2022";"00:00";16,9;10,9;68;340;7,6;;13;0;1021,3;978,9;0
11244;"Bad Gleichenberg";280;"15-06-2022";"00:00";15,3;12;79;355;2,5;347;6,1;0;1021,5;989,5;0
11265;"Villacher Alpe";2140;"15-06-2022";"00:00";8,2;6,8;91;230;23,8;233;27,7;0;;791;0
11331;"Klagenfurt/Flughafen";447;"15-06-2022";"00:00";16,8;10,6;66;35;2,2;69;6,8;0;1020,4;968;0
11343;"Sonnblick";3105;"15-06-2022";"00:00";2,8;-1,6;73;279;25,2;296;47,2;;;704;0
11389;"St. Pölten";270;"15-06-2022";"00:00";15,4;11,7;79;38;2,9;32;8,3;0;1020,8;989,1;0
11010;"Linz/Hörsching";298;"15-06-2022";"01:00";13,2;9,7;79;60;7,6;;9,4;0;1020,9;983,8;0
11012;"Kremsmünster";383;"15-06-2022";"01:00";13,7;10,3;80;71;6,5;219;24,5;0;1020,8;974,9;0
11022;"Retz";320;"15-06-2022";"01:00";15,4;7,4;59;16;9,7;20;15,1;0;1021,4;983,7;0
11035;"Wien/Hohe Warte";203;"15-06-2022";"01:00";14,3;9,7;74;282;1,4;23;8,3;0;1021,5;996,7;0
11036;"Wien/Schwechat";183;"15-06-2022";"01:00";13,3;9,5;78;180;9,4;;11,2;0;1021,6;999,7;0
11101;"Bregenz";424;"15-06-2022";"01:00";15,9;12,4;80;167;5;66;9;0;1017;966,3;0
11121;"Innsbruck";579;"15-06-2022";"01:00";15,5;10,6;73;166;1,4;165;10,1;0;1019,9;952,4;0
11126;"Patscherkofel";2247;"15-06-2022";"01:00";9,5;5,3;76;175;22;180;26,3;0;;781,8;0
11130;"Kufstein";495;"15-06-2022";"01:00";14;10,5;79;45;0,7;35;4,7;0;1020,1;962,7;0
11150;"Salzburg";430;"15-06-2022";"01:00";13,4;9,9;79;160;5,4;;9,4;0;1020,4;968,2;0
11155;"Feuerkogel";1618;"15-06-2022";"01:00";10,4;3,4;62;272;5,4;267;15,1;0;;842,6;0
11157;"Aigen im Ennstal";640;"15-06-2022";"01:00";11,9;8,7;80;236;1,8;228;3,6;0;1021,9;945,9;0
11171;"Mariazell";866;"15-06-2022";"01:00";9;7,2;89;141;2,9;159;11,2;0;1023,1;922,7;0
11190;"Eisenstadt";184;"15-06-2022";"01:00";13,5;10,5;83;338;8,3;343;17,3;0;1021,1;999,3;0
11204;"Lienz";659;"15-06-2022";"01:00";15,5;11,8;79;107;0,7;111;7,2;0;1020,2;943,6;0
11240;"Graz/Flughafen";340;"15-06-2022";"01:00";14,6;10,7;78;30;5,4;;11,2;0;1021,4;978,7;0
11244;"Bad Gleichenberg";280;"15-06-2022";"01:00";14,1;11,5;84;345;3,2;335;5;0;1021,6;989,5;0
11265;"Villacher Alpe";2140;"15-06-2022";"01:00";7,9;6,6;92;235;27;239;31,7;0;;790,9;0
11331;"Klagenfurt/Flughafen";447;"15-06-2022";"01:00";15,6;10,7;72;340;3,2;51;7,9;0;1020,9;968,2;0
11343;"Sonnblick";3105;"15-06-2022";"01:00";2,7;-1,4;74;279;29,5;274;42,1;;;703,8;0
11389;"St. Pölten";270;"15-06-2022";"01:00";13,7;11,2;85;76;1,8;47;5;0;1021,1;989,2;0
11010;"Linz/Hörsching";298;"15-06-2022";"04:00";12;9,6;85;90;5,4;;5,4;0;1020,6;983,3;0
11012;"Kremsmünster";383;"15-06-2022";"04:00";11,9;9,5;85;219;1,4;224;10,4;0;1020,6;974,4;0
11022;"Retz";320;"15-06-2022";"04:00";14,2;6,7;61;20;8,6;15;11,9;0;1020,9;983,1;0
11035;"Wien/Hohe Warte";203;"15-06-2022";"04:00";12,7;9,1;79;290;5,8;294;7,6;0;1021,1;996,2;0
11036;"Wien/Schwechat";183;"15-06-2022";"04:00";11,6;9,5;87;140;7,6;;9,4;0;1021,4;999,4;0
11101;"Bregenz";424;"15-06-2022";"04:00";14,1;12,1;88;124;2,9;73;9,4;0;1017,5;966,5;0
11121;"Innsbruck";579;"15-06-2022";"04:00";12,9;10,4;85;259;0,7;258;6,8;0;1020,4;952,3;0
11126;"Patscherkofel";2247;"15-06-2022";"04:00";9;6,2;83;189;24,5;185;33,8;0;;781,2;0
11130;"Kufstein";495;"15-06-2022";"04:00";11,7;10,1;90;223;1,4;233;5,4;0;1020,2;962,3;0
11150;"Salzburg";430;"15-06-2022";"04:00";10,5;8,9;90;170;7,6;;9,4;0;1020,2;967,4;0
11155;"Feuerkogel";1618;"15-06-2022";"04:00";10,5;-0,1;48;206;2,5;207;18,4;0;;841,9;0
11157;"Aigen im Ennstal";640;"15-06-2022";"04:00";8,9;7,8;92;249;1,4;256;3,2;0;1022,5;945,7;0
11171;"Mariazell";866;"15-06-2022";"04:00";7,6;6,5;93;123;7,2;155;12,6;0;1023;922,1;0
11190;"Eisenstadt";184;"15-06-2022";"04:00";12,2;10,3;89;343;10,1;351;16,6;0;1020,9;999;0
11204;"Lienz";659;"15-06-2022";"04:00";13,1;10,9;87;160;2,2;248;5,8;0;1021,3;944;0
11240;"Graz/Flughafen";340;"15-06-2022";"04:00";12;9,8;87;0;0;;3,6;0;1021,5;978,4;0
11244;"Bad Gleichenberg";280;"15-06-2022";"04:00";12,2;10,7;89;336;4;336;5,8;0;1021,6;989,2;0
11265;"Villacher Alpe";2140;"15-06-2022";"04:00";7,6;6,4;92;238;26,6;246;31,3;0;;790,1;0
11331;"Klagenfurt/Flughafen";447;"15-06-2022";"04:00";13,1;10;82;332;1,4;299;5;0;1021,2;968,1;0
11343;"Sonnblick";3105;"15-06-2022";"04:00";3,7;-6,9;46;299;42,8;295;61,9;;;703,2;0
11389;"St. Pölten";270;"15-06-2022";"04:00";11,4;9,9;91;171;3,6;156;6,1;0;1021;988,8;0
11010;"Linz/Hörsching";298;"15-06-2022";"05:00";11,3;9,1;86;70;3,6;;9,4;0;1020,7;983,3;0
11012;"Kremsmünster";383;"15-06-2022";"05:00";11;9,1;88;240;4,3;238;6,5;0;1020,7;974,3;0
11022;"Retz";320;"15-06-2022";"05:00";13,8;6,6;62;28;8,6;28;11,5;0;1021;983,1;0
