"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"07-11-2024";"00:00";4,8;4,8;100;130;3,6;;9,4;0;1033,2;994,5;0
11012;"Kremsmünster";383;"07-11-2024";"00:00";4,2;4,1;100;32;3,2;27;9,7;0;1033,2;985,1;0
11022;"Retz";320;"07-11-2024";"00:00";4,8;2,8;87;26;11,9;29;16,6;0;1033,7;994,1;0
11035;"Wien/Hohe Warte";203;"07-11-2024";"00:00";3,1;2,5;96;23;4,3;27;9,7;0;1033,3;1007,2;0
11036;"Wien/Schwechat";183;"07-11-2024";"00:00";5;2,8;85;110;7,6;;13;0;1033,4;1010,5;0
11101;"Bregenz";424;"07-11-2024";"00:00";7,5;7,4;100;165;1,8;200;6,5;0;1030,7;977,8;0
11121;"Innsbruck";579;"07-11-2024";"00:00";3,2;2,9;98;262;4,3;257;8,3;0;1033,5;962,1;0
11126;"Patscherkofel";2247;"07-11-2024";"00:00";3;-6,1;52;175;28,8;171;36;0;;785,2;0
11130;"Kufstein";495;"07-11-2024";"00:00";3,9;3,3;96;0;0;253;4;0;1032,6;972,3;0
11150;"Salzburg";430;"07-11-2024";"00:00";5;5;100;340;5,4;;11,2;0,1;1032,8;978,3;0
11155;"Feuerkogel";1618;"07-11-2024";"00:00";7,7;1,2;64;171;9;170;12,2;0;;848,2;0
11157;"Aigen im Ennstal";640;"07-11-2024";"00:00";0;-0,1;100;227;2,9;231;4;0;1035,4;955,1;0
11171;"Mariazell";866;"07-11-2024";"00:00";1,5;1,5;100;141;8,6;139;11,5;0;1034,3;930,1;0
11190;"Eisenstadt";184;"07-11-2024";"00:00";4,9;3,5;92;65;9,4;80;15,1;0;1032,9;1010,2;0
11204;"Lienz";659;"07-11-2024";"00:00";-0,6;-1;98;312;1,4;312;4,7;0;1037,1;954,6;0
11240;"Graz/Flughafen";340;"07-11-2024";"00:00";1,8;1,8;100;350;3,6;;5,4;0;1034,7;989,4;0
