"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"14-07-2022";"00:00";19,7;14;70;280;5,4;;7,6;0;1020,1;983,9;0
11012;"Kremsmünster";383;"14-07-2022";"00:00";20,8;11,6;56;223;21,2;224;24,8;0;1020,3;975,5;0
11022;"Retz";320;"14-07-2022";"00:00";23,3;10,9;46;270;14;270;24,5;0;1018,1;981,5;0
11035;"Wien/Hohe Warte";203;"14-07-2022";"00:00";22;10,7;48;269;13,3;265;19,1;0;1018,8;994,7;0
11036;"Wien/Schwechat";183;"14-07-2022";"00:00";22,6;9,2;42;250;9,4;;29,5;0;1019,1;997,9;0
11101;"Bregenz";424;"14-07-2022";"00:00";21,3;11,3;53;42;1,8;132;6,8;0;1020,3;970,3;0
11121;"Innsbruck";579;"14-07-2022";"00:00";20,5;13,2;63;73;2,2;163;7,6;0;1021,3;954,9;0
11126;"Patscherkofel";2247;"14-07-2022";"00:00";13,4;4,3;54;329;18;329;27,7;0;;786,3;0
11130;"Kufstein";495;"14-07-2022";"00:00";18,4;14,1;75;0;0;229;6,1;0;1021,5;964,9;0
11150;"Salzburg";430;"14-07-2022";"00:00";19,5;12,7;65;160;11,2;;16,6;0;1020,8;969,6;0
11155;"Feuerkogel";1618;"14-07-2022";"00:00";16,2;0,8;35;318;25,2;327;46,8;0;;846,3;0
11157;"Aigen im Ennstal";640;"14-07-2022";"00:00";16,8;12,8;78;286;2,2;222;6,8;0;1022,3;947,6;0
11171;"Mariazell";866;"14-07-2022";"00:00";14,2;9,3;73;138;10,1;153;18,4;0;1022,6;924;0
11190;"Eisenstadt";184;"14-07-2022";"00:00";23,8;9;39;300;18,7;294;24,5;0;1018,5;997,5;0
11204;"Lienz";659;"14-07-2022";"00:00";19,5;13,4;68;11;0,4;228;5;0;1021,1;945,5;0
11240;"Graz/Flughafen";340;"14-07-2022";"00:00";19,2;13,3;69;0;1,8;;5,4;0;1020,3;978,3;0
11244;"Bad Gleichenberg";280;"14-07-2022";"00:00";17,6;14,2;80;350;1,4;343;6,1;0;1020,5;988,8;0
11265;"Villacher Alpe";2140;"14-07-2022";"00:00";13,4;4,9;57;36;3,6;44;6,5;0;;794,7;0
11331;"Klagenfurt/Flughafen";447;"14-07-2022";"00:00";20,1;12,5;61;352;3,2;7;5,8;0;1020,7;968,9;0
11343;"Sonnblick";3105;"14-07-2022";"00:00";5,1;-2,6;58;356;15,8;332;49,3;;;708,5;0
11389;"St. Pölten";270;"14-07-2022";"00:00";20,4;12,6;61;200;9,7;223;14,8;0;1019,6;988,4;0
11010;"Linz/Hörsching";298;"14-07-2022";"01:00";18,4;13,5;73;0;1,8;;7,6;0;1020,2;983,8;0
11012;"Kremsmünster";383;"14-07-2022";"01:00";19,6;11,3;59;223;21,6;227;27,4;0;1020,2;975,2;0
11022;"Retz";320;"14-07-2022";"01:00";23,1;10,6;45;289;18,4;280;28,1;0;1017,8;981,2;0
11035;"Wien/Hohe Warte";203;"14-07-2022";"01:00";21,1;10,8;52;274;11,5;271;17,3;0;1018,6;994,5;0
11036;"Wien/Schwechat";183;"14-07-2022";"01:00";18,1;10,4;61;180;11,2;;13;0;1019,1;997,6;0
11101;"Bregenz";424;"14-07-2022";"01:00";25,2;9,4;37;126;15,8;121;25,6;0;1019,5;970,2;0
11121;"Innsbruck";579;"14-07-2022";"01:00";19,6;12,4;64;180;3,2;181;7,2;0;1021,5;954,9;0
11126;"Patscherkofel";2247;"14-07-2022";"01:00";13,2;3,4;52;330;18,4;345;31;0;;786,3;0
11130;"Kufstein";495;"14-07-2022";"01:00";17,5;13,3;77;0;0;280;6,5;0;1021,7;964,9;0
11150;"Salzburg";430;"14-07-2022";"01:00";18,1;11,8;67;180;11,2;;18,4;0;1020,8;969,4;0
11155;"Feuerkogel";1618;"14-07-2022";"01:00";16,1;2;39;306;16,2;324;34,6;0;;846;0
11157;"Aigen im Ennstal";640;"14-07-2022";"01:00";16,1;10,9;71;270;3,6;314;10,4;0;1022,7;947,8;0
11171;"Mariazell";866;"14-07-2022";"01:00";13,2;9,7;79;129;8,3;138;16,2;0;1023;924,1;0
11190;"Eisenstadt";184;"14-07-2022";"01:00";23,7;8,9;39;298;16,2;296;23;0;1018,3;997,3;0
11204;"Lienz";659;"14-07-2022";"01:00";18,4;12,5;69;247;4,3;228;7,6;0;1021,6;945,6;0
11240;"Graz/Flughafen";340;"14-07-2022";"01:00";17,3;13,5;79;170;3,6;;5,4;0;1020,4;978,2;0
11244;"Bad Gleichenberg";280;"14-07-2022";"01:00";16,8;14,2;84;187;1,4;334;4,3;0;1020,6;988,8;0
11265;"Villacher Alpe";2140;"14-07-2022";"01:00";13,3;2,2;46;333;1,4;35;4;0;;794,6;0
11331;"Klagenfurt/Flughafen";447;"14-07-2022";"01:00";19,4;12,3;63;332;2,5;244;9,7;0;1021;969;0
11343;"Sonnblick";3105;"14-07-2022";"01:00";5,4;-4,1;50;339;25,9;334;48,6;;;708,1;0
11389;"St. Pölten";270;"14-07-2022";"01:00";19,8;12,9;65;195;7,2;196;16,2;0;1019,3;988,1;0
11010;"Linz/Hörsching";298;"14-07-2022";"04:00";15,6;13;85;310;3,6;;5,4;0;1020;983,2;0
11012;"Kremsmünster";383;"14-07-2022";"04:00";16,2;12;76;252;2,2;;9,4;0;1020;974,5;0
11022;"Retz";320;"14-07-2022";"04:00";21,6;8,9;44;294;27,7;291;37,4;0;1017,5;980,7;0
11035;"Wien/Hohe Warte";203;"14-07-2022";"04:00";21,3;9,7;48;282;13;275;27;0;1017,8;993,7;0
11036;"Wien/Schwechat";183;"14-07-2022";"04:00";16,8;10;64;170;9,4;;11,2;0,1;1018,7;997,1;0
11101;"Bregenz";424;"14-07-2022";"04:00";21,9;12;54;91;6,5;129;28,1;0;1019,7;969,9;0
11121;"Innsbruck";579;"14-07-2022";"04:00";18;12,4;70;218;1,1;162;9;0;1021,7;954,7;0
11126;"Patscherkofel";2247;"14-07-2022";"04:00";13;0,9;44;321;14,4;330;21,6;0;;785,4;0
11130;"Kufstein";495;"14-07-2022";"04:00";17;12,4;74;301;0,7;45;7,6;0;1021,4;964,5;0
11150;"Salzburg";430;"14-07-2022";"04:00";19,1;11;59;150;20,5;;29,5;0;1019,4;968,2;0
11155;"Feuerkogel";1618;"14-07-2022";"04:00";16,1;1,3;37;320;14,8;321;40,3;0;;845,4;0
11157;"Aigen im Ennstal";640;"14-07-2022";"04:00";13,6;10,2;80;232;2,5;61;7,2;0;1023,3;947,7;0
11171;"Mariazell";866;"14-07-2022";"04:00";11,2;8,2;82;132;11,5;127;19,1;0;1023,3;923,6;0
11190;"Eisenstadt";184;"14-07-2022";"04:00";23,6;6,8;34;303;18,4;298;24,1;0;1017,6;996,6;0
11204;"Lienz";659;"14-07-2022";"04:00";17,5;11,9;70;183;4,3;246;12,2;0;1021,9;945,7;0
11240;"Graz/Flughafen";340;"14-07-2022";"04:00";15,6;12,6;83;0;1,8;;5,4;0;1020,4;977,9;0
11244;"Bad Gleichenberg";280;"14-07-2022";"04:00";14,8;13;88;33;1,1;328;5;0;1020,5;988,5;0
11265;"Villacher Alpe";2140;"14-07-2022";"04:00";13,2;3,7;52;350;9,4;325;15,5;0;;794,2;0
11331;"Klagenfurt/Flughafen";447;"14-07-2022";"04:00";17,6;11,7;69;316;2,9;302;6,8;0;1021,4;969,1;0
11343;"Sonnblick";3105;"14-07-2022";"04:00";5;-3,6;54;337;24,1;339;36,4;;;707,7;0
11389;"St. Pölten";270;"14-07-2022";"04:00";17,9;11,9;68;202;9,7;197;18;0;1019,2;987,8;0
11010;"Linz/Hörsching";298;"14-07-2022";"06:00";15,3;13,2;87;260;3,6;;5,4;0;1020;983,2;7
11012;"Kremsmünster";383;"14-07-2022";"06:00";16,8;11,4;70;223;11,5;224;17,6;0;1019,9;974,5;0
11022;"Retz";320;"14-07-2022";"06:00";22,1;8,5;42;302;21,6;305;32,8;0;1017,4;980,7;0
11035;"Wien/Hohe Warte";203;"14-07-2022";"06:00";20,8;10,5;52;31;1,1;285;19,1;0;1017,9;993,8;8
11036;"Wien/Schwechat";183;"14-07-2022";"06:00";17,3;9,9;62;160;7,6;;13;0,1;1018,7;997,1;24
11101;"Bregenz";424;"14-07-2022";"06:00";21,8;11,7;53;35;4,3;113;19,8;0;1019;969,2;0
11121;"Innsbruck";579;"14-07-2022";"06:00";17,4;13,2;76;185;0,7;293;11,9;0;1021,9;954,8;0
11126;"Patscherkofel";2247;"14-07-2022";"06:00";12,4;2;49;320;10,1;325;20,9;0;;785,5;0
11130;"Kufstein";495;"14-07-2022";"06:00";16,9;12,5;75;227;1,4;251;18,7;0;1021,5;964,6;0
11150;"Salzburg";430;"14-07-2022";"06:00";18,8;10,9;60;160;16,6;;31,3;0;1019,5;968,3;0
11155;"Feuerkogel";1618;"14-07-2022";"06:00";16,9;1,3;35;288;21,6;293;42,1;0;;845,1;0
11157;"Aigen im Ennstal";640;"14-07-2022";"06:00";13,7;10,4;80;179;4,7;69;7,9;0;1023,3;947,7;0
11171;"Mariazell";866;"14-07-2022";"06:00";11,2;7,9;81;120;11,5;142;20,5;0;1022,8;923,2;0
11190;"Eisenstadt";184;"14-07-2022";"06:00";24,2;7;33;298;15,8;295;24,8;0;1017,6;996,7;20
11204;"Lienz";659;"14-07-2022";"06:00";16,9;11,7;72;155;0,7;246;5;0;1021,9;945,5;0
11240;"Graz/Flughafen";340;"14-07-2022";"06:00";15,5;12,6;83;0;1,8;;5,4;0;1020,5;978;5
11244;"Bad Gleichenberg";280;"14-07-2022";"06:00";13,9;12,6;91;325;3,2;327;4,3;0;1020,6;988,5;0
11265;"Villacher Alpe";2140;"14-07-2022";"06:00";13,2;1,3;44;319;15,1;326;24,8;0;;794;0
11331;"Klagenfurt/Flughafen";447;"14-07-2022";"06:00";16,4;11,6;74;322;3,2;305;5,8;0;1021,7;969,2;0
11343;"Sonnblick";3105;"14-07-2022";"06:00";5,3;-3;55;2;12,6;331;37,4;;;707,6;0
11389;"St. Pölten";270;"14-07-2022";"06:00";17,5;11,2;67;202;10,1;188;18,4;0;1019;987,5;10
