"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"29-05-2023";"00:00";14,6;8,5;66;60;3,6;;11,2;0;1017,5;980,7;0
11012;"Kremsmünster";383;"29-05-2023";"00:00";14,4;6,9;61;32;1,4;97;12,6;0;1017,5;971,8;0
11022;"Retz";320;"29-05-2023";"00:00";15,3;6,7;56;10;10,1;17;14,8;0;1018;980,4;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"00:00";14,5;8,3;67;360;7,6;12;12,2;0;1017,4;992,7;0
11036;"Wien/Schwechat";183;"29-05-2023";"00:00";14,9;9,4;70;330;7,6;;9,4;0;1017,3;995,6;0
11101;"Bregenz";424;"29-05-2023";"00:00";18,7;4,9;40;90;2,9;56;42,5;0;1014,4;964,2;0
11121;"Innsbruck";579;"29-05-2023";"00:00";12,9;10,6;86;269;2,9;228;9;0;1017,7;949,8;0
11126;"Patscherkofel";2247;"29-05-2023";"00:00";4,6;2,6;88;75;13;60;16,9;0;;777,6;0
11130;"Kufstein";495;"29-05-2023";"00:00";12,4;8,3;76;169;1,4;146;4,3;0;1017,6;960;0
11150;"Salzburg";430;"29-05-2023";"00:00";14,2;10,9;81;150;11,2;;20,5;0;1016,8;964,9;0
11155;"Feuerkogel";1618;"29-05-2023";"00:00";8,8;1,3;59;105;11,9;105;14,8;0;;839,7;0
11157;"Aigen im Ennstal";640;"29-05-2023";"00:00";10,8;9,6;92;180;2,2;294;6,5;0;1018,7;942,7;0
11171;"Mariazell";866;"29-05-2023";"00:00";8,8;6,2;84;158;0,7;214;3,6;0;1019,3;919,2;0
11190;"Eisenstadt";184;"29-05-2023";"00:00";16,8;9,4;62;344;9,4;353;17,3;0;1016,6;995,2;0
11204;"Lienz";659;"29-05-2023";"00:00";14,2;11,4;83;290;3,6;324;6,8;0;1017,8;941;0
11240;"Graz/Flughafen";340;"29-05-2023";"00:00";16,9;9,9;63;340;3,6;;9,4;0;1016,7;974,5;0
11244;"Bad Gleichenberg";280;"29-05-2023";"00:00";13,8;11;82;1;1,1;321;4,3;0;1017,1;985,1;0
11265;"Villacher Alpe";2140;"29-05-2023";"00:00";4,7;4,4;99;82;32,8;83;35,6;0;;786,8;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"00:00";15,1;9,8;71;286;2,9;300;11,2;0;1017,1;964,5;0
11343;"Sonnblick";3105;"29-05-2023";"00:00";-0,8;-0,9;100;216;10,1;183;19,1;;;699;0
11389;"St. Pölten";270;"29-05-2023";"00:00";12,8;10;83;147;5;141;9;0;1017,8;985,8;0
11010;"Linz/Hörsching";298;"29-05-2023";"01:00";14,7;8,3;66;10;3,6;;5,4;0;1017,5;980,7;0
11012;"Kremsmünster";383;"29-05-2023";"01:00";13,3;7,5;68;29;3,6;35;5,8;0;1017,8;971,9;0
11022;"Retz";320;"29-05-2023";"01:00";15,5;6,4;55;14;10,1;30;16,2;0;1018;980,4;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"01:00";13,9;7,7;66;344;5;15;13;0;1017,3;992,6;0
11036;"Wien/Schwechat";183;"29-05-2023";"01:00";14,8;8,3;65;310;9,4;;13;0;1017,3;995,6;0
11101;"Bregenz";424;"29-05-2023";"01:00";15,4;7;57;73;2,9;215;14,8;0;1014,9;964,2;0
11121;"Innsbruck";579;"29-05-2023";"01:00";12,1;10,2;88;251;4,7;230;7,6;0;1017,9;949,8;0
11126;"Patscherkofel";2247;"29-05-2023";"01:00";4,4;2,3;87;78;7,6;77;16,6;0;;777,5;0
11130;"Kufstein";495;"29-05-2023";"01:00";11,4;9;85;0;0;226;4;0;1017,7;959,9;0
11150;"Salzburg";430;"29-05-2023";"01:00";12,6;10;84;110;5,4;;16,6;0;1017,2;965;0
11155;"Feuerkogel";1618;"29-05-2023";"01:00";8,6;1;59;133;10,1;111;18;0;;839,6;0
11157;"Aigen im Ennstal";640;"29-05-2023";"01:00";10,6;9,4;91;210;5;210;5,8;0;1019;942,9;0
11171;"Mariazell";866;"29-05-2023";"01:00";8,5;6,2;86;131;4;136;6,1;0;1019,4;919,2;0
11190;"Eisenstadt";184;"29-05-2023";"01:00";16,4;9,3;63;349;14;353;18,7;0;1016,6;995,1;0
11204;"Lienz";659;"29-05-2023";"01:00";13,8;11,4;86;190;3,6;193;7,2;0;1017,9;941;0
11240;"Graz/Flughafen";340;"29-05-2023";"01:00";15,5;9,6;68;350;3,6;;9,4;0;1017;974,6;0
11244;"Bad Gleichenberg";280;"29-05-2023";"01:00";13,1;10,7;85;331;2,5;323;5;0;1017,2;985,1;0
11265;"Villacher Alpe";2140;"29-05-2023";"01:00";4,3;4,3;100;82;23,8;81;33,8;0;;786,7;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"01:00";13,8;10,2;79;316;2,5;343;5,8;0;1017,3;964,5;0
11343;"Sonnblick";3105;"29-05-2023";"01:00";-1;-1,1;100;240;11,9;239;13,7;;;698,8;0
11389;"St. Pölten";270;"29-05-2023";"01:00";12,1;9,6;85;160;2,9;138;7,6;0;1017,8;985,8;0
11010;"Linz/Hörsching";298;"29-05-2023";"03:00";12,1;8,2;77;0;1,8;;7,6;0;1017,7;980,5;0
11012;"Kremsmünster";383;"29-05-2023";"03:00";11,7;7,4;75;111;2,2;222;9,4;0;1017,6;971,5;0
11022;"Retz";320;"29-05-2023";"03:00";13,2;5,7;61;347;10,1;343;17,6;0;1018;980,1;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"03:00";13,7;6,7;63;319;9,4;323;16,6;0;1017,2;992,5;0
11036;"Wien/Schwechat";183;"29-05-2023";"03:00";13,1;7,1;67;330;9,4;;14,8;0;1017,5;995,6;0
11101;"Bregenz";424;"29-05-2023";"03:00";13;6,9;66;62;4,7;40;11,2;0;1015,5;964,3;0
11121;"Innsbruck";579;"29-05-2023";"03:00";10,4;9,3;94;256;4;287;6,1;0;1018,5;949,9;0
11126;"Patscherkofel";2247;"29-05-2023";"03:00";4,3;2,1;87;161;7,2;178;11,9;0;;777;0
11130;"Kufstein";495;"29-05-2023";"03:00";10,9;9,2;89;237;2,2;222;5,8;0;1017,8;959,9;0
11150;"Salzburg";430;"29-05-2023";"03:00";10,6;8,2;85;190;3,6;;11,2;0;1017,6;965;0
11155;"Feuerkogel";1618;"29-05-2023";"03:00";8;0,7;60;88;14,8;85;22,3;0;;839,1;0
11157;"Aigen im Ennstal";640;"29-05-2023";"03:00";8,7;8;95;223;4,3;222;5,8;0;1019,5;942,9;0
11171;"Mariazell";866;"29-05-2023";"03:00";7,1;5,7;92;157;5,4;144;8,6;0;1019,6;918,9;0
11190;"Eisenstadt";184;"29-05-2023";"03:00";15,8;7,4;58;332;7,9;327;22;0;1016,2;994,7;0
11204;"Lienz";659;"29-05-2023";"03:00";12,9;12,2;95;153;3,6;214;5,8;0;1017,8;940,7;0
11240;"Graz/Flughafen";340;"29-05-2023";"03:00";14,6;11;79;0;1,8;;9,4;0;1016,7;974,2;0
11244;"Bad Gleichenberg";280;"29-05-2023";"03:00";11,9;10,1;88;31;0,7;63;5,8;0;1016,9;984,6;0
11265;"Villacher Alpe";2140;"29-05-2023";"03:00";4,1;4,1;100;63;19,8;74;28,4;0;;786,4;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"03:00";13,7;10,6;82;289;1,4;301;6,1;0;1017,2;964,4;0
11343;"Sonnblick";3105;"29-05-2023";"03:00";-1,5;-1,9;98;219;19,4;219;26,6;;;698,4;0
11389;"St. Pölten";270;"29-05-2023";"03:00";10,7;9,1;90;160;3,6;111;9,4;0;1018;985,8;0
11010;"Linz/Hörsching";298;"29-05-2023";"04:00";11,5;7,6;77;0;1,8;;3,6;0;1017,8;980,5;0
11012;"Kremsmünster";383;"29-05-2023";"04:00";11,4;6,8;74;208;2,9;225;12,2;0;1017,8;971,6;0
11022;"Retz";320;"29-05-2023";"04:00";12,7;5,9;64;335;13;336;18;0;1017,8;979,9;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"04:00";13,4;6,9;65;313;11,9;322;17,6;0;1017,2;992,4;0
11036;"Wien/Schwechat";183;"29-05-2023";"04:00";11,6;7;73;320;7,6;;11,2;0;1017,4;995,4;0
11101;"Bregenz";424;"29-05-2023";"04:00";12,3;8,1;76;100;4,7;60;11,5;0;1015,9;964,6;0
11121;"Innsbruck";579;"29-05-2023";"04:00";9,9;8,8;94;259;2,5;213;7,2;0;1018,6;949,9;0
11126;"Patscherkofel";2247;"29-05-2023";"04:00";4,2;2,6;90;170;13,3;170;15,5;0;;776,8;0
11130;"Kufstein";495;"29-05-2023";"04:00";10,1;8,8;92;186;1,1;243;3,6;0;1018,1;960;0
11150;"Salzburg";430;"29-05-2023";"04:00";9,4;7,9;90;200;3,6;;5,4;0;1017,9;965;0
11155;"Feuerkogel";1618;"29-05-2023";"04:00";8,1;0,6;59;123;12,2;90;20,9;0;;838,9;0
11157;"Aigen im Ennstal";640;"29-05-2023";"04:00";5,9;4,5;92;79;0,7;223;7,2;0;1020,4;942,9;0
11171;"Mariazell";866;"29-05-2023";"04:00";6,4;5,3;94;159;5,8;138;9;0;1019,9;918,9;0
11190;"Eisenstadt";184;"29-05-2023";"04:00";14,7;7,8;64;155;4,7;337;21,2;0;1016,3;994,7;0
11204;"Lienz";659;"29-05-2023";"04:00";12,5;11,6;95;189;2,5;274;6,8;0;1017,7;940,5;0
11240;"Graz/Flughafen";340;"29-05-2023";"04:00";13,5;11;85;0;1,8;;5,4;0;1016,6;973,9;0
11244;"Bad Gleichenberg";280;"29-05-2023";"04:00";11,6;9,8;88;30;0,7;75;5;0;1016,8;984,5;0
11265;"Villacher Alpe";2140;"29-05-2023";"04:00";4;4;100;62;15,1;58;22,3;0;;786,2;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"04:00";13,7;10,9;84;336;1,8;86;6,1;0;1017,2;964,4;0
11343;"Sonnblick";3105;"29-05-2023";"04:00";-1,3;-1,6;99;251;13,3;264;25,6;;;698,1;0
11389;"St. Pölten";270;"29-05-2023";"04:00";10,2;8,9;92;152;4,3;151;9,4;0;1018,1;985,8;0
11010;"Linz/Hörsching";298;"29-05-2023";"05:00";9,9;8;88;150;3,6;;5,4;0;1018;980,5;0
11012;"Kremsmünster";383;"29-05-2023";"05:00";11,2;6,6;74;224;11,2;227;15,8;0;1017,7;971,5;0
11022;"Retz";320;"29-05-2023";"05:00";12,7;5,8;63;335;13,3;341;17,6;0;1017,6;979,7;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"05:00";12,8;7;68;305;7,9;314;17,3;0;1017;992,2;0
11036;"Wien/Schwechat";183;"29-05-2023";"05:00";11,3;7,2;76;310;9,4;;13;0;1017,3;995,3;0
11101;"Bregenz";424;"29-05-2023";"05:00";11,5;8,3;82;355;5,8;161;9,4;0;1016;964,5;0
11121;"Innsbruck";579;"29-05-2023";"05:00";9,2;8,4;95;293;7,2;302;9;0;1018,8;949,9;0
11126;"Patscherkofel";2247;"29-05-2023";"05:00";4,1;2,1;88;170;13;175;15,8;0;;776,7;0
11130;"Kufstein";495;"29-05-2023";"05:00";9,3;8,3;94;227;1,8;235;4,7;0;1018,2;959,9;0
11150;"Salzburg";430;"29-05-2023";"05:00";9;7,8;93;210;3,6;;9,4;0;1017,7;964,8;0
11155;"Feuerkogel";1618;"29-05-2023";"05:00";7,8;0,1;58;127;10,1;116;16,2;0;;838,7;0
11157;"Aigen im Ennstal";640;"29-05-2023";"05:00";5,9;5,1;95;242;1,4;224;6,5;0;1020;942,6;0
11171;"Mariazell";866;"29-05-2023";"05:00";5,9;4,9;94;135;6,5;129;10,4;0;1019,9;918,7;0
11190;"Eisenstadt";184;"29-05-2023";"05:00";14;7,5;66;248;4,7;183;13,3;0;1016,1;994,5;0
11204;"Lienz";659;"29-05-2023";"05:00";11,1;10,6;97;147;3,6;151;5;0;1018;940,4;0
11240;"Graz/Flughafen";340;"29-05-2023";"05:00";12,1;11,1;94;150;3,6;;3,6;0;1016,8;973,9;0
11244;"Bad Gleichenberg";280;"29-05-2023";"05:00";11,4;9,6;88;95;0,7;49;6,1;0;1016,7;984,4;0
11265;"Villacher Alpe";2140;"29-05-2023";"05:00";4;3,5;96;37;14,4;48;20,2;0;;786;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"05:00";13,6;10,8;84;307;3,2;283;6,1;0;1017,1;964,3;0
11343;"Sonnblick";3105;"29-05-2023";"05:00";-2,1;-2,7;96;301;6,5;268;26,3;;;698;0
11389;"St. Pölten";270;"29-05-2023";"05:00";9,5;8,6;94;150;6,5;139;10,8;0;1017,9;985,6;0
11010;"Linz/Hörsching";298;"29-05-2023";"06:00";9,8;7,8;87;280;7,6;;9,4;0;1018,2;980,7;0
11012;"Kremsmünster";383;"29-05-2023";"06:00";10,2;7;80;234;7,9;225;15,8;0;1018;971,6;0
11022;"Retz";320;"29-05-2023";"06:00";12,5;6,2;66;336;11,9;338;18,7;0;1017,6;979,7;0
11035;"Wien/Hohe Warte";203;"29-05-2023";"06:00";11,2;7,3;77;153;4;309;14,4;0;1017,4;992,4;0
11036;"Wien/Schwechat";183;"29-05-2023";"06:00";11,2;7,3;77;310;7,6;;11,2;0;1017,5;995,5;0
11101;"Bregenz";424;"29-05-2023";"06:00";11,2;8,4;83;148;1,8;69;6,5;0;1016,1;964,6;0
11121;"Innsbruck";579;"29-05-2023";"06:00";9,2;8,5;96;220;2,2;291;7,9;0;1019;950,1;0
11126;"Patscherkofel";2247;"29-05-2023";"06:00";4,3;2;86;161;11,5;167;17,3;0;;776,6;0
11130;"Kufstein";495;"29-05-2023";"06:00";9,5;8,5;94;236;1,1;242;6,5;0;1018,3;960,1;0
11150;"Salzburg";430;"29-05-2023";"06:00";8,4;7,3;93;310;3,6;;7,6;0;1018,2;965,1;0
11155;"Feuerkogel";1618;"29-05-2023";"06:00";8,2;0,8;60;118;16,9;116;20,9;0;;838,7;7
11157;"Aigen im Ennstal";640;"29-05-2023";"06:00";6,1;5,5;95;231;2,2;225;5,4;0;1020,3;942,9;0
11171;"Mariazell";866;"29-05-2023";"06:00";6,2;5,2;94;126;6,1;132;12,2;0;1019,9;918,8;0
11190;"Eisenstadt";184;"29-05-2023";"06:00";13,5;7,9;69;210;3,2;222;11,9;0;1016,4;994,7;4
11204;"Lienz";659;"29-05-2023";"06:00";10,3;9,7;97;244;4;213;6,5;0;1018,6;940,7;0
11240;"Graz/Flughafen";340;"29-05-2023";"06:00";12,4;11,2;92;0;0;;3,6;0;1016,8;974;0
11244;"Bad Gleichenberg";280;"29-05-2023";"06:00";11,6;9,7;87;73;0,7;154;4,3;0;1016,9;984,6;0
11265;"Villacher Alpe";2140;"29-05-2023";"06:00";4,2;3,2;94;50;13;33;20,2;0;;785,9;0
11331;"Klagenfurt/Flughafen";447;"29-05-2023";"06:00";13,5;11;85;69;1,1;275;5,4;0;1017,3;964,5;0
11343;"Sonnblick";3105;"29-05-2023";"06:00";-1,7;-2,6;94;22;5,4;270;13,3;;;698;6
11389;"St. Pölten";270;"29-05-2023";"06:00";9,7;8,6;93;154;4,7;138;11,5;0;1018;985,7;0
