"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"08-12-2024";"00:00";3,8;3,8;100;80;5,4;;9,4;0,3;1005,7;967,9;0
11012;"Kremsmünster";383;"08-12-2024";"00:00";4,1;3;93;215;16,2;225;23;0,4;1005,4;958,6;0
11022;"Retz";320;"08-12-2024";"00:00";2,4;1,8;96;71;4,7;61;9,4;0,2;1007,3;968,4;0
11035;"Wien/Hohe Warte";203;"08-12-2024";"00:00";4;2,1;88;164;12,2;176;28,8;0;1007,1;981,7;0
11036;"Wien/Schwechat";183;"08-12-2024";"00:00";3,1;1,6;90;140;20,5;;27,7;0;1007,5;985,1;0
11101;"Bregenz";424;"08-12-2024";"00:00";5,5;2,5;82;296;3,2;253;25,6;0;1005,5;953,4;0
11121;"Innsbruck";579;"08-12-2024";"00:00";2,9;0,3;83;290;10,8;273;27,4;0;1006;936,4;0
11126;"Patscherkofel";2247;"08-12-2024";"00:00";-7,1;-10,2;79;164;19,8;168;28,8;0;;759,9;0
11130;"Kufstein";495;"08-12-2024";"00:00";2,4;-0,5;81;65;1,4;42;6,8;0;1005,8;946,7;0
11150;"Salzburg";430;"08-12-2024";"00:00";3,1;2,4;95;150;9,4;;14,8;1,3;1005,7;952,3;0
11155;"Feuerkogel";1618;"08-12-2024";"00:00";-1,9;-2,2;98;315;22;313;51,8;1,4;;823,1;0
11157;"Aigen im Ennstal";640;"08-12-2024";"00:00";0,2;-0,1;99;40;0,7;90;1,8;0,6;1007,7;929,6;0
11171;"Mariazell";866;"08-12-2024";"00:00";0;-0,4;98;145;7,9;147;10,8;0,5;1006,7;904,7;0
11190;"Eisenstadt";184;"08-12-2024";"00:00";3;1,9;93;74;14,8;80;24,5;0;1007,4;985,1;0
11204;"Lienz";659;"08-12-2024";"00:00";-1;-2,1;92;71;2,9;157;8,6;0;1007,8;927,5;0
11240;"Graz/Flughafen";340;"08-12-2024";"00:00";1,8;0,4;90;0;1,8;;7,6;0;1007,1;963;0
11244;"Bad Gleichenberg";280;"08-12-2024";"00:00";1;0;94;340;4;188;10,8;0;1007;973,7;0
11265;"Villacher Alpe";2140;"08-12-2024";"00:00";-5;-16,2;41;215;18,4;219;25,6;0;;769,9;0
11331;"Klagenfurt/Flughafen";447;"08-12-2024";"00:00";-1,7;-2,8;94;16;2,2;187;6,8;0;1008,6;953,2;0
11343;"Sonnblick";3105;"08-12-2024";"00:00";-10,6;-14,6;73;189;25,6;189;31,3;;;680,3;0
11389;"St. Pölten";270;"08-12-2024";"00:00";3,2;2,1;93;39;4;39;9;0,2;1006,5;973,8;0
11010;"Linz/Hörsching";298;"08-12-2024";"01:00";3,7;3,7;100;50;5,4;;11,2;0,5;1005,6;967,7;0
11012;"Kremsmünster";383;"08-12-2024";"01:00";3,9;2,9;94;220;17,6;224;24,5;0,3;1005,3;958,4;0
11022;"Retz";320;"08-12-2024";"01:00";2,6;2;96;96;3,6;72;8,3;0;1007,1;968,2;0
11035;"Wien/Hohe Warte";203;"08-12-2024";"01:00";3,9;2,2;88;153;6,5;172;28,8;0;1006,8;981,4;0
11036;"Wien/Schwechat";183;"08-12-2024";"01:00";3;1,6;91;140;20,5;;29,5;0;1007,3;984,9;0
11101;"Bregenz";424;"08-12-2024";"01:00";4,9;2,7;87;104;4;324;12,2;0;1005,6;953,4;0
11121;"Innsbruck";579;"08-12-2024";"01:00";2,6;0,3;85;280;6,1;280;17,6;0;1006,2;936,5;0
11126;"Patscherkofel";2247;"08-12-2024";"01:00";-8;-8,8;95;177;19,8;171;30,2;0;;759,6;0
11130;"Kufstein";495;"08-12-2024";"01:00";2,4;-0,3;82;227;2,5;244;5,8;0;1005,9;946,8;0
11150;"Salzburg";430;"08-12-2024";"01:00";3;2,5;97;170;9,4;;14,8;0,6;1005,9;952,4;0
11155;"Feuerkogel";1618;"08-12-2024";"01:00";-2,1;-2,5;98;317;26,6;333;40,3;1,6;;822,7;0
11157;"Aigen im Ennstal";640;"08-12-2024";"01:00";0,1;-0,1;99;186;0,7;229;1,8;0,6;1007,4;929,3;0
11171;"Mariazell";866;"08-12-2024";"01:00";0;-0,3;98;141;8,6;142;12,6;0,1;1006,6;904,6;0
11190;"Eisenstadt";184;"08-12-2024";"01:00";2,9;2;94;80;11,9;73;21,2;0;1007,1;984,8;0
11204;"Lienz";659;"08-12-2024";"01:00";-1,2;-2,3;94;97;1,1;44;7,2;0;1007,6;927,3;0
11240;"Graz/Flughafen";340;"08-12-2024";"01:00";1;0;93;0;1,8;;5,4;0;1007,2;962,9;0
11244;"Bad Gleichenberg";280;"08-12-2024";"01:00";0,8;-0,2;94;314;3,6;45;8,3;0;1007,3;974;0
11265;"Villacher Alpe";2140;"08-12-2024";"01:00";-4,5;-16,2;40;51;1,1;213;21,6;0;;769,5;0
11331;"Klagenfurt/Flughafen";447;"08-12-2024";"01:00";-1,6;-2,6;94;303;1,8;318;4,3;0;1008;952,7;0
11343;"Sonnblick";3105;"08-12-2024";"01:00";-11,4;-16,6;66;189;21,2;181;37,4;;;679,9;0
11389;"St. Pölten";270;"08-12-2024";"01:00";3,1;2,1;94;50;6,5;28;11,2;0,1;1006,3;973,6;0
11010;"Linz/Hörsching";298;"08-12-2024";"02:00";3,7;3,7;100;60;7,6;;13;0,6;1005,6;967,7;0
11012;"Kremsmünster";383;"08-12-2024";"02:00";3,9;2,9;94;217;17,3;224;23,8;0,6;1005,3;958,4;0
11022;"Retz";320;"08-12-2024";"02:00";2,6;1,8;95;108;4,7;118;9,7;0,1;1007,1;968,2;0
11035;"Wien/Hohe Warte";203;"08-12-2024";"02:00";3,8;2;88;151;10,4;147;23;0;1007;981,6;0
11036;"Wien/Schwechat";183;"08-12-2024";"02:00";3,3;1,8;90;140;13;;29,5;0;1007,5;985,1;0
11101;"Bregenz";424;"08-12-2024";"02:00";3,9;1,9;88;62;9;55;12,2;0;1004,9;952,6;0
11121;"Innsbruck";579;"08-12-2024";"02:00";2,4;0,5;88;280;10,1;297;16,9;0;1006,1;936,3;0
11126;"Patscherkofel";2247;"08-12-2024";"02:00";-8,1;-9,1;93;176;11,2;178;23,8;0;;759,1;0
11130;"Kufstein";495;"08-12-2024";"02:00";2;0,1;87;285;5,4;240;12,2;0,6;1006,5;947,3;0
11150;"Salzburg";430;"08-12-2024";"02:00";2,9;2,6;98;130;13;;18,4;1,9;1005,7;952,2;0
11155;"Feuerkogel";1618;"08-12-2024";"02:00";-2,2;-2,5;98;315;19,4;308;34,9;1;;822,7;0
11157;"Aigen im Ennstal";640;"08-12-2024";"02:00";0,1;-0,2;99;6;0,7;39;2,5;0,7;1007;928,9;0
11171;"Mariazell";866;"08-12-2024";"02:00";-0,1;-0,4;98;146;7,2;148;13;0,1;1006,6;904,6;0
11190;"Eisenstadt";184;"08-12-2024";"02:00";2,6;1,6;94;84;13,7;83;23,8;0;1007,3;984,9;0
11204;"Lienz";659;"08-12-2024";"02:00";-1,2;-2,2;93;125;1,4;195;9,7;0;1007,1;926,8;0
11240;"Graz/Flughafen";340;"08-12-2024";"02:00";0,9;-0,1;92;350;3,6;;5,4;0;1006,9;962,6;0
11244;"Bad Gleichenberg";280;"08-12-2024";"02:00";0,1;-0,7;95;322;2,9;348;6,8;0;1007,1;973,7;0
11265;"Villacher Alpe";2140;"08-12-2024";"02:00";-5;-15,5;44;113;6,1;109;10,8;0;;769;0
11331;"Klagenfurt/Flughafen";447;"08-12-2024";"02:00";-1,8;-2,8;94;174;4,3;177;7,6;0;1007,7;952,3;0
11343;"Sonnblick";3105;"08-12-2024";"02:00";-11,3;-14,2;80;175;27,4;182;35,6;;;679,6;0
11389;"St. Pölten";270;"08-12-2024";"02:00";3;2,2;95;31;3,2;65;9;0,2;1006,4;973,6;0
11010;"Linz/Hörsching";298;"08-12-2024";"03:00";3,7;3,7;100;60;7,6;;9,4;0,9;1005,8;967,9;0
11012;"Kremsmünster";383;"08-12-2024";"03:00";3,9;3;95;247;6,1;224;25,9;1;1005,7;958,8;0
11022;"Retz";320;"08-12-2024";"03:00";2,4;1,9;96;110;6,5;107;15,5;0,1;1007,1;968,2;0
11035;"Wien/Hohe Warte";203;"08-12-2024";"03:00";3,7;2;89;143;7,9;170;20,2;0;1007;981,6;0
11036;"Wien/Schwechat";183;"08-12-2024";"03:00";3,4;1,8;89;140;16,6;;25,9;0;1007,4;985;0
11101;"Bregenz";424;"08-12-2024";"03:00";3,4;1,4;87;76;6,8;97;9,4;0;1004,7;952,3;0
11121;"Innsbruck";579;"08-12-2024";"03:00";2;0,7;92;279;10,8;297;18,7;0;1006,3;936,4;0
11126;"Patscherkofel";2247;"08-12-2024";"03:00";-7,7;-8,7;94;341;3,2;355;11,9;0,3;;759;0
11130;"Kufstein";495;"08-12-2024";"03:00";1,1;0;93;236;1,1;276;7,2;0,8;1006,5;947,1;0
11150;"Salzburg";430;"08-12-2024";"03:00";3;2,3;95;160;13;;16,6;0,7;1005,7;952,2;0
11155;"Feuerkogel";1618;"08-12-2024";"03:00";-2,4;-2,7;98;316;13,3;308;32;0,7;;822,6;0
11157;"Aigen im Ennstal";640;"08-12-2024";"03:00";0,2;-0,1;99;52;0,7;135;2,2;0,7;1006,9;928,9;0
11171;"Mariazell";866;"08-12-2024";"03:00";0;-0,3;98;122;3,2;141;9;0,2;1006,6;904,6;0
11190;"Eisenstadt";184;"08-12-2024";"03:00";2,5;1,6;95;89;11,9;94;20,2;0;1007,2;984,8;0
11204;"Lienz";659;"08-12-2024";"03:00";-1,3;-2,2;94;200;2,5;129;8,6;0;1007,5;927,1;0
11240;"Graz/Flughafen";340;"08-12-2024";"03:00";0,6;-0,1;95;0;1,8;;5,4;;1006,9;962,6;0
11244;"Bad Gleichenberg";280;"08-12-2024";"03:00";0;-0,7;96;0;0;79;6,1;0;1007,1;973,7;0
11265;"Villacher Alpe";2140;"08-12-2024";"03:00";-5,2;-14,6;48;119;20,2;122;26,6;0;;768,9;0
11331;"Klagenfurt/Flughafen";447;"08-12-2024";"03:00";-1,9;-2,8;94;126;3,2;173;7,2;0;1007,6;952,2;0
11343;"Sonnblick";3105;"08-12-2024";"03:00";-12,5;-15,3;81;55;16,2;85;34,2;;;679;0
