"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"16-02-2024";"00:00";6,9;5,5;91;100;9,4;;13;0,1;1019,6;981,7;0
11012;"Kremsmünster";383;"16-02-2024";"00:00";5;4,2;95;12;2,5;37;4;0;1019,7;972,4;0
11022;"Retz";320;"16-02-2024";"00:00";5,8;5,2;96;30;13,3;32;17,6;0;1022,1;983,1;0
11035;"Wien/Hohe Warte";203;"16-02-2024";"00:00";5,4;4,3;92;115;5,8;129;8,3;0;1021,7;996,1;0
11036;"Wien/Schwechat";183;"16-02-2024";"00:00";6,7;3,6;81;120;11,2;;22,3;0;1021,9;999,4;0
11101;"Bregenz";424;"16-02-2024";"00:00";6,6;4,5;87;12;2,2;64;11,2;0;1017,9;965,4;0
11121;"Innsbruck";579;"16-02-2024";"00:00";3,4;0,8;84;286;12,2;287;13,7;0;1021,8;951,2;0
11126;"Patscherkofel";2247;"16-02-2024";"00:00";3,1;-7,5;46;197;15,8;190;21,2;0;;777;0
11130;"Kufstein";495;"16-02-2024";"00:00";5;2,1;82;269;7,2;256;14,8;0;1020,1;960,8;0
11150;"Salzburg";430;"16-02-2024";"00:00";7,3;3,1;75;150;11,2;;18,4;0;1018,4;965,1;0
11155;"Feuerkogel";1618;"16-02-2024";"00:00";8,2;-6,6;35;282;15,8;252;26,6;0;;838,5;0
11157;"Aigen im Ennstal";640;"16-02-2024";"00:00";1,5;0,9;96;193;1,8;234;8,3;0;1023,8;944,8;0
11171;"Mariazell";866;"16-02-2024";"00:00";1,2;0,2;93;134;11,9;141;15,5;0;1022,9;919,7;0
11190;"Eisenstadt";184;"16-02-2024";"00:00";6,5;4;85;58;15,8;44;26,3;0;1021,9;999,5;0
11204;"Lienz";659;"16-02-2024";"00:00";1,5;-0,4;88;289;1,8;256;10,8;0;1025,4;944,4;0
11240;"Graz/Flughafen";340;"16-02-2024";"00:00";0,3;-0,2;97;0;1,8;;5,4;0;1023,5;978,4;0
11244;"Bad Gleichenberg";280;"16-02-2024";"00:00";0,8;0;93;346;3,2;336;5;0;1023,3;989,5;0
11265;"Villacher Alpe";2140;"16-02-2024";"00:00";2,9;-5,7;53;251;25,9;257;28,8;;;786,4;0
11331;"Klagenfurt/Flughafen";447;"16-02-2024";"00:00";1;-0,9;89;288;4,3;307;8,3;0;1024,8;969,1;0
11343;"Sonnblick";3105;"16-02-2024";"00:00";-1,9;-9,6;57;7;10,4;340;26,3;;;698,6;0
11389;"St. Pölten";270;"16-02-2024";"00:00";5,9;4,6;92;10;6,8;336;18,4;0;1020,9;988;0
11010;"Linz/Hörsching";298;"16-02-2024";"01:00";6,1;4,7;91;80;11,2;;14,8;0;1019,7;981,6;0
11012;"Kremsmünster";383;"16-02-2024";"01:00";4,5;3,8;95;28;4,3;22;8,6;0;1019,7;972,3;0
11022;"Retz";320;"16-02-2024";"01:00";5,6;4,8;95;33;13;29;19,4;0;1022;983;0
11035;"Wien/Hohe Warte";203;"16-02-2024";"01:00";4,9;3,8;93;112;4;107;7,9;0;1021,5;995,9;0
11036;"Wien/Schwechat";183;"16-02-2024";"01:00";6,8;3,4;79;130;24,1;;29,5;0;1021,7;999,2;0
11101;"Bregenz";424;"16-02-2024";"01:00";6,4;4,4;87;92;5;103;5,8;0;1017,6;965,1;0
11121;"Innsbruck";579;"16-02-2024";"01:00";3,6;0,8;83;271;13,3;270;15,8;0;1021,8;951,2;0
11126;"Patscherkofel";2247;"16-02-2024";"01:00";4,3;-8,1;41;193;15,5;199;19,1;0;;777;0
11130;"Kufstein";495;"16-02-2024";"01:00";4,4;1,7;83;267;4,3;288;13;0;1020,3;960,8;0
11150;"Salzburg";430;"16-02-2024";"01:00";8,1;2,7;69;140;16,6;;24,1;0;1018,1;964,9;0
11155;"Feuerkogel";1618;"16-02-2024";"01:00";8,4;-7,2;32;294;13,3;286;27,4;0;;838,5;0
11157;"Aigen im Ennstal";640;"16-02-2024";"01:00";-0,1;-0,8;96;228;5;225;6,5;0;1024,1;944,6;0
11171;"Mariazell";866;"16-02-2024";"01:00";1,4;0,3;93;127;10,1;134;16,9;0;1022,7;919,6;0
11190;"Eisenstadt";184;"16-02-2024";"01:00";5,9;3,7;86;60;11,9;52;22,3;0;1021,7;999,3;0
11204;"Lienz";659;"16-02-2024";"01:00";0;-1,2;92;292;1,1;321;4,3;0;1025,6;944,2;0
11240;"Graz/Flughafen";340;"16-02-2024";"01:00";0;-0,5;96;0;0;;3,6;;1023,4;978,3;0
11244;"Bad Gleichenberg";280;"16-02-2024";"01:00";0,4;-0,5;93;264;1,1;357;4,7;0;1023,4;989,5;0
11265;"Villacher Alpe";2140;"16-02-2024";"01:00";3;-5,2;55;;27;258;29,9;;;786,2;0
11331;"Klagenfurt/Flughafen";447;"16-02-2024";"01:00";0,3;-1,4;90;305;5,4;293;9;0;1024,9;969;0
11343;"Sonnblick";3105;"16-02-2024";"01:00";-1,8;-7,9;64;26;8,6;10;19,4;;;698,6;0
11389;"St. Pölten";270;"16-02-2024";"01:00";5,4;4,3;93;12;5;29;16,6;0;1020,7;987,8;0
11010;"Linz/Hörsching";298;"16-02-2024";"02:00";5,8;4,5;91;90;7,6;;14,8;0;1019,6;981,5;0
11012;"Kremsmünster";383;"16-02-2024";"02:00";4,5;3,8;95;29;5;36;8,3;0;1019,5;972,1;0
11022;"Retz";320;"16-02-2024";"02:00";5,1;4,2;95;38;13,3;38;20,9;0;1021,5;982,4;0
11035;"Wien/Hohe Warte";203;"16-02-2024";"02:00";4,6;3,5;92;164;3,2;165;8,3;0;1021,3;995,6;0
11036;"Wien/Schwechat";183;"16-02-2024";"02:00";6,6;3;77;120;22,3;;31,3;0;1021,4;998,9;0
11101;"Bregenz";424;"16-02-2024";"02:00";6,6;4,3;86;331;2,5;67;7,6;0;1017,6;965,1;0
11121;"Innsbruck";579;"16-02-2024";"02:00";2,8;0,5;86;284;15,5;278;18,7;0;1021,8;951;0
