"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"11-12-2025";"00:00";1,4;1,4;100;220;7,6;;9,4;0;1028,5;989,4;0
11012;"Kremsmünster";383;"11-12-2025";"00:00";-0,1;-0,3;99;227;14,4;227;17,6;0;1028,6;979,9;0
11022;"Retz";320;"11-12-2025";"00:00";0,3;0,3;100;203;1,1;197;7,2;0;1026,5;986,5;0
11035;"Wien/Hohe Warte";203;"11-12-2025";"00:00";2,8;2,8;100;31;3,2;15;6,5;0;1026;1000;0
11036;"Wien/Schwechat";183;"11-12-2025";"00:00";1,8;1,7;99;160;5,4;;9,4;0;1026,4;1003,4;0
11101;"Bregenz";424;"11-12-2025";"00:00";6,9;3,7;86;149;21,2;149;31,7;;1027,6;974,5;0
11121;"Innsbruck";579;"11-12-2025";"00:00";-2,1;-3;94;267;4,7;138;9;0;1032,3;959,5;0
11126;"Patscherkofel";2247;"11-12-2025";"00:00";-1,8;-5,2;78;29;29,5;27;32,8;0;;780,4;0
11130;"Kufstein";495;"11-12-2025";"00:00";0,3;-0,3;96;17;1,1;;5,4;0;1030,9;969,9;0
11150;"Salzburg";430;"11-12-2025";"00:00";2,2;0,4;88;150;7,6;;18,4;0;1028,9;974;0
11155;"Feuerkogel";1618;"11-12-2025";"00:00";2,5;0,7;88;283;18,7;285;36,4;0;;843,8;0
11157;"Aigen im Ennstal";640;"11-12-2025";"00:00";-1,4;-1,8;99;152;6,1;139;16,9;0;1032;951,5;0
11171;"Mariazell";866;"11-12-2025";"00:00";-1,6;-2,2;97;131;8,6;126;13,7;0;1030,3;925,3;0
11190;"Eisenstadt";184;"11-12-2025";"00:00";0,3;0,2;100;288;4;293;6,8;0;1026,2;1003,2;0
11204;"Lienz";659;"11-12-2025";"00:00";-3,6;-4,6;93;276;2,5;317;6,8;0;1030,6;947,7;0
11240;"Graz/Flughafen";340;"11-12-2025";"00:00";-1,7;-2;98;0;0;;5,4;0;1027;981,4;0
11244;"Bad Gleichenberg";280;"11-12-2025";"00:00";-0,9;-1;100;0;0;186;4;0;1026,5;992,4;0
11265;"Villacher Alpe";2140;"11-12-2025";"00:00";2,8;-9,7;40;213;8,3;224;11,2;0;;789,1;0
11331;"Klagenfurt/Flughafen";447;"11-12-2025";"00:00";0,4;0,2;100;7;3,6;319;9,7;0;1029,1;973;0
11343;"Sonnblick";3105;"11-12-2025";"00:00";-1,7;-13;42;237;21,6;232;32;;;701;0
11389;"St. Pölten";270;"11-12-2025";"00:00";2,7;2,3;97;241;16,6;253;28,8;0;1026,8;993,3;0
11010;"Linz/Hörsching";298;"11-12-2025";"01:00";1,4;1,4;100;220;5,4;;9,4;0;1028,8;989,7;0
11012;"Kremsmünster";383;"11-12-2025";"01:00";0,6;0,3;97;227;14,4;225;19,8;0;1028,6;980,1;0
11022;"Retz";320;"11-12-2025";"01:00";0,4;0,4;100;243;4;205;9,4;0;1026,6;986,6;0
11035;"Wien/Hohe Warte";203;"11-12-2025";"01:00";2,4;2,4;100;104;1,1;62;4,7;0;1025,9;999,9;0
11036;"Wien/Schwechat";183;"11-12-2025";"01:00";1,7;1,5;99;190;5,4;;9,4;0;1026,4;1003,4;0
11101;"Bregenz";424;"11-12-2025";"01:00";8,2;2,6;68;128;13;144;29,9;;1027,3;974,6;0
11121;"Innsbruck";579;"11-12-2025";"01:00";-1,5;-2,5;94;251;10,1;251;11,5;0;1032,3;959,7;0
11126;"Patscherkofel";2247;"11-12-2025";"01:00";-1,5;-4,9;78;33;19,1;30;31,3;0;;780,7;0
11130;"Kufstein";495;"11-12-2025";"01:00";0,9;0,1;96;106;2,2;135;6,1;0;1030,8;970;0
11150;"Salzburg";430;"11-12-2025";"01:00";3,9;1;81;160;11,2;;16,6;0;1028,7;974,2;0
