"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"04-11-2023";"00:00";5,8;4,5;92;240;14,8;;25,9;0,1;998;960,7;0
11012;"Kremsmünster";383;"04-11-2023";"00:00";5,4;3,7;89;232;16,2;229;22,7;0,1;998,2;951,9;0
11022;"Retz";320;"04-11-2023";"00:00";5,7;4,3;92;194;5;195;15,1;0;996,9;958,8;0
11035;"Wien/Hohe Warte";203;"04-11-2023";"00:00";7,2;4,1;80;242;8,6;268;26,3;0;997,2;972,4;0
11036;"Wien/Schwechat";183;"04-11-2023";"00:00";7,2;4,1;80;240;5,4;;18,4;0;997,6;975,7;0
11101;"Bregenz";424;"04-11-2023";"00:00";4,7;2,9;88;125;12,6;130;24,5;0;997,7;945,9;0
11121;"Innsbruck";579;"04-11-2023";"00:00";4,2;3,5;96;167;3,6;164;5,4;0;999,6;930,8;0
11126;"Patscherkofel";2247;"04-11-2023";"00:00";-7,7;-8,9;92;;3,6;273;9,4;0;;755,4;0
11130;"Kufstein";495;"04-11-2023";"00:00";3,7;2,8;94;267;2,5;284;6,8;0;999,4;941;0
11150;"Salzburg";430;"04-11-2023";"00:00";4,4;2,9;90;150;13;;20,5;0;998,8;946;0
11155;"Feuerkogel";1618;"04-11-2023";"00:00";-2,6;-3,4;94;267;19,1;245;43,6;0;;817,6;0
11157;"Aigen im Ennstal";640;"04-11-2023";"00:00";1,9;1,5;98;228;5;220;7,2;0;1000;923;0
11171;"Mariazell";866;"04-11-2023";"00:00";1,9;1,5;98;147;7,6;148;10,1;0;999,3;898,7;0
11190;"Eisenstadt";184;"04-11-2023";"00:00";5,4;4,7;96;309;10,8;306;15,8;0;997,3;975,4;0
11204;"Lienz";659;"04-11-2023";"00:00";3,5;2,8;96;285;6,5;278;9,7;0;1000;921,6;0
11240;"Graz/Flughafen";340;"04-11-2023";"00:00";6,1;6;99;0;1,8;;3,6;0;998;955;0
11244;"Bad Gleichenberg";280;"04-11-2023";"00:00";6,7;6,4;97;165;1,1;320;5,8;0;998,1;965,8;0
11265;"Villacher Alpe";2140;"04-11-2023";"00:00";-5,5;-6,5;93;20;13,3;23;24,8;0;;765,1;0
11331;"Klagenfurt/Flughafen";447;"04-11-2023";"00:00";4,7;4,5;100;3;2,5;20;7,2;0;999,4;945,8;0
11343;"Sonnblick";3105;"04-11-2023";"00:00";-10,3;-12,3;87;332;10,4;319;20,2;;;676;0
11389;"St. Pölten";270;"04-11-2023";"00:00";6,3;4,4;88;183;10,8;201;29,9;0;997,7;965,6;0
11010;"Linz/Hörsching";298;"04-11-2023";"02:00";5,4;4,2;92;220;7,6;;16,6;0;999,1;961,7;0
11012;"Kremsmünster";383;"04-11-2023";"02:00";5,3;3,8;91;222;13,3;226;23,4;0;999;952,7;0
11022;"Retz";320;"04-11-2023";"02:00";5,7;4,2;90;199;11,2;205;15,1;0;997,8;959,7;0
11035;"Wien/Hohe Warte";203;"04-11-2023";"02:00";6,4;3,7;83;261;12,2;;30,6;0;998,1;973,2;0
11036;"Wien/Schwechat";183;"04-11-2023";"02:00";6,8;3,1;77;280;11,2;;22,3;0;998,4;976,5;0
11101;"Bregenz";424;"04-11-2023";"02:00";4,8;3,5;92;86;8,3;97;14,8;0;998,5;946,7;0
11121;"Innsbruck";579;"04-11-2023";"02:00";2,7;2,3;98;287;5;299;9;0;1000,9;931,6;0
11126;"Patscherkofel";2247;"04-11-2023";"02:00";-7,9;-9,2;92;190;8,6;187;10,1;0;;755,8;0
11130;"Kufstein";495;"04-11-2023";"02:00";2,9;2,1;95;248;2,2;272;8,3;0;1000,1;941,5;0
11150;"Salzburg";430;"04-11-2023";"02:00";4,3;2,6;89;150;14,8;;20,5;0;999,2;946,3;0
