"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"25-10-2025";"00:00";2,1;1,4;95;0;1,8;;5,4;0;1012,2;973,9;0
11012;"Kremsmünster";383;"25-10-2025";"00:00";5,6;0,5;70;224;17,6;226;24,5;0;1011,6;964,7;0
11022;"Retz";320;"25-10-2025";"00:00";3,8;1;82;245;9;247;13,7;0;1011,2;972,3;0
11035;"Wien/Hohe Warte";203;"25-10-2025";"00:00";6,2;1,9;74;231;7,9;;23,4;0;1011,8;986,5;0
11036;"Wien/Schwechat";183;"25-10-2025";"00:00";6,5;1,2;69;250;9,4;;31,3;0;1012,3;990;0
11101;"Bregenz";424;"25-10-2025";"00:00";6,7;5,3;91;65;3,2;61;11,5;0,1;1011,1;959;0
11121;"Innsbruck";579;"25-10-2025";"00:00";3,6;0,9;82;151;2,9;44;12,6;0;1013,7;943,7;0
11126;"Patscherkofel";2247;"25-10-2025";"00:00";-3,3;-12,1;51;185;26,6;181;33,5;0;;767,3;0
11130;"Kufstein";495;"25-10-2025";"00:00";3,6;2;90;163;1,8;288;8,6;0;1013,4;954,2;0
11150;"Salzburg";430;"25-10-2025";"00:00";4,1;1,6;84;160;14,8;;27,7;0;1012,5;958,9;0
11155;"Feuerkogel";1618;"25-10-2025";"00:00";-1,1;-5,4;74;240;18,7;290;55,4;0;;829,8;0
11157;"Aigen im Ennstal";640;"25-10-2025";"00:00";0,6;-0,4;94;214;3,6;190;10,8;0;1015,3;936,7;0
11171;"Mariazell";866;"25-10-2025";"00:00";3;-2,8;66;131;5;129;11,5;0;1012,9;911,3;0
11190;"Eisenstadt";184;"25-10-2025";"00:00";4,4;1,6;82;344;12,2;344;17,6;0;1012,1;989,8;0
11204;"Lienz";659;"25-10-2025";"00:00";1;-0,6;90;280;1,4;313;6,1;0;1015,4;935,1;0
11240;"Graz/Flughafen";340;"25-10-2025";"00:00";1,9;0,1;88;0;1,8;;11,2;0;1013,6;969,2;0
11244;"Bad Gleichenberg";280;"25-10-2025";"00:00";2,8;1,1;89;346;4,7;337;6,1;0;1013,5;980,2;0
11265;"Villacher Alpe";2140;"25-10-2025";"00:00";-2,7;-4,2;90;242;16,6;231;21,6;0;;777,1;0
11331;"Klagenfurt/Flughafen";447;"25-10-2025";"00:00";3,4;2,1;92;320;5;314;9;0;1014,2;959,5;0
11343;"Sonnblick";3105;"25-10-2025";"00:00";-11,2;-14;80;;45;262;60,1;;;687,1;0
11389;"St. Pölten";270;"25-10-2025";"00:00";4;2,2;88;218;7,2;225;16,2;0;1011,9;979,1;0
11010;"Linz/Hörsching";298;"25-10-2025";"01:00";1,9;1,6;98;40;5,4;;9,4;0;1012,1;973,7;0
11012;"Kremsmünster";383;"25-10-2025";"01:00";6;0,9;70;235;12,2;226;24,5;0;1011,2;964,4;0
11022;"Retz";320;"25-10-2025";"01:00";2,4;0,4;87;193;8,6;244;13,7;0;1011,3;972,2;0
11035;"Wien/Hohe Warte";203;"25-10-2025";"01:00";5,1;1,9;80;;7,9;212;12,6;0;1011,6;986,2;0
11036;"Wien/Schwechat";183;"25-10-2025";"01:00";7,2;0,8;64;220;5,4;;13;0;1011,9;989,7;0
11101;"Bregenz";424;"25-10-2025";"01:00";7,5;4,5;82;145;11,5;165;24,1;0;1010,5;958,6;0
11121;"Innsbruck";579;"25-10-2025";"01:00";3,9;1,3;83;262;6,5;292;12,6;0;1013,9;944;0
11126;"Patscherkofel";2247;"25-10-2025";"01:00";-3,5;-11,5;54;184;31,3;183;42,8;0;;767,5;0
11130;"Kufstein";495;"25-10-2025";"01:00";3,5;2,1;92;112;2,5;159;5,4;0;1013,5;954,2;0
11150;"Salzburg";430;"25-10-2025";"01:00";4,5;1,3;80;150;13;;27,7;0;1012,3;958,8;0
