"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"22-08-2022";"00:00";16,6;15,9;95;240;7,6;;9,4;0;1014,9;978,5;0
11012;"Kremsmünster";383;"22-08-2022";"00:00";16,2;14,9;92;223;20,2;224;25,2;0,1;1015,2;970;0
11022;"Retz";320;"22-08-2022";"00:00";16,2;14,1;87;347;10,1;15;25,6;0,6;1013,4;976,2;0
11035;"Wien/Hohe Warte";203;"22-08-2022";"00:00";16,7;15,4;93;352;15,5;340;30,6;1,3;1013,1;988,8;0
11036;"Wien/Schwechat";183;"22-08-2022";"00:00";16,1;15;93;340;20,5;;27,7;2,5;1012,9;991,4;0
11101;"Bregenz";424;"22-08-2022";"00:00";15,8;13,2;85;162;4,7;65;8,6;0;1015,1;964,5;0
11121;"Innsbruck";579;"22-08-2022";"00:00";14,7;12,5;87;131;2,9;162;7,2;0;1016,3;948,9;0
11126;"Patscherkofel";2247;"22-08-2022";"00:00";6,3;4,9;91;24;3,6;23;23,8;0;;778,2;0
11130;"Kufstein";495;"22-08-2022";"00:00";15,2;13,8;90;39;1,4;229;5,4;0;1015,8;958,9;0
11150;"Salzburg";430;"22-08-2022";"00:00";15,9;14,5;91;150;11,2;;18,4;0;1015,5;964;0
11155;"Feuerkogel";1618;"22-08-2022";"00:00";10,4;9,9;97;317;24,8;328;38,9;0;;838,6;0
11157;"Aigen im Ennstal";640;"22-08-2022";"00:00";14,3;13,5;94;19;9,7;20;14;0;1015,6;940,8;0
11171;"Mariazell";866;"22-08-2022";"00:00";13,6;13;96;352;2,2;292;9;0;1014,6;916,7;0
11190;"Eisenstadt";184;"22-08-2022";"00:00";16,6;15,3;92;333;19,1;343;37,4;0,8;1011,5;990,2;0
11204;"Lienz";659;"22-08-2022";"00:00";16,2;7,9;58;300;7,2;270;18;0;1013,6;937,6;0
11240;"Graz/Flughafen";340;"22-08-2022";"00:00";19,7;12,2;62;250;7,6;;9,4;0;1011,2;969,7;0
11244;"Bad Gleichenberg";280;"22-08-2022";"00:00";17,9;14,9;82;8;1,1;342;2,9;0;1011,6;980,2;0
11265;"Villacher Alpe";2140;"22-08-2022";"00:00";8,1;4,4;77;355;34,6;351;38,9;0;;785,6;0
11331;"Klagenfurt/Flughafen";447;"22-08-2022";"00:00";18,2;14,4;79;344;2,2;315;8,6;0;1012,6;960,9;0
11343;"Sonnblick";3105;"22-08-2022";"00:00";0;-0,1;100;23;30,2;36;52,6;;;699;0
11389;"St. Pölten";270;"22-08-2022";"00:00";17,6;16,6;94;229;13,7;214;25,6;0;1013,7;982,5;0
11010;"Linz/Hörsching";298;"22-08-2022";"01:00";16,3;15,9;97;240;9,4;;11,2;0;1014,8;978,4;0
11012;"Kremsmünster";383;"22-08-2022";"01:00";16,2;14,8;92;225;22,7;226;26,6;0;1015;969,8;0
11022;"Retz";320;"22-08-2022";"01:00";15,8;13,9;89;322;14;318;31,3;0,8;1013,3;976;0
11035;"Wien/Hohe Warte";203;"22-08-2022";"01:00";16,5;15;91;330;17,3;337;36,7;1,1;1012,7;988,4;0
11036;"Wien/Schwechat";183;"22-08-2022";"01:00";15,9;14,6;92;330;24,1;;35,3;2,5;1012,8;991,3;0
11101;"Bregenz";424;"22-08-2022";"01:00";15;12,8;86;76;3,2;76;7,6;0;1015,1;964,4;0
11121;"Innsbruck";579;"22-08-2022";"01:00";13,8;12;90;267;1,8;168;6,5;0;1016,5;948,9;0
11126;"Patscherkofel";2247;"22-08-2022";"01:00";6,5;5;91;354;12,6;353;17,6;0;;777,9;0
11130;"Kufstein";495;"22-08-2022";"01:00";14,6;13,5;93;219;0,7;128;3,2;0;1015,9;958,9;0
11150;"Salzburg";430;"22-08-2022";"01:00";15,5;14,1;91;140;11,2;;20,5;0;1015,2;963,7;0
11155;"Feuerkogel";1618;"22-08-2022";"01:00";10,2;9,6;97;319;21,2;335;39,2;0;;838,2;0
11157;"Aigen im Ennstal";640;"22-08-2022";"01:00";14,3;13,6;95;200;7,6;29;14;0,2;1015,5;940,7;0
11171;"Mariazell";866;"22-08-2022";"01:00";13,1;12,6;97;289;3,6;358;11,2;0;1014,6;916,5;0
11190;"Eisenstadt";184;"22-08-2022";"01:00";16,7;15,6;94;325;17,3;317;42,5;1,6;1011,1;989,8;0
11204;"Lienz";659;"22-08-2022";"01:00";15;8,8;66;302;8,3;300;15,1;0;1013,9;937,6;0
11240;"Graz/Flughafen";340;"22-08-2022";"01:00";19,2;12,4;65;250;7,6;;9,4;0;1010,9;969,3;0
11244;"Bad Gleichenberg";280;"22-08-2022";"01:00";17,5;14,9;84;28;1,1;316;4;0;1011,2;979,8;0
11265;"Villacher Alpe";2140;"22-08-2022";"01:00";7,5;3,7;77;345;31,3;350;39,2;0;;785,3;0
11331;"Klagenfurt/Flughafen";447;"22-08-2022";"01:00";17,5;14;80;286;4;302;13,3;0;1012,5;960,7;0
11343;"Sonnblick";3105;"22-08-2022";"01:00";-0,4;-0,5;100;27;40,7;32;57,6;;;698,6;0
11389;"St. Pölten";270;"22-08-2022";"01:00";17,3;16,3;94;221;10,1;237;19,8;0;1013,7;982,4;0
11010;"Linz/Hörsching";298;"22-08-2022";"04:00";15,6;15,2;98;260;3,6;;11,2;0,1;1014,8;978,3;0
11012;"Kremsmünster";383;"22-08-2022";"04:00";15,9;14,6;92;256;13;225;16,9;0;1014,8;969,6;0
11022;"Retz";320;"22-08-2022";"04:00";14,8;12,8;87;319;19,1;307;39,2;0,3;1012,5;975,1;0
11035;"Wien/Hohe Warte";203;"22-08-2022";"04:00";15,8;14,6;93;314;23,4;315;50;1,3;1011,6;987,2;0
