"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"05-08-2026";"01:00";25,6;16,3;56;0;1,8;;7,6;0;1012,2;977;0
11012;"Kremsmünster";383;"05-08-2026";"01:00";26,6;15,7;51;220;18;225;31;0;1012;968,5;0
11022;"Retz";320;"05-08-2026";"01:00";29,2;12,4;36;221;9,7;212;15,8;0;1011,8;976,2;0
11035;"Wien/Hohe Warte";203;"05-08-2026";"01:00";29,4;12,6;36;210;13;201;19,8;0;1012,3;989;0
11036;"Wien/Schwechat";183;"05-08-2026";"01:00";25,8;11,9;42;160;13;;18,4;0;1013,1;992,3;0
11101;"Bregenz";424;"05-08-2026";"01:00";25,6;16,4;57;327;9,4;304;19,4;0;1015,5;966,6;0
11121;"Innsbruck";579;"05-08-2026";"01:00";19,4;16,5;84;296;8,3;314;15,5;0;1016,7;950,4;0
11126;"Patscherkofel";2247;"05-08-2026";"01:00";15,4;9,8;70;174;29,2;161;43,6;0;;783,6;0
11130;"Kufstein";495;"05-08-2026";"01:00";22,7;18;75;237;6,1;224;22,7;0;1015,3;959,9;0
11150;"Salzburg";430;"05-08-2026";"01:00";22,5;16,6;70;150;7,6;;16,6;0;1013,6;963,4;0
11155;"Feuerkogel";1618;"05-08-2026";"01:00";22,3;9,8;45;244;4;187;26,6;0;;842,9;0
11157;"Aigen im Ennstal";640;"05-08-2026";"01:00";19,9;16,9;83;231;3,2;228;7,2;0;1015,8;942,5;0
11171;"Mariazell";866;"05-08-2026";"01:00";23,1;11,9;49;141;6,1;137;9;0;1014,5;919,5;0
11190;"Eisenstadt";184;"05-08-2026";"01:00";26;13,1;45;299;5;345;11,5;0;1013,1;992,4;0
11204;"Lienz";659;"05-08-2026";"01:00";20,1;16,4;79;8;4;335;8,3;0;1016,6;941,5;0
11240;"Graz/Flughafen";340;"05-08-2026";"01:00";23,1;16;64;0;1,8;;9,4;0;1014;972,9;0
11244;"Bad Gleichenberg";280;"05-08-2026";"01:00";22;14,7;63;337;3,6;321;7,9;0;1014,3;983,3;0
11265;"Villacher Alpe";2140;"05-08-2026";"01:00";16,8;12,4;75;251;15,5;251;17,6;0;;792,5;0
11331;"Klagenfurt/Flughafen";447;"05-08-2026";"01:00";22;14,5;62;346;2,2;311;11,2;0;1014,8;963,6;0
11343;"Sonnblick";3105;"05-08-2026";"01:00";9,5;6,6;82;258;15,1;235;29,2;;;707,8;0
11389;"St. Pölten";270;"05-08-2026";"01:00";27,4;14;44;214;6,8;219;20,5;0;1011,8;981,6;0
11010;"Linz/Hörsching";298;"05-08-2026";"02:00";24,5;16,4;61;300;7,6;;9,4;0;1012,6;977,2;0
11012;"Kremsmünster";383;"05-08-2026";"02:00";25;16,1;57;251;8,3;224;22,3;0;1012,7;968,9;0
11022;"Retz";320;"05-08-2026";"02:00";28,6;12,6;38;209;9,4;206;12,6;0;1011,7;976;0
11035;"Wien/Hohe Warte";203;"05-08-2026";"02:00";28,7;12,3;36;221;9,4;205;20,2;0;1012,4;989;0
11036;"Wien/Schwechat";183;"05-08-2026";"02:00";24,1;11,8;46;170;16,6;;18,4;0;1013;992,1;0
11101;"Bregenz";424;"05-08-2026";"02:00";25,1;15,7;57;307;6,8;330;27,4;0;1016,1;967;0
11121;"Innsbruck";579;"05-08-2026";"02:00";18,5;16;85;299;16,2;309;20,9;0;1017;950,5;0
11126;"Patscherkofel";2247;"05-08-2026";"02:00";15,3;9,8;70;176;23;163;34,2;0;;783,6;0
11130;"Kufstein";495;"05-08-2026";"02:00";22;17,6;76;117;2,5;234;8,6;0;1015,5;960;0
11150;"Salzburg";430;"05-08-2026";"02:00";22;16,2;70;130;5,4;;13;0;1014,4;964,1;0
11155;"Feuerkogel";1618;"05-08-2026";"02:00";21,5;10,1;48;302;13;310;19,1;0;;843;0
11157;"Aigen im Ennstal";640;"05-08-2026";"02:00";19,5;16,7;84;214;5,4;223;6,5;0;1015,8;942,4;0
11171;"Mariazell";866;"05-08-2026";"02:00";20,4;12,3;60;128;4,3;131;10,1;0;1015,1;919,3;0
11190;"Eisenstadt";184;"05-08-2026";"02:00";25;12,7;46;347;7,9;355;14,4;0;1013,1;992,3;0
11204;"Lienz";659;"05-08-2026";"02:00";19,6;15,7;78;316;4,3;327;9;0;1016,7;941,5;0
11240;"Graz/Flughafen";340;"05-08-2026";"02:00";21,9;15,6;67;0;1,8;;5,4;0;1014,3;973;0
11244;"Bad Gleichenberg";280;"05-08-2026";"02:00";21,4;14,6;65;66;1,1;335;6,5;0;1014,5;983,4;0
11265;"Villacher Alpe";2140;"05-08-2026";"02:00";16,8;12,4;76;249;9,7;252;15,1;0;;792,4;0
11331;"Klagenfurt/Flughafen";447;"05-08-2026";"02:00";21,1;14,3;66;355;2,5;316;7,9;0;1015,1;963,8;0
11343;"Sonnblick";3105;"05-08-2026";"02:00";9,9;4,7;70;350;4,3;291;20,5;;;707,7;0
11389;"St. Pölten";270;"05-08-2026";"02:00";25,5;14,6;51;200;3,6;217;13,3;0;1012;981,6;0
11010;"Linz/Hörsching";298;"05-08-2026";"03:00";23,6;15,9;62;310;3,6;;13;0;1013,1;977,6;0
11012;"Kremsmünster";383;"05-08-2026";"03:00";25,7;15,4;53;251;24,1;253;31;0;1013,3;969,6;0
11022;"Retz";320;"05-08-2026";"03:00";28,6;12,7;38;228;6,8;210;9,4;0;1012;976,3;0
11035;"Wien/Hohe Warte";203;"05-08-2026";"03:00";27,7;11,9;38;198;8,6;202;18;0;1012,5;989;0
11036;"Wien/Schwechat";183;"05-08-2026";"03:00";25,3;11,3;41;160;14,8;;20,5;0;1013,1;992,2;0
11101;"Bregenz";424;"05-08-2026";"03:00";22,5;16,2;68;75;4,3;282;20,5;0;1016;966,5;0
11121;"Innsbruck";579;"05-08-2026";"03:00";17,9;15,4;86;315;8,3;303;19,1;0;1017,1;950,5;0
11126;"Patscherkofel";2247;"05-08-2026";"03:00";15,2;9,7;70;172;19,4;179;27,4;0;;783,5;0
11130;"Kufstein";495;"05-08-2026";"03:00";21,2;17,5;80;234;7,2;241;14,8;0;1015,9;960,2;0
11150;"Salzburg";430;"05-08-2026";"03:00";21;16,3;75;120;5,4;;16,6;0;1014,9;964,4;0
11155;"Feuerkogel";1618;"05-08-2026";"03:00";19,6;11;58;294;17,3;297;34,9;0;;843,1;0
11157;"Aigen im Ennstal";640;"05-08-2026";"03:00";18,9;16,2;84;224;2,2;224;6,1;0;1016,2;942,6;0
11171;"Mariazell";866;"05-08-2026";"03:00";19,3;12,2;64;139;7,6;138;11,5;0;1015,5;919,3;0
11190;"Eisenstadt";184;"05-08-2026";"03:00";24,5;12,3;47;344;12,2;340;16,6;0;1013,1;992,3;0
11204;"Lienz";659;"05-08-2026";"03:00";19;15,5;80;44;2,5;48;7,6;0;1016,9;941,5;0
11240;"Graz/Flughafen";340;"05-08-2026";"03:00";20,3;15,1;72;0;1,8;;3,6;0;1014,6;973;0
11244;"Bad Gleichenberg";280;"05-08-2026";"03:00";20,6;14,4;67;332;0,7;343;6,8;0;1014,6;983,4;0
11265;"Villacher Alpe";2140;"05-08-2026";"03:00";16,8;13,2;80;275;6,5;240;11,5;0;;792,1;0
11331;"Klagenfurt/Flughafen";447;"05-08-2026";"03:00";19,9;14,1;69;337;2,9;313;8,6;0;1015,6;964;0
11343;"Sonnblick";3105;"05-08-2026";"03:00";9,8;4,3;69;352;8,6;356;10,8;;;707,6;0
11389;"St. Pölten";270;"05-08-2026";"03:00";24,7;14,7;54;269;2,9;251;6,1;0;1012,5;982;0
11010;"Linz/Hörsching";298;"05-08-2026";"05:00";24,2;15,3;58;250;13;;20,5;0;1013,5;978;0
11012;"Kremsmünster";383;"05-08-2026";"05:00";24,7;15;55;232;14;229;25,9;0;1013,7;969,8;0
11022;"Retz";320;"05-08-2026";"05:00";27,7;12,7;40;162;5;229;10,1;0;1012,1;976,3;0
11035;"Wien/Hohe Warte";203;"05-08-2026";"05:00";25,2;13;47;227;5;206;14;0;1012,6;988,9;0
11036;"Wien/Schwechat";183;"05-08-2026";"05:00";22,9;10,8;46;180;9,4;;16,6;0;1013,1;992,1;0
11101;"Bregenz";424;"05-08-2026";"05:00";21,2;15,5;71;144;6,5;152;9,4;0;1016,1;966,4;0
