"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"06-04-2023";"00:00";0,7;-6,4;59;60;7,6;;11,2;0;1023;984;0
11012;"Kremsmünster";383;"06-04-2023";"00:00";-0,1;-4,8;71;38;7,2;34;10,1;0;1023;974,6;0
11022;"Retz";320;"06-04-2023";"00:00";1,3;-6,8;55;314;10,1;315;14,8;0;1022,3;982,6;0
11035;"Wien/Hohe Warte";203;"06-04-2023";"00:00";1,9;-6,4;54;325;10,8;312;14,4;0;1021,9;995,9;0
11036;"Wien/Schwechat";183;"06-04-2023";"00:00";2;-6,5;54;340;9,4;;13;0;1022;999,1;0
11101;"Bregenz";424;"06-04-2023";"00:00";1,2;-3,1;74;73;4;71;5,4;0;1021,5;967,8;0
11121;"Innsbruck";579;"06-04-2023";"00:00";2,1;-4,6;62;161;1,4;169;6,8;0;1021,9;950,9;0
11126;"Patscherkofel";2247;"06-04-2023";"00:00";-9,2;-10,9;89;340;18,7;335;22;0;;770,7;0
11130;"Kufstein";495;"06-04-2023";"00:00";1;-4,2;68;37;3,2;21;13,3;0;1022,5;962,1;0
11150;"Salzburg";430;"06-04-2023";"00:00";-1,5;-4,7;79;190;5,4;;9,4;0;1023;967,7;0
11155;"Feuerkogel";1618;"06-04-2023";"00:00";-7,7;-11,2;78;316;6,8;309;10,1;0;;834,8;0
11157;"Aigen im Ennstal";640;"06-04-2023";"00:00";-1;-6,1;68;79;5;90;11,9;0;1023,1;943,4;0
11171;"Mariazell";866;"06-04-2023";"00:00";-4,9;-8,5;76;0;0;40;3,6;0;1024,5;918,8;0
11190;"Eisenstadt";184;"06-04-2023";"00:00";0,1;-6,3;63;345;8,6;348;15,1;0;1021,6;998,7;0
11204;"Lienz";659;"06-04-2023";"00:00";0,6;-6,2;61;297;3,6;272;6,1;0;1020,8;939,9;0
11240;"Graz/Flughafen";340;"06-04-2023";"00:00";-0,3;-7;61;270;3,6;;7,6;0;1022,4;977,2;0
11244;"Bad Gleichenberg";280;"06-04-2023";"00:00";1,9;-7,7;49;354;5,8;26;13;0;1021,7;988;0
11265;"Villacher Alpe";2140;"06-04-2023";"00:00";-8,9;-12,3;77;28;22,3;36;31,7;0;;779,5;0
11331;"Klagenfurt/Flughafen";447;"06-04-2023";"00:00";3,1;-7,6;46;88;10,1;85;23;0;1021,4;966,2;0
11343;"Sonnblick";3105;"06-04-2023";"00:00";-16,1;-18;86;1;13,3;359;26,6;;;687,9;0
11389;"St. Pölten";270;"06-04-2023";"00:00";-0,7;-5,4;71;197;4,7;186;7,6;0;1022,8;989;0
