"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"12-04-2023";"00:00";4,1;3,6;96;230;7,6;;11,2;0;1017,3;979,1;0
11012;"Kremsmünster";383;"12-04-2023";"00:00";6,2;3,4;83;234;15,8;232;31,3;0;1017;970;0
11022;"Retz";320;"12-04-2023";"00:00";4,7;2,2;84;283;21,6;287;30,6;0;1015,6;976,7;0
11035;"Wien/Hohe Warte";203;"12-04-2023";"00:00";7,1;2,7;74;284;19,8;279;39,2;0;1015;989,7;0
11036;"Wien/Schwechat";183;"12-04-2023";"00:00";6,6;2,7;76;290;14,8;;31,3;0;1015,2;992,9;0
11101;"Bregenz";424;"12-04-2023";"00:00";8,7;4,1;73;121;16,2;116;31;0;1015,8;963,8;0
11121;"Innsbruck";579;"12-04-2023";"00:00";5,5;2,4;81;145;11,2;135;22;0;1017,8;948;0
11126;"Patscherkofel";2247;"12-04-2023";"00:00";-3,5;-6,3;82;305;6,1;292;29,2;0;;770,9;0
11130;"Kufstein";495;"12-04-2023";"00:00";2,8;0,8;87;178;1,1;223;5;0;1018,6;958,9;0
11150;"Salzburg";430;"12-04-2023";"00:00";5;1,5;78;160;9,4;;24,1;0;1017,4;963,7;0
11155;"Feuerkogel";1618;"12-04-2023";"00:00";-1,1;-3,1;87;311;25,2;312;54;0;;833,7;0
11157;"Aigen im Ennstal";640;"12-04-2023";"00:00";4,7;1,1;78;327;2,9;192;10,4;0;1017,9;940,2;0
11171;"Mariazell";866;"12-04-2023";"00:00";1,6;0,7;95;138;6,1;173;15,5;0;1017,7;915,2;0
11190;"Eisenstadt";184;"12-04-2023";"00:00";7,3;2,8;73;284;15,5;306;31,7;0;1014,7;992,6;0
11204;"Lienz";659;"12-04-2023";"00:00";5;-1,9;61;163;4;145;10,1;0;1016;936,7;0
11240;"Graz/Flughafen";340;"12-04-2023";"00:00";6,3;3,2;80;340;7,6;;16,6;0;1015,7;971,9;0
11244;"Bad Gleichenberg";280;"12-04-2023";"00:00";5,4;4,9;95;315;5,4;321;11,2;0;1015,7;982,7;0
11265;"Villacher Alpe";2140;"12-04-2023";"00:00";-3,2;-7,3;73;323;29,2;322;34,9;0;;779,7;0
11331;"Klagenfurt/Flughafen";447;"12-04-2023";"00:00";5,3;0,6;72;187;1,4;293;9,4;0;1016,2;961,8;0
11343;"Sonnblick";3105;"12-04-2023";"00:00";-11,2;-13,4;85;256;20,5;267;64,4;;;689,8;0
11389;"St. Pölten";270;"12-04-2023";"00:00";5,8;4,2;90;207;13,3;217;28,8;0;1016,9;984,1;0
11010;"Linz/Hörsching";298;"12-04-2023";"01:00";3,6;3,3;98;350;3,6;;11,2;0;1017,1;978,8;0
11012;"Kremsmünster";383;"12-04-2023";"01:00";6;3,1;82;235;18;226;25,2;0;1016,8;969,7;0
11022;"Retz";320;"12-04-2023";"01:00";4,3;1,7;84;286;22;287;31;0;1015,8;976,8;0
11035;"Wien/Hohe Warte";203;"12-04-2023";"01:00";7,1;2,5;73;291;23,8;297;44,6;0;1015;989,7;0
11036;"Wien/Schwechat";183;"12-04-2023";"01:00";6,9;2,7;74;310;25,9;;37,1;0;1015,1;992,8;0
11101;"Bregenz";424;"12-04-2023";"01:00";7,5;5,4;88;108;10,8;105;23;0,6;1015,6;963,4;0
11121;"Innsbruck";579;"12-04-2023";"01:00";5,6;2,2;79;109;8,6;106;15,1;0;1017,1;947,4;0
11126;"Patscherkofel";2247;"12-04-2023";"01:00";-3,4;-6,1;82;299;9,7;318;18,4;0;;770,3;0
11130;"Kufstein";495;"12-04-2023";"01:00";3,1;1,2;87;125;1,4;232;3,6;0;1017,8;958,2;0
11150;"Salzburg";430;"12-04-2023";"01:00";3,1;0,8;85;150;14,8;;20,5;0;1017,2;963,1;0
11155;"Feuerkogel";1618;"12-04-2023";"01:00";-1,2;-2,9;89;316;19,4;260;44,3;0;;833,3;0
11157;"Aigen im Ennstal";640;"12-04-2023";"01:00";4,4;1;78;307;2,5;44;17,6;0;1017,5;939,8;0
11171;"Mariazell";866;"12-04-2023";"01:00";1,2;0,6;97;136;5,8;157;11,5;0;1017,6;914,9;0
11190;"Eisenstadt";184;"12-04-2023";"01:00";7,1;2,4;73;294;14;295;26,3;0;1014,7;992,5;0
11204;"Lienz";659;"12-04-2023";"01:00";3,7;-2,2;66;277;4;336;9,7;0;1016,6;936,9;0
11240;"Graz/Flughafen";340;"12-04-2023";"01:00";6,5;0,5;66;350;9,4;;16,6;0;1015,6;971,8;0
11244;"Bad Gleichenberg";280;"12-04-2023";"01:00";5,7;4,3;90;322;5,8;315;11,9;0;1015,5;982,5;0
11265;"Villacher Alpe";2140;"12-04-2023";"01:00";-3,3;-8,1;70;319;18,7;326;32,4;0;;779,6;0
11331;"Klagenfurt/Flughafen";447;"12-04-2023";"01:00";4,2;0,3;77;314;5,4;291;10,4;0;1016,4;961,8;0
11343;"Sonnblick";3105;"12-04-2023";"01:00";-10,7;-14,5;75;299;41,8;298;60,5;;;689,3;0
11389;"St. Pölten";270;"12-04-2023";"01:00";5,3;4;92;216;10,4;201;19,4;0;1016,6;983,8;0
11010;"Linz/Hörsching";298;"12-04-2023";"03:00";2,9;2,7;99;360;5,4;;14,8;0;1015,9;977,5;0
11012;"Kremsmünster";383;"12-04-2023";"03:00";4,1;2,6;91;94;6,8;224;23;0;1015,8;968,5;0
11022;"Retz";320;"12-04-2023";"03:00";3,8;0,9;82;300;18,4;308;29,2;0;1014,7;975,7;0
11035;"Wien/Hohe Warte";203;"12-04-2023";"03:00";6,9;1,5;69;300;18;307;33,5;0;1014;988,7;0
11036;"Wien/Schwechat";183;"12-04-2023";"03:00";5,6;1,6;76;300;14,8;;20,5;0;1014,3;991,9;0
11101;"Bregenz";424;"12-04-2023";"03:00";7,2;5,5;90;130;13;144;21,6;1,8;1014;961,8;0
11121;"Innsbruck";579;"12-04-2023";"03:00";4,5;2;84;179;3,2;103;11,5;0;1015,4;945,5;0
11126;"Patscherkofel";2247;"12-04-2023";"03:00";-3,5;-7,2;77;176;14,8;167;20,2;0;;768,4;0
11130;"Kufstein";495;"12-04-2023";"03:00";3,2;1,4;89;71;1,4;157;4,7;0;1015,7;956,2;0
