"Station";"Name";"Höhe m";"Datum";"Zeit";"T °C";"TP °C";"RF %";"WR °";"WG km/h";"WSR °";"WSG km/h";"N l/m²";"LDred hPa";"LDstat hPa";"SO %"
11010;"Linz/Hörsching";298;"29-01-2026";"00:00";0,7;-0,4;92;250;5,4;;14,8;0;994,8;956,9;0
11012;"Kremsmünster";383;"29-01-2026";"00:00";0,7;0,3;97;242;4,7;60;10,1;0,3;994,8;947,9;0
11022;"Retz";320;"29-01-2026";"00:00";1,1;0,2;94;41;20,9;38;32,8;0;995,2;956,5;0
11035;"Wien/Hohe Warte";203;"29-01-2026";"00:00";2,6;1,9;94;91;11,2;92;24,8;0;994,3;969,1;0
11036;"Wien/Schwechat";183;"29-01-2026";"00:00";2,6;1,4;92;100;18,4;;25,9;0;994,5;972,3;0
11101;"Bregenz";424;"29-01-2026";"00:00";3,3;2,2;93;322;5,4;303;11,9;0;994,6;942,7;0
11121;"Innsbruck";579;"29-01-2026";"00:00";1,3;-0,4;89;315;4,7;312;17,3;0,4;993,6;924,4;0
11126;"Patscherkofel";2247;"29-01-2026";"00:00";-4,5;-5,1;96;331;13,3;330;15,5;0,6;;749,9;0
11130;"Kufstein";495;"29-01-2026";"00:00";0,9;-0,1;94;27;5;1;11,2;0,4;994,3;935,6;0
11150;"Salzburg";430;"29-01-2026";"00:00";-0,2;-1,6;90;180;5,4;;7,6;0;995;941,5;0
11155;"Feuerkogel";1618;"29-01-2026";"00:00";-2,2;-3,6;90;184;4,3;200;18;0;;812,1;0
11157;"Aigen im Ennstal";640;"29-01-2026";"00:00";1,5;0,1;91;160;1,4;214;10,1;0,4;992,8;916,2;0
11171;"Mariazell";866;"29-01-2026";"00:00";4,8;1,1;78;141;15,8;153;39,2;0;991;892,2;0
11190;"Eisenstadt";184;"29-01-2026";"00:00";2,2;1,7;97;77;8,6;70;17,6;0;994,2;972,1;0
11204;"Lienz";659;"29-01-2026";"00:00";0,2;-0,3;97;76;0,7;45;2,5;0,7;994,4;915,5;0
11240;"Graz/Flughafen";340;"29-01-2026";"00:00";3,5;3,3;99;340;3,6;;7,6;1,3;993,6;950,3;0
11244;"Bad Gleichenberg";280;"29-01-2026";"00:00";3,3;3,1;99;326;2,9;304;4,3;0,8;993,5;961;0
11265;"Villacher Alpe";2140;"29-01-2026";"00:00";-3;-3,1;100;180;16,6;138;24,8;1,1;;759,7;0
11331;"Klagenfurt/Flughafen";447;"29-01-2026";"00:00";1,4;0,8;96;2;1,1;295;3,6;1,2;993,8;939,9;0
11343;"Sonnblick";3105;"29-01-2026";"00:00";-7,9;-9,1;92;185;16,2;200;23,4;;;672,2;0
11389;"St. Pölten";270;"29-01-2026";"00:00";1,9;1,5;97;44;10,4;40;20,9;0;993,9;961,4;0
11010;"Linz/Hörsching";298;"29-01-2026";"01:00";0,5;-0,4;94;290;5,4;;11,2;0;995,1;957,2;0
11012;"Kremsmünster";383;"29-01-2026";"01:00";0,5;-0,1;95;267;7,6;267;12,6;0,4;995;948;0
11022;"Retz";320;"29-01-2026";"01:00";1;0,1;94;45;21,6;48;31,7;0;995,6;956,9;0
11035;"Wien/Hohe Warte";203;"29-01-2026";"01:00";2,8;2;95;86;10,8;93;23,4;0;994,6;969,4;0
11036;"Wien/Schwechat";183;"29-01-2026";"01:00";2,6;1,7;94;100;18,4;;27,7;0;994,6;972,4;0
11101;"Bregenz";424;"29-01-2026";"01:00";3,1;2,2;95;298;1,1;4;10,1;0;994,9;943;0
11121;"Innsbruck";579;"29-01-2026";"01:00";0,3;-0,6;94;292;3,6;259;9;1,2;994,3;924,8;0
11126;"Patscherkofel";2247;"29-01-2026";"01:00";-4,9;-5,6;96;55;20,5;61;27,4;0,4;;749,9;0
11130;"Kufstein";495;"29-01-2026";"01:00";0,6;0;97;22;6,5;9;12,2;0,9;994,7;935,9;0
11150;"Salzburg";430;"29-01-2026";"01:00";-0,4;-1,2;94;160;7,6;;9,4;0,1;995;941,4;0
11155;"Feuerkogel";1618;"29-01-2026";"01:00";-3;-3,9;93;292;4,7;195;10,8;0,4;;812,3;0
11157;"Aigen im Ennstal";640;"29-01-2026";"01:00";1,7;0,7;93;71;4,7;94;10,1;1;993,3;916,7;0
11171;"Mariazell";866;"29-01-2026";"01:00";4,6;0,7;76;149;10,8;165;32,8;0;991,3;892,4;0
11190;"Eisenstadt";184;"29-01-2026";"01:00";2,2;1,8;98;75;8,3;74;19,1;0,6;994,4;972,3;0
11204;"Lienz";659;"29-01-2026";"01:00";0,2;-0,3;97;307;0,7;140;2,9;0,6;994,3;915,4;0
11240;"Graz/Flughafen";340;"29-01-2026";"01:00";3;2,8;99;320;3,6;;7,6;0,6;993,5;950,2;0
11244;"Bad Gleichenberg";280;"29-01-2026";"01:00";3,1;3;100;13;1,4;338;4,3;0,4;993,6;961;0
11265;"Villacher Alpe";2140;"29-01-2026";"01:00";-2,8;-2,9;100;187;25,2;183;30,6;0,6;;759,7;0
11331;"Klagenfurt/Flughafen";447;"29-01-2026";"01:00";1,4;0,8;96;293;2,2;315;4,3;1;994;940;0
11343;"Sonnblick";3105;"29-01-2026";"01:00";-8,1;-9,3;91;177;15,1;178;23,4;;;672,1;0
11389;"St. Pölten";270;"29-01-2026";"01:00";2;1,5;97;49;10,1;38;21,6;0;994,4;961,9;0
11010;"Linz/Hörsching";298;"29-01-2026";"02:00";0,1;-0,3;98;0;0;;7,6;0,4;995,5;957,5;0
11012;"Kremsmünster";383;"29-01-2026";"02:00";0,4;-0,2;96;312;2,2;306;9,4;0,6;995,4;948,4;0
